input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,target
13,78,35,100,53,68,56,34,21,2,0,1,50,0,100,2,2
19,82,47,100,81,93,80,67,100,46,85,23,40,0,0,3,3
67,100,42,77,0,55,14,37,52,34,74,63,49,28,100,0,4
90,92,73,100,36,76,0,41,2,0,70,8,70,48,100,83,8
31,100,0,78,21,50,57,49,100,62,79,64,45,32,7,0,4
0,75,15,100,58,98,60,64,53,37,16,9,36,0,100,6,2
78,100,50,77,19,48,16,23,62,0,100,16,58,36,0,42,6
47,66,73,100,100,88,63,61,41,38,33,12,48,0,0,7,2
27,100,22,75,0,47,15,34,54,35,100,64,74,29,56,0,4
0,86,43,100,100,79,79,54,86,51,95,15,58,5,7,0,3
9,66,43,100,67,69,29,30,0,3,0,0,50,8,100,8,2
25,100,24,79,0,50,0,29,76,31,81,53,100,28,83,0,4
0,75,24,100,49,64,52,30,38,14,16,19,52,4,100,0,2
0,78,38,100,62,76,50,41,70,29,100,15,51,4,14,0,3
100,86,88,100,63,95,25,64,59,55,87,34,62,14,0,0,5
100,100,38,97,0,81,26,55,82,22,100,4,68,6,12,0,5
15,58,29,80,56,100,54,57,42,29,0,3,50,0,100,3,1
81,100,37,81,17,47,0,33,47,38,100,67,60,33,64,0,4
91,100,63,97,35,72,3,38,44,0,100,13,56,39,0,26,6
100,86,67,100,41,99,19,65,36,49,65,17,40,0,0,1,5
7,69,43,94,100,100,92,74,92,52,74,50,36,25,0,0,1
0,84,46,100,72,86,67,53,55,34,11,16,50,1,100,0,2
0,83,30,100,60,88,42,57,22,34,22,7,52,6,100,0,2
30,100,12,78,0,53,44,39,98,37,100,54,95,28,76,0,4
0,91,46,100,82,74,71,88,100,67,90,42,71,15,31,0,3
100,72,75,100,41,90,42,83,79,45,94,70,57,29,0,0,9
13,84,28,92,70,71,41,26,0,0,18,48,72,97,100,100,5
0,85,38,100,77,72,60,41,33,22,3,17,50,3,100,0,2
59,100,4,63,46,24,0,56,53,81,100,67,91,34,96,0,9
60,100,23,73,0,47,63,28,100,24,89,52,69,26,61,0,4
31,100,53,56,0,0,19,0,83,26,100,59,62,85,21,96,0
62,94,30,100,0,77,10,60,79,48,100,45,85,23,84,0,4
89,97,76,100,33,77,0,40,33,0,100,23,92,66,44,96,8
0,57,52,76,100,100,76,75,53,44,60,22,58,5,42,0,1
50,100,0,73,11,57,96,68,100,69,92,55,78,34,61,0,4
55,85,100,57,64,76,72,100,94,67,84,9,46,0,0,0,9
24,87,8,63,6,25,70,0,100,49,99,83,49,100,0,68,0
60,100,18,98,0,68,8,36,46,0,100,1,63,46,60,41,6
41,83,50,40,100,5,67,0,5,38,0,73,40,100,88,82,8
0,85,40,100,77,97,69,76,83,60,100,27,53,3,0,0,3
100,99,47,59,38,22,53,5,94,0,100,53,37,100,0,67,0
100,87,42,100,5,63,0,20,24,0,87,9,52,32,7,31,6
14,76,52,100,81,82,61,47,35,16,0,7,50,0,100,9,1
47,88,90,100,100,93,70,75,46,46,10,41,0,8,88,0,2
15,73,53,100,59,71,35,34,11,7,0,0,50,23,100,18,2
8,96,36,100,55,71,53,35,43,0,0,9,49,36,100,43,7
13,100,30,98,49,63,71,51,100,56,98,28,62,3,0,0,4
78,85,34,100,0,63,63,39,100,38,92,64,63,34,67,0,4
30,78,71,100,58,73,33,50,2,46,28,15,49,4,0,0,2
41,76,20,44,0,5,34,37,90,72,100,100,63,51,54,0,0
0,99,34,100,58,69,52,35,26,0,30,15,55,34,100,31,7
47,100,25,93,0,63,11,20,63,0,100,15,78,34,27,25,6
0,84,41,56,54,22,100,0,61,42,40,91,60,100,21,92,8
41,84,68,100,34,79,0,61,39,42,100,9,69,0,1,5,5
51,100,24,93,36,75,41,52,77,48,100,26,54,12,0,0,4
21,71,15,47,0,17,19,0,78,27,100,65,90,92,34,100,0
33,81,67,98,87,100,70,64,39,30,0,12,48,0,100,0,2
44,100,30,88,47,59,18,21,0,0,10,18,54,40,100,46,7
7,75,49,81,100,100,85,85,44,63,0,24,30,2,44,0,1
0,87,51,100,100,85,78,67,61,49,80,23,54,0,11,1,3
32,73,9,50,0,0,100,7,94,48,98,100,85,89,43,56,0
22,87,64,99,92,100,100,73,81,55,80,26,36,0,0,10,3
0,86,33,100,48,79,43,59,64,37,100,7,51,0,5,1,3
38,76,39,100,53,81,38,42,18,7,0,0,48,7,100,11,2
67,100,44,79,12,41,3,23,49,8,100,46,50,33,0,0,4
30,70,78,100,100,81,53,54,42,21,16,15,37,1,0,0,2
100,98,67,66,0,62,38,100,78,81,66,34,36,0,0,15,9
92,88,54,100,0,71,70,98,100,64,85,24,76,4,72,0,9
0,68,33,100,71,85,100,61,95,50,73,17,54,0,36,0,3
81,100,47,89,21,88,61,55,79,43,100,46,58,17,0,0,5
