,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.09311456818659014,0.12816077695843875,0.10338292914787268,0.014329728255173734
sanity.close_values_probability.score,0.830739299610895,0.914396887159533,0.8918287937743191,0.0348460905482305
sanity.distant_values_probability.score,0.005836575875486381,0.005836575875486381,0.005836575875486381,0.0
stats.jensenshannon_dist.marginal,0.016600521630859965,0.019534991803813417,0.017969572340099407,0.001072017452565592
stats.chi_squared_test.marginal,0.5359870892708697,0.6650659244074273,0.5968193749391348,0.05768920662904927
stats.inv_kl_divergence.marginal,0.7242688687762492,0.7844587523787894,0.7589614265204526,0.025372264111474297
stats.ks_test.marginal,0.7951438162813763,0.8243308572102347,0.8142128861372852,0.01273699749298141
stats.max_mean_discrepancy.joint,0.005791679137453,0.007827878232560025,0.006509408467006314,0.0008018948462672311
stats.wasserstein_dist.joint,1.5374404629632341,2.0360890660546422,1.7032017333200584,0.20323491115729603
stats.alpha_precision.delta_precision_alpha_OC,0.3431372549019607,0.6686938349007314,0.5126923718066922,0.13772041315835798
stats.alpha_precision.delta_coverage_beta_OC,0.37098039215686274,0.4263636363636363,0.4015411600164541,0.023468992581198094
stats.alpha_precision.authenticity_OC,0.4909090909090909,0.5692307692307692,0.5341370629370629,0.035916762514557415
stats.alpha_precision.delta_precision_alpha_naive,0.7027272727272726,0.8478787878787879,0.7896147951034767,0.0576537720390294
stats.alpha_precision.delta_coverage_beta_naive,0.23743589743589744,0.28454545454545455,0.26738864116275884,0.021767982015542402
stats.alpha_precision.authenticity_naive,0.5727272727272728,0.7235294117647059,0.6544317564788152,0.06272236265666178
stats.prdc.precision,0.8588235294117647,0.9863636363636363,0.935504566022213,0.05508825102486141
stats.prdc.recall,0.8424124513618677,0.914396887159533,0.8852140077821012,0.0286923758827872
stats.prdc.density,0.8529411764705883,1.0581818181818183,0.9582480954339779,0.08309872653469692
stats.prdc.coverage,0.5447470817120622,0.6809338521400778,0.6369649805447472,0.056178200840389415
performance.linear_model.gt,0.09773901955543789,0.09773901955543789,0.09773901955543789,0.0
performance.linear_model.syn_id,-0.24895001986211404,0.2453639596328748,0.011718642425246588,0.17547753990644432
performance.linear_model.syn_ood,-0.7203060731229206,0.15934693011946952,-0.27815499247797576,0.31342318251813867
performance.mlp.gt,-0.45312472879155424,-0.45312472879155424,-0.45312472879155424,0.0
performance.mlp.syn_id,-1.054902743361085,-0.048708682636826574,-0.45909150744978283,0.4252005095665695
performance.mlp.syn_ood,-1.2801973859841422,-0.07450124443183181,-0.4866169745458233,0.4644667387782515
performance.xgb.gt,0.21344375077182381,0.21344375077182381,0.21344375077182381,0.0
performance.xgb.syn_id,-0.04615336157761585,0.3173333567763573,0.17882784159324341,0.14770940386561301
performance.xgb.syn_ood,-0.39025218755482954,0.36997513242362146,0.0197021816010673,0.3225820347602733
performance.feat_rank_distance.corr,0.13043478260869565,0.5098814229249012,0.3533596837944664,0.15065459920406762
performance.feat_rank_distance.pvalue,0.0004437345150016683,0.40228568071809484,0.09455074101188887,0.17354839822211102
detection.detection_xgb.mean,0.9234067545817973,0.9660812868836857,0.946688183172132,0.01672292361822696
detection.detection_mlp.mean,0.4990291262135923,0.5067961165048545,0.5011650485436894,0.003175811113358498
detection.detection_gmm.mean,0.5115362649914335,0.5627138777841234,0.5275356833724053,0.020495992771717035
detection.detection_linear.mean,0.6763555024834293,0.8145944614282035,0.7479611184394601,0.05045093519963323
privacy.delta-presence.score,11.999999880000003,21.749999945625,18.349999849125005,3.855191302654448
privacy.k-anonymization.gt,3.0,3.0,3.0,0.0
privacy.k-anonymization.syn,1.00000001,3.00000001,2.00000001,1.0
privacy.k-map.score,1.0,4.0,1.6,1.3416407864998738
privacy.distinct l-diversity.gt,3.0,3.0,3.0,0.0
privacy.distinct l-diversity.syn,1.00000001,3.00000001,2.00000001,1.0
privacy.identifiability_score.,0.1828793774319066,0.26459143968871596,0.23073929961089493,0.032947802536990735
privacy.identifiability_score._privacy.identifiability_score.OC,0.17120622568093385,0.3229571984435798,0.2591439688715953,0.055206315634666
