,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.004219409282611405,0.0025316455695668432,0.0017651055411738914
sanity.nearest_syn_neighbor_distance.mean,0.08829668138912802,0.16653120453649933,0.1297490255548752,0.03407723896138053
sanity.close_values_probability.score,0.7468354430379747,0.9240506329113924,0.8388185654008439,0.07942414564717762
sanity.distant_values_probability.score,0.004219409282700422,0.006329113924050633,0.00590717299578059,0.0009434885981011773
stats.jensenshannon_dist.marginal,0.019404406406382125,0.022290616146895054,0.020949853294694395,0.001025324738187603
stats.chi_squared_test.marginal,0.6232620723455956,0.8306789320227534,0.7203387984792384,0.07512026362186572
stats.inv_kl_divergence.marginal,0.7490810808822205,0.7989927930116675,0.7711787684062611,0.01836388602849674
stats.ks_test.marginal,0.771289223531694,0.7979223925470006,0.7861583167606544,0.010912027941422205
stats.max_mean_discrepancy.joint,0.004148302529482436,0.004468742016070999,0.004300697067673828,0.00012115846265449769
stats.wasserstein_dist.joint,0.5492801568230445,0.6552824683791215,0.6034700606738748,0.047304141619643796
stats.alpha_precision.delta_precision_alpha_OC,0.5386850152905199,0.5889908256880734,0.5690901048999714,0.02272661504040282
stats.alpha_precision.delta_coverage_beta_OC,0.4262866191607285,0.47844036697247716,0.44072936151361086,0.021612888868609105
stats.alpha_precision.authenticity_OC,0.46788990825688076,0.5130641330166271,0.48378966937460033,0.02012707870481809
stats.alpha_precision.delta_precision_alpha_naive,0.35168195718654427,0.45969912905779897,0.4042443004855378,0.03965638693362118
stats.alpha_precision.delta_coverage_beta_naive,0.2070498084291188,0.3409785932721713,0.28757586342990404,0.05012938148094955
stats.alpha_precision.authenticity_naive,0.536697247706422,0.6528735632183909,0.5892599258129876,0.04785973664250773
stats.prdc.precision,0.9517241379310345,0.9931192660550459,0.9731820236888463,0.01484980021980947
stats.prdc.recall,0.8481012658227848,0.8945147679324894,0.880168776371308,0.019069209347639948
stats.prdc.density,1.1020689655172413,1.1825688073394496,1.130275806462521,0.03356005256020691
stats.prdc.coverage,0.7489451476793249,0.8459915611814346,0.8122362869198312,0.03910074471065537
performance.linear_model.gt,0.9019411239255846,0.9019411239255846,0.9019411239255846,0.0
performance.linear_model.syn_id,0.7121440311803686,0.7509093005046958,0.7371033779742887,0.015101794946000615
performance.linear_model.syn_ood,0.7121651921732088,0.750697763744139,0.7369196208576765,0.01497035142058678
performance.mlp.gt,0.7753040935672515,0.7753040935672515,0.7753040935672515,0.0
performance.mlp.syn_id,0.42546483533394885,0.7753040935672515,0.6404201000307788,0.18491328034104743
performance.mlp.syn_ood,0.4342382271468145,0.7728070175438597,0.6414607571560481,0.17999792289935304
performance.xgb.gt,0.9354019671895424,0.9354019671895424,0.9354019671895424,0.0
performance.xgb.syn_id,0.7568032371302487,0.8577637157580253,0.8289657382080261,0.041277115304853756
performance.xgb.syn_ood,0.7570021142417884,0.8573723782544924,0.8288454419028678,0.04108106541924889
performance.feat_rank_distance.corr,0.11735101808548246,0.21228919077110717,0.17899199190134293,0.036739067888414544
performance.feat_rank_distance.pvalue,2.6564364837034466e-16,5.9853514893840574e-06,1.1970711402392752e-06,2.6767300890037565e-06
detection.detection_xgb.mean,0.8974042038331339,0.9540461572125473,0.9261325666632043,0.02125536408628531
detection.detection_mlp.mean,0.5,0.5466934074861747,0.5229067395734599,0.018041839337663863
detection.detection_gmm.mean,0.4742864043713791,0.5496605784453797,0.5303953375229341,0.032130631341705344
detection.detection_linear.mean,0.7467469848502402,0.8306645557400472,0.7775276803704523,0.03399370090669364
privacy.delta-presence.score,7.1999999856,13.499999932500002,10.673333287842222,2.8621475799473974
privacy.k-anonymization.gt,4.0,4.0,4.0,0.0
privacy.k-anonymization.syn,1.00000001,5.00000001,2.60000001,1.6733200530681511
privacy.k-map.score,1.0,3.0,1.4,0.8944271909999159
privacy.distinct l-diversity.gt,4.0,4.0,4.0,0.0
privacy.distinct l-diversity.syn,1.00000001,5.00000001,2.60000001,1.6733200530681511
privacy.identifiability_score.,0.33122362869198313,0.4282700421940928,0.380168776371308,0.036124649439669185
privacy.identifiability_score._privacy.identifiability_score.OC,0.37341772151898733,0.43037974683544306,0.41054852320675106,0.024266189256557998
