Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
0,0,0,0,0,0.1,18,2,2,0,2,2,1,2,6,0,0,0
0,0,0,0,0,0.067,18,3,2,0,1,2,5,2,2,0,0,0
0,0,0,0,0,0.2,0,1,2,0,3,4,6,2,1,0,0.2,0
0,0,0,0,0,0.05,35.4,4,2,0,2,2,9,2,1,0,0,0
0,0,0,0,0,0.067,16,3,2,0,3,2,7,2,3,0,0,0
0,0,0,0,0,0.05,60,2,3,0,3,2,5,2,3,0,0,0
0,0,0,0,0,0.033,1148,3,2,0,1,2,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,1,1,1,2,1,1,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0,3,1,6,2,4,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.05,166,2,8,0,20,13,1,1,9,0,0,0
0,0,0,0,0,0.017,206.5,4,3,0,3,2,7,2,4,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,1,0,0.2,0
0,0,0,0,0,0.05,30,2,3,0,3,2,6,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0,1,1,5,2,1,0,0.2,0
0,0,0,0,0,0.014,431.5,8,1,0,2,1,6,2,1,0,0,0
0,0,0,0,0,0.15,18.2,4,3,0,13,2,9,2,1,0,0.15,0
0,0,0,0,0,0.025,105,4,3,0,2,2,1,0,3,0,0,0
0,0,0,0,0,0.2,0,1,1,0,2,1,7,2,1,0,0.2,0
0,0,0,0,0,0.021,2633.667,62,2,0,1,2,7,2,1,0,0.003,0
0,0,0,0,0,0.011,655.167,14,3,0,3,2,6,2,2,0,0,0
0,0,0,0,0,0.067,58,3,1,0,3,1,6,2,1,0,0,0
0,0,0,0,0,0.033,129.5,6,2,0,1,2,1,2,6,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0,1,1,5,2,1,0,0.2,0
0,0,0,0,0,0.022,218,9,2,0,2,2,5,2,1,0,0,0
0,0,0,0,0,0.033,468.548,22,3,0,4,2,6,2,2,1,0.009,0
0,0,0,0,0,0.05,105,4,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,4,1,2,3,0,0.2,0
0,0,0,0,0,0.05,64,8,2,0.6,3,2,6,2,1,0,0,0
0,0,0,0,0,0.067,63,3,1,0,3,1,6,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,1,1,1,2,4,0,0.2,0
0,0,0,0,0,0.025,472.25,8,1,0,2,1,7,0,1,0,0,0
0,0,0,0,0,0.033,39.5,3,3,0,3,2,7,2,1,0,0,0
0,0,0,0,0,0.05,96,8,2,0.6,3,4,6,2,9,0,0.025,0
0,0,0,0,0,0.2,0,1,3,0,1,2,1,2,1,1,0.2,0
0,0,0,0,0,0.1,8,2,2,0,1,4,5,2,3,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,4,1,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,2,7,2,3,0,0.2,0
0,0,0,0,0,0.1,19,2,1,0,3,1,6,2,1,0,0,0
0,0,0,0,0,0.067,20,3,2,0,1,2,5,2,1,1,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,1,2,5,2,4,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0,2,1,1,2,3,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,4,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,5,0,0.2,0
0,0,0,0,0,0.024,1659.25,15,2,0,3,4,5,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,1,1,5,2,8,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0,1,1,1,2,4,1,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,2,0,0.2,0
0,0,0,0,0,0.1,32,2,1,0,3,1,2,2,1,0,0,0
0,0,0,0,0,0.05,104,4,2,0,2,2,6,2,3,0,0,0
0,0,0,0,0,0.1,129,3,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,3,1,0.2,0
0,0,0,0,0,0.133,23,3,2,0.6,1,2,6,2,1,0,0.067,0
0,0,0,0,0,0.1,11,2,2,0,2,2,7,2,1,0,0,0
0,0,0,0,0,0.033,1111,12,2,0.6,1,2,6,2,5,0,0,0
0,0,0,0,0,0.017,125,6,1,0,2,1,1,2,3,1,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,5,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0,1,1,5,2,1,0,0.2,0
0,0,0,0,0,0.067,98,3,1,0,3,1,6,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,3,2,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.025,166.167,8,2,0,3,2,5,2,3,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,1,2,1,2,4,1,0.2,0
0,0,0,0,0,0.067,162,3,1,0,1,1,5,2,1,1,0,0
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,3,2,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,1,2,5,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,13,2,4,2,1,0,0.2,0
0,0,0,0,0,0.05,96,2,2,0,1,2,5,2,3,0,0,0
0,0,0,0,0,0.05,110,4,2,0,1,2,6,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,1,0,0.2,0
0,0,0,0,0,0.025,107.167,8,2,0,2,2,6,2,3,0,0,0
0,0,0,0,0,0.022,270,9,2,0,2,2,5,2,1,0,0,0
0,0,0,0,0,0.033,150,6,4,0,3,1,5,2,3,1,0,0
0,0,0,0,0,0.2,0,1,2,0,3,2,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.017,127,6,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.014,1249.8,22,2,0,1,2,1,2,4,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,2,0,0.2,0
0,0,0,0,0,0.1,35,2,2,0,10,2,5,2,1,0,0,0
0,0,0,0,0,0.1,8,2,2,0,2,2,7,0,1,0,0,0
0,0,0,0,0,0.05,75,4,2,0,1,2,6,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,1,1,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,1,0,0.2,0
0,0,0,0,0,0.033,110,3,3,0,4,2,6,2,3,1,0,0
