Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0,1,1,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.1,59,2,1,0,2,1,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,2,1,6,2,1,0,0.2,0
0,0,0,0,0,0.012,1002.104,58,2,0,2,4,7,2,1,0,0.002,0
0,0,0,0,0,0.05,44,4,2,0.4,2,2,6,2,3,0,0,0
0,0,0,0,0,0.2,0,1,2,0,13,2,7,2,1,0,0.2,0
0,0,0,0,0,0.133,18,3,2,0,1,4,1,2,9,0,0.067,0
0,0,0,0,0,0.1,59.5,2,1,0,2,1,1,2,1,0,0,0
0,0,0,0,0,0.04,108,5,2,0,2,2,5,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,3,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,13,2,4,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,3,2,5,2,1,0,0.2,0
0,0,0,0,0,0.15,7,4,2,0,1,2,5,2,1,0,0.1,0
0,0,0,0,0,0.033,102,6,2,0,3,2,5,2,3,0,0,0
0,0,0,0,0,0.2,0,1,2,0,3,4,6,2,1,0,0.2,0
0,0,0,0,0,0.067,98,3,4,0,2,1,7,2,6,0,0,0
0,0,0,0,0,0.05,42,4,2,0.4,4,2,6,2,3,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.1,44,2,2,0,3,2,5,2,1,0,0,0
0,0,0,0,0,0.033,79.5,3,3,0,2,2,5,2,1,1,0,0
0,0,0,0,0,0.033,136.5,6,1,0,3,1,5,2,6,0,0,0
0,0,0,0,0,0.067,19.25,3,1,0,2,1,7,2,9,1,0,0
0,0,0,0,0,0.133,75,3,3,0,20,2,1,2,6,0,0.067,0
0,0,0,0,0,0.2,0,1,3,0,3,2,5,2,3,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0,1,1,1,2,1,1,0.2,0
0,0,0,0,0,0.2,0,1,3,0,1,2,1,2,4,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.033,79.5,3,3,0,2,2,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,3,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,1,0,0.2,0
0,0,0,0,0,0.025,110.667,8,2,0,2,2,5,2,3,0,0,0
0,0,0,0,0,0.05,29.2,2,1,0,3,1,3,2,3,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,3,0,0.2,0
0,0,0,0,0,0.1,7,2,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.1,27.5,9,2,0,3,2,6,2,3,0,0.044,0
0,0,0,0,0,0.2,0,1,1,0,3,1,6,2,1,0,0.2,0
0,0,0,0,0,0.067,98,3,1,0,3,1,5,2,1,1,0,0
0,0,0,0,0,0.2,0,1,2,0,1,4,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0,1,1,1,2,1,1,0.2,0
0,0,0,0,0,0.2,0,1,1,0,1,1,1,2,4,1,0.2,0
0,0,0,0,0,0.02,117.75,5,1,0,2,1,1,2,1,0,0,0
0,0,0,0,0,0.1,14,2,2,0,6,2,6,2,4,0,0,0
0,0,0,0,0,0.1,11,2,2,0,1,2,5,2,3,0,0,0
0,0,0,0,0,0.1,65.4,2,2,0,13,2,0,2,4,0,0,0
0,0,0,0,0,0.033,102,6,1,0,2,1,1,2,6,0,0,0
0,0,0,0,0,0.2,0,1,1,0,3,1,6,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,6,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,4,1,0.2,0
0,0,0,0,0,0.015,421.667,15,1,0,2,1,1,0,3,1,0.013,0
0,0,0,0,0,0.014,1006.417,37,2,0,3,2,5,2,2,0,0,0
0,0,0,0,0,0.2,0,1,3,0,1,2,1,2,1,0,0.2,0
0,0,0,0,0,0.02,2147.25,29,2,0,1,2,7,2,1,0,0,0
0,0,0,0,0,0.067,98,3,1,0,3,1,6,2,1,0,0,0
0,0,0,0,0,0.1,65.4,2,1,0,3,1,4,2,3,0,0,0
0,0,0,0,0,0.2,0,1,3,0,1,2,5,2,2,0,0.2,0
