Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
0,0,0,0,0,0.067,58,3,1,0,10,1,5,2,1,0,0,0
0,0,0,0,0,0.1,0,1,2,0,3,2,5,2,2,0,0,0
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,1,0,0.2,0
0,0,0,0,0,0.067,54.5,3,2,0,2,4,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,7,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,1,2,1,2,3,1,0.2,0
0,0,0,0,0,0.1,7,2,2,0,3,2,6,2,4,0,0,0
0,0,0,0,0,0.1,24,2,2,0,2,2,1,0,1,0,0,0
0,0,0,0,0,0.1,19,2,2,0,2,2,1,2,1,0,0,0
0,0,0,0,0,0.1,7,2,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.067,78,3,1,0,1,1,5,2,1,0,0,0
0,0,0,0,0,0.05,104,4,2,0,2,2,6,2,3,0,0,0
0,0,0,0,0,0.033,108,3,1,0,2,2,1,2,4,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.1,65.4,2,2,0,13,2,0,2,5,0,0,0
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,2,0,0.2,0
0,0,0,0,0,0.1,15,2,2,0,2,2,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,3,0,3,2,7,2,3,0,0.2,0
0,0,0,0,0,0.1,19,2,2,0,2,2,1,2,3,0,0,0
0,0,0,0,0,0.067,25,3,1,0,1,1,5,2,1,0,0,0
0,0,0,0,0,0.04,153,15,2,0,3,2,6,2,1,0,0,0
0,0,0,0,0,0.2,0,1,3,0,3,2,6,2,1,0,0.2,0
0,0,0,0,0,0.067,16,3,2,0,1,2,5,2,2,0,0,0
0,0,0,0,0,0.2,0,1,1,0,2,1,1,2,1,0,0.2,0
0,0,0,0,0,0.033,163.25,6,1,0,2,1,1,2,6,1,0,0
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,3,0,0.2,0
0,0,0,0,0,0.1,19,2,1,0,2,1,1,2,1,1,0,0
0,0,0,0,0,0.033,98.667,6,1,0,2,2,1,2,3,0,0,0
0,0,0,0,0,0.05,70.5,4,3,0,10,2,5,2,1,0,0,0
0,0,0,0,0,0.033,125.25,9,2,0,2,2,1,0,1,0,0,0
0,0,0,0,0,0.1,0,1,2,0,1,2,5,2,2,0,0,0
0,0,0,0,0,0.2,0,1,1,0,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.033,109,3,3,0,4,2,6,2,1,1,0,0
0,0,0,0,0,0.067,29,3,2,0,1,2,6,2,3,0,0,0
0,0,0,0,0,0.022,2225.667,20,3,0,1,2,7,2,1,1,0.01,0
0,0,0,0,0,0.05,110,4,2,0.6,2,2,6,2,3,0,0,0
0,0,0,0,0,0.04,129.5,5,2,0,1,4,5,2,7,0,0,0
0,0,0,0,0,0.1,44,2,2,0,3,2,6,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,3,1,5,2,1,0,0.2,0
0,0,0,0,0,0.1,21,2,1,0,3,1,6,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,7,1,0.2,0
0,0,0,0,0,0.04,228,5,1,0,1,1,6,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.027,129.5,13,2,0.6,3,2,6,2,1,0,0,0
0,0,0,0,0,0.025,2147.983,50,3,0,2,2,7,2,1,1,0.012,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
0,0,0,0,0,0.1,15,2,2,0,3,2,6,2,1,0,0,0
0,0,0,0,0,0.2,0,1,3,0,1,2,5,2,3,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,2,0,0.2,0
0,0,0,0,0,0.033,79.5,3,3,0,6,2,7,0,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,1,1,5,2,2,0,0.2,0
0,0,0,0,0,0.05,56,2,3,0,10,2,5,2,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,2,0,0.2,0
