,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.009999999999,0.0039999999996,0.0048989794850764585,0.0,0.009999999999,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.5271396318141871,0.7034089218376581,0.5955901137206481,0.07118772614604232,0.5534392253861565,0.12039542515267465,5,0,0.0,minimize
sanity.close_values_probability.score,0.01,0.09,0.041999999999999996,0.030594117081556703,0.04,0.049999999999999996,5,0,0.0,maximize
sanity.distant_values_probability.score,0.12,0.33,0.184,0.0768374908491942,0.15,0.06,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.011643634561535256,0.013765664832059538,0.012803716286477043,0.0008252377879102259,0.012610599481331083,0.0014283697311726854,5,0,0.03,minimize
stats.chi_squared_test.marginal,0.9918016977891233,0.9978973757985644,0.9941641184217188,0.0020982788542072968,0.993303616093773,0.0018027445733381775,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.987441129973427,0.9928800859051274,0.9904205836371199,0.001999104448286206,0.9911511364125497,0.0029999712022278358,5,0,0.01,maximize
stats.ks_test.marginal,0.9355555555555556,0.9422222222222223,0.9384444444444444,0.0023934065809486983,0.9377777777777777,0.0033333333333334103,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.01994721797290645,0.02059943732012474,0.020201036742449097,0.0002317384555701134,0.020175182514257598,0.00027440849349433943,5,0,0.0,minimize
stats.wasserstein_dist.joint,0.3244448510283369,0.35144673187989617,0.33725584147894627,0.009333405572309916,0.34001496245204127,0.010380843466911704,5,0,0.01,minimize
stats.prdc.precision,0.94,0.97,0.952,0.011661903789690611,0.95,0.020000000000000018,5,0,0.01,maximize
stats.prdc.recall,0.97,1.0,0.984,0.013564659966250548,0.98,0.030000000000000027,5,0,0.01,maximize
stats.prdc.density,0.664,0.786,0.7244,0.041170863483779394,0.714,0.041999999999999926,5,0,0.01,maximize
