Unnamed: 0,min,max,mean,stddev,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.0491484229605257,0.0603522429171846,0.0547072267070772,0.0044251026170038,minimize
sanity.close_values_probability.score,0.948,0.966,0.9576,0.0080498447189992,maximize
sanity.distant_values_probability.score,0.002,0.006,0.0036,0.0016733200530681,minimize
stats.jensenshannon_dist.marginal,0.0057474204372073,0.0076840201609816,0.0062464652164631,0.0008144183057726,minimize
stats.chi_squared_test.marginal,0.5992119934717218,0.7993998269281379,0.7592067806521076,0.0894400671670783,maximize
stats.inv_kl_divergence.marginal,0.9515723706426455,0.974603534818742,0.966665920583873,0.0096770389890116,maximize
stats.ks_test.marginal,0.9422089552238806,0.9560571428571428,0.9504869510034964,0.0051877789008566,maximize
stats.max_mean_discrepancy.joint,0.0036452210444931,0.0044107551672401,0.004051288981728,0.000309577190808,minimize
stats.wasserstein_dist.joint,0.6638473480424674,0.7297540281186006,0.7024483339580045,0.0281406244645621,minimize
stats.alpha_precision.delta_precision_alpha_OC,0.9502077031659608,0.9697947454844008,0.9583113700537056,0.0076915738073951,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.4762254901960784,0.5176190476190476,0.5036293921077204,0.0183473211513672,maximize
stats.alpha_precision.authenticity_OC,0.4514925373134328,0.5649122807017544,0.5150147097330684,0.0412642614738179,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.9676893171061528,0.9804424855241552,0.9731732264900796,0.0047557463608815,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.5261904761904761,0.5575980392156863,0.5410554125289812,0.0132959045333927,maximize
stats.alpha_precision.authenticity_naive,0.4035714285714286,0.4558823529411764,0.4321922563212245,0.022101570725397,maximize
stats.prdc.precision,0.8059701492537313,0.8382352941176471,0.8140290585990877,0.0136357599503449,maximize
stats.prdc.recall,0.986,0.996,0.9908,0.0050199601592044,maximize
stats.prdc.density,0.845,0.909558823529412,0.8731688252677348,0.0251920906296801,maximize
stats.prdc.coverage,0.936,0.95,0.9456,0.0057271284253104,maximize
performance.linear_model.gt,1.0,1.0,1.0,0.0,maximize
performance.linear_model.syn_id,0.997691875,0.9999225,0.9993829375,0.0009487566480642,maximize
performance.linear_model.syn_ood,0.9976975,0.999915,0.999385,0.0009466041279225,maximize
performance.mlp.gt,0.4652089843749999,0.4652089843749999,0.4652089843749999,0.0,maximize
performance.mlp.syn_id,0.4253085937499999,0.4933359375,0.460264453125,0.0278073844954322,maximize
performance.mlp.syn_ood,0.4190312499999999,0.4910500000000001,0.46205375,0.0285289363108976,maximize
performance.xgb.gt,0.999955,0.999955,0.999955,0.0,maximize
performance.xgb.syn_id,0.99870578125,0.99975625,0.99944109375,0.0004272333895432,maximize
performance.xgb.syn_ood,0.998665,0.99973,0.9994065,0.0004369625269974,maximize
performance.feat_rank_distance.corr,0.2565464461674963,0.3993365097525075,0.3448178852089619,0.0605272075630364,minimize
performance.feat_rank_distance.pvalue,1.1811789103914716e-67,6.378498351784743e-29,1.2756996703574522e-29,2.85255118179193e-29,minimize
detection.detection_xgb.mean,0.4792456140350877,0.549638714185884,0.511889473755859,0.0304300409813924,minimize
detection.detection_mlp.mean,0.4925202655485675,0.5233936026936027,0.5129228410601498,0.0141212855863995,minimize
detection.detection_gmm.mean,0.4936428571428571,0.5324535290006989,0.5055715968499485,0.0159268040162775,minimize
detection.detection_linear.mean,0.4475789473684211,0.5134199860237596,0.4927664928234441,0.0278676279094888,minimize
privacy.delta-presence.score,2.7999999944,4.666666651111111,3.926666649574445,0.7987490169280683,maximize
privacy.k-anonymization.gt,4.0,4.0,4.0,0.0,maximize
privacy.k-anonymization.syn,1.00000001,4.00000001,2.00000001,1.224744871391589,maximize
privacy.k-map.score,1.0,4.0,1.8,1.3038404810405295,maximize
privacy.distinct l-diversity.gt,4.0,4.0,4.0,0.0,maximize
privacy.distinct l-diversity.syn,1.00000001,4.00000001,2.00000001,1.224744871391589,maximize
privacy.identifiability_score.score,0.378,0.43,0.4000000000000001,0.0188679622641132,minimize
privacy.identifiability_score.score_OC,0.338,0.396,0.3576,0.0224232022690783,minimize
