,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.17687252892762748,0.24107154661242589,0.2121898746259529,0.02576293752731807,0.2185441325297773,0.04892441023656824,5,0,0.0,minimize
sanity.close_values_probability.score,0.396,0.698,0.5536,0.12104478510039166,0.538,0.23200000000000004,5,0,0.0,maximize
sanity.distant_values_probability.score,0.006,0.02,0.012,0.005215361924162119,0.01,0.008,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.0077119655261197444,0.009182678645741947,0.008212828449037748,0.0005623432207025927,0.007955495237603343,0.0007759604564506256,5,0,0.02,minimize
stats.chi_squared_test.marginal,0.7994314780883114,0.9999201917258069,0.9196357740133821,0.0980914811938874,0.9994914422777377,0.20020325427082764,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.8945075201397593,0.9509589565872416,0.9315912453613102,0.0233154277818074,0.9484774084126197,0.03693908823765213,5,0,0.0,maximize
stats.ks_test.marginal,0.9400000000000001,0.9556000000000001,0.9494399999999998,0.0052678648426093735,0.9507999999999999,0.0039999999999998925,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.007968541898238863,0.008048462008474528,0.008013330796063606,2.621710095888675e-05,0.008019928864443871,1.7217393825956148e-05,5,0,0.02,minimize
stats.wasserstein_dist.joint,0.01199931745671087,0.014801231243498875,0.013352725882807722,0.001013026357955599,0.013577412063837628,0.001482980351399165,5,0,0.03,minimize
stats.prdc.precision,0.198,0.256,0.22519999999999998,0.022076231562474603,0.216,0.036000000000000004,5,0,0.02,maximize
stats.prdc.recall,0.986,1.0,0.994,0.004732863826479697,0.996,0.0040000000000000036,5,0,0.02,maximize
stats.prdc.density,0.098,0.12480000000000001,0.11184000000000001,0.009193388929007628,0.11040000000000001,0.01079999999999999,5,0,0.02,maximize
stats.prdc.coverage,0.202,0.234,0.2192,0.011356055653262713,0.22,0.016000000000000014,5,0,0.02,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.7697333333333334,0.7981333333333334,0.7826133333333333,0.009684663706660705,0.782,0.01093333333333335,5,0,0.53,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.1649333333333335,0.20440000000000003,0.1842666666666667,0.01312639410585488,0.18680000000000008,0.011866666666666803,5,0,0.53,maximize
stats.alpha_precision.authenticity_OC,0.734,0.804,0.774,0.025581243128511195,0.774,0.038000000000000034,5,0,0.53,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.9377701149425287,0.9594666666666667,0.9478786206896552,0.007779366103982129,0.9471586206896552,0.011429885057471223,5,0,0.53,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.04373333333333351,0.06600000000000006,0.05605333333333349,0.009698971308568985,0.06053333333333344,0.01986666666666681,5,0,0.53,maximize
stats.alpha_precision.authenticity_naive,0.886,0.944,0.9279999999999999,0.02201817431123659,0.94,0.017999999999999905,5,0,0.53,maximize
performance.linear_model.gt,0.9485292197933634,0.9526466727072914,0.9505647300287088,0.001543206760783122,0.9507684576126604,0.0025910821482421076,5,0,0.36,maximize
performance.linear_model.syn_id,0.658307835868067,0.6748199149210582,0.6689853616459092,0.005928880371731863,0.6699519751076926,0.006206306850773169,5,0,0.36,maximize
performance.linear_model.syn_ood,0.6750793103448277,0.6844275862068966,0.6796489655172414,0.003414305360382339,0.6798206896551725,0.005379310344827526,5,0,0.36,maximize
performance.mlp.gt,0.48155459362631353,0.555365492539582,0.5037569024534743,0.028795390727601494,0.48479642039062415,0.03392421870479623,5,0,4.48,maximize
performance.mlp.syn_id,0.45359909887836825,0.5625279023624365,0.4967280609259329,0.03885370589098455,0.48239504768685687,0.04728912205715602,5,0,4.48,maximize
performance.mlp.syn_ood,0.45324310344827584,0.53,0.49333620689655167,0.031489037255858325,0.48444137931034487,0.06084482758620696,5,0,4.48,maximize
performance.xgb.gt,0.9952669994566102,0.997867415646339,0.9968612718439473,0.0010409577537283882,0.9975368162949757,0.0016755622083246546,5,0,2.82,maximize
performance.xgb.syn_id,0.7071302264292322,0.7487704163252772,0.7227283810977779,0.01636997911417312,0.7116764989895632,0.024333603188278707,5,0,2.82,maximize
performance.xgb.syn_ood,0.7008344827586207,0.7529137931034483,0.7239758620689655,0.019037066916039205,0.714003448275862,0.025727586206896413,5,0,2.82,maximize
performance.feat_rank_distance.corr,0.009001777666033167,0.03886268628387229,0.025167778128200664,0.011408128387189563,0.02528358406927589,0.01995243284466154,5,0,1.41,minimize
performance.feat_rank_distance.pvalue,0.0014898654402706526,0.4618506376285524,0.137194106248143,0.17517171358579395,0.03876388139166527,0.17789047476281197,5,0,1.41,minimize
detection.detection_xgb.mean,0.9294489442585142,0.9511258487281983,0.937276683916634,0.008212716206254952,0.9329103858511965,0.011290383665249926,5,0,0.17,minimize
detection.detection_mlp.mean,0.4946009431249326,0.5073494883114514,0.4994284787326004,0.004590867628030797,0.49882868992553814,0.005632735682951917,5,0,2.44,minimize
detection.detection_gmm.mean,0.5050261643943913,0.5395888116991614,0.5246366224336552,0.011524304308317903,0.5282445713867698,0.009202286574675367,5,0,0.14,minimize
detection.detection_linear.mean,0.4373830795950844,0.49454802248903823,0.47191269290291793,0.020811140658833965,0.47217447364847537,0.028040664936629822,5,0,0.04,minimize
privacy.delta-presence.score,1.545454544752066,3.3333333222222223,2.1646464608794256,0.6611001114305404,1.8333333318055554,0.7777777778395061,5,0,0.03,maximize
privacy.k-anonymization.gt,10.0,10.0,10.0,0.0,10.0,0.0,5,0,0.05,maximize
privacy.k-anonymization.syn,6.00000001,12.00000001,8.60000001,2.332380757938121,9.00000001,4.000000000000001,5,0,0.05,maximize
privacy.k-map.score,3.0,9.0,6.6,2.0591260281974,7.0,2.0,5,0,0.03,maximize
privacy.distinct l-diversity.gt,10.0,10.0,10.0,0.0,10.0,0.0,5,0,0.07,maximize
privacy.distinct l-diversity.syn,6.00000001,12.00000001,8.60000001,2.332380757938121,9.00000001,4.000000000000001,5,0,0.07,maximize
privacy.identifiability_score.score,0.014,0.026,0.0188,0.0041182520563948,0.018,0.004,5,0,0.02,minimize
privacy.identifiability_score.score_OC,0.178,0.196,0.1868,0.006764613810115111,0.19,0.010000000000000009,5,0,0.02,minimize
