age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32,2,669522,14,9,4,2,1,4,0,0,0,49,37,0
40,1,172117,0,5,4,3,4,4,1,0,0,33,37,0
20,2,225171,0,5,2,4,0,4,1,0,0,39,37,0
28,5,292402,11,9,2,0,3,4,0,7,0,40,38,0
22,2,325392,11,9,4,2,1,4,1,8,0,50,38,0
39,2,186599,8,12,2,0,0,1,1,0,0,39,37,0
27,2,121612,11,9,4,2,1,4,1,15,0,36,38,0
47,2,166006,14,9,2,12,0,4,1,0,0,39,37,1
47,2,135035,6,11,0,8,5,4,0,0,0,49,37,1
36,2,213250,14,9,4,6,1,4,1,0,0,39,37,0
29,2,164176,11,9,2,6,0,4,1,3590,1,40,38,0
38,2,204907,11,9,0,0,4,4,0,42,2,40,38,0
35,2,467172,11,9,2,2,0,4,1,24,1,45,38,0
41,4,81669,8,12,2,10,5,1,0,0,0,59,33,0
30,2,151226,11,9,4,5,1,2,1,16,0,40,38,0
41,5,27468,11,13,4,10,0,4,1,0,0,44,37,0
32,2,141511,10,8,2,10,0,4,1,0,0,44,37,1
46,2,156246,0,5,2,3,0,2,1,0,0,39,37,0
38,2,135229,11,9,4,7,1,4,1,22,1,80,38,0
48,2,244279,8,12,0,11,1,4,0,0,0,39,37,0
18,2,233974,0,6,2,0,1,4,1,0,0,54,37,1
30,2,391236,12,14,4,9,1,4,0,34,1,40,38,1
22,1,239123,7,12,4,0,3,2,0,2,0,35,13,0
24,2,47771,10,8,4,6,1,2,1,0,0,39,37,0
37,2,126059,15,10,2,12,0,4,1,16,0,62,38,1
17,2,173638,10,8,4,10,3,4,0,0,0,24,37,0
26,2,54534,0,6,2,7,5,4,0,27,1,40,38,0
61,2,144195,14,9,6,2,1,4,0,0,0,15,37,0
24,2,239343,11,13,4,8,3,4,1,0,0,34,37,0
35,2,240065,9,13,2,11,1,4,1,18,0,45,38,0
48,2,385018,6,5,2,13,0,4,1,7,0,40,38,0
38,2,91838,9,13,4,9,1,1,0,8,0,38,38,0
28,2,247404,14,9,4,1,1,4,0,0,0,39,37,0
34,2,104164,11,13,2,6,0,1,1,0,0,39,37,1
31,2,175220,4,3,2,10,1,4,1,0,0,34,37,0
30,2,180675,10,8,2,4,0,4,1,0,0,39,37,0
28,2,183100,8,12,4,1,1,4,1,0,0,39,37,0
18,2,134362,2,8,4,11,3,4,0,12,0,25,38,0
