age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
24,2,89472,11,9,4,5,4,2,0,12,0,40,38,0
27,4,211506,9,13,2,0,0,4,1,11,0,50,38,0
49,2,94739,8,12,0,8,1,4,1,0,0,44,37,1
29,2,274053,8,12,2,6,1,4,1,0,0,39,37,1
35,2,226150,11,9,0,7,4,4,0,16,4203,45,38,0
43,0,267060,11,9,0,0,1,4,1,6,0,40,38,0
26,2,193969,8,12,2,8,0,4,1,0,0,39,37,0
66,0,287970,15,10,2,13,0,4,1,19,1,20,38,1
32,3,86443,12,14,2,9,1,3,1,13,0,40,19,1
28,2,165123,11,9,2,7,0,3,1,3,0,40,38,0
60,1,327021,0,6,2,6,0,4,1,20,1,40,38,0
41,2,210264,14,9,4,2,4,4,0,0,0,39,37,0
33,4,81145,14,9,2,2,0,4,1,0,0,39,37,1
49,1,107665,8,12,2,6,5,4,0,0,1672,39,37,0
46,0,124556,14,9,0,0,1,4,0,0,0,39,37,0
29,2,259687,11,9,4,2,3,4,1,23,1,75,38,0
22,2,230497,14,9,4,6,3,4,1,0,0,24,37,0
28,2,163696,4,3,4,11,1,4,1,24,1,40,14,0
41,2,211454,11,9,2,3,1,4,1,7,0,40,38,1
23,2,199726,9,13,4,3,3,4,0,13,0,40,38,0
46,1,249290,11,9,0,0,4,4,0,26,1,37,38,0
24,3,145941,10,8,2,2,0,4,1,0,0,59,37,1
40,2,157612,8,12,2,2,0,4,1,0,0,59,37,1
34,2,48013,15,10,4,7,4,4,1,4,0,40,38,0
35,4,182066,9,13,2,2,0,4,1,14,0,60,38,0
32,2,170880,10,8,2,5,0,4,1,0,0,39,37,0
49,2,260885,15,10,0,2,1,4,1,3918,1,40,38,0
37,0,94268,11,13,2,2,0,4,1,0,0,39,37,1
22,2,292804,15,10,4,11,3,4,0,5,0,35,38,0
28,2,90131,10,8,2,3,0,4,1,2202,0,44,37,0
38,2,92626,15,10,2,2,0,4,1,1,0,44,38,0
53,0,83292,11,13,2,2,0,1,1,0,0,59,37,1
62,2,271338,8,12,2,10,0,4,1,0,1720,34,37,0
34,2,62884,11,9,2,2,0,4,1,17,0,40,38,0
27,1,108808,9,13,4,9,1,4,0,5,0,60,38,0
23,2,301484,11,9,4,0,4,4,0,8,0,40,38,0
65,1,207825,11,9,2,2,0,4,1,3433,0,40,38,0
56,2,302207,10,8,2,1,0,4,1,0,0,39,37,0
22,2,34555,14,9,4,4,3,4,1,0,0,44,37,0
47,2,95075,14,9,0,0,2,4,0,0,0,24,37,0
20,2,120790,15,10,4,7,3,4,1,37,2,18,38,0
23,2,64295,11,9,4,7,3,4,0,16,0,40,38,0
38,2,260129,8,12,2,6,0,1,1,0,0,23,28,1
19,2,129279,14,9,4,0,3,1,0,0,0,39,38,0
41,2,430301,14,9,2,12,0,4,1,0,0,49,37,1
44,4,251792,8,11,0,3,1,4,1,24,1,25,38,0
55,2,195794,6,5,2,11,0,4,1,52,2,40,38,0
32,2,194072,15,10,0,11,3,4,0,20,1,36,38,0
21,1,119238,8,12,4,8,3,2,0,0,0,17,37,0
44,2,29796,8,12,2,4,0,4,1,0,0,39,37,0
33,2,190613,11,9,2,5,1,4,1,0,0,35,38,0
54,4,176632,11,9,2,13,0,4,1,22,1835,50,38,0
70,2,49833,14,9,2,10,0,4,1,0,0,19,37,1
20,2,125558,15,10,4,0,3,4,0,1,0,20,38,0
37,2,573766,8,12,2,3,0,4,1,0,0,49,37,0
28,0,57683,10,8,0,0,4,4,0,0,0,39,37,0
37,2,79677,7,10,2,10,0,4,1,0,0,39,37,1
36,2,355261,9,13,2,9,0,4,1,1,0,60,38,1
32,2,302455,7,12,0,6,1,4,0,10,0,50,38,0
36,2,206064,12,14,2,9,0,4,1,8,0,40,38,1
20,2,159134,11,9,4,6,3,4,0,30,1,36,38,0
28,2,203694,8,12,2,10,0,4,1,0,0,39,37,0
50,2,189932,12,14,2,11,0,4,1,9,2019,40,38,0
21,2,253736,11,9,4,11,3,4,1,45,2,45,38,0
51,5,261823,15,10,0,9,1,4,0,25,1,20,38,0
50,2,175963,11,9,2,9,0,1,1,9,0,35,34,1
46,0,96733,14,9,0,0,4,2,0,0,0,39,37,0
19,0,137931,10,8,2,0,0,4,1,0,0,39,37,0
26,2,261888,12,14,4,7,5,4,0,13855,0,40,38,0
