age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
45,2,189644,1,7,4,7,1,4,0,4,0,38,38,0
44,2,234259,11,9,2,11,0,4,1,16,0,40,38,0
20,2,187991,14,9,4,4,3,4,1,0,0,19,37,0
54,3,180894,14,9,2,10,5,4,0,0,0,59,0,1
46,2,160787,10,8,0,5,4,4,0,0,0,39,37,0
22,2,208330,9,13,4,3,3,4,1,2348,0,4,38,0
60,2,168837,9,13,2,9,0,4,1,2,0,35,38,0
47,1,308156,6,11,4,8,1,4,0,0,0,49,37,1
36,2,388967,14,9,4,2,1,2,1,0,0,39,37,0
36,2,150548,10,8,2,3,0,4,1,0,0,39,37,0
28,2,255388,8,12,4,10,4,2,1,0,0,39,37,0
27,2,189766,2,8,4,7,1,4,1,12,0,40,38,0
43,2,179644,8,12,2,8,0,1,1,0,0,39,0,0
53,3,337000,6,11,2,1,0,4,1,0,0,39,37,0
39,2,51464,10,16,0,9,0,4,1,0,0,40,38,1
43,2,59205,11,9,5,7,1,4,0,4110,0,40,38,0
17,2,29371,0,5,4,6,3,4,0,0,0,29,37,0
25,2,292706,15,10,2,6,5,4,0,7493,0,48,38,1
32,4,248489,3,2,2,1,0,4,1,0,0,49,37,1
28,1,305473,7,12,4,0,1,4,0,0,1982,40,38,0
32,4,458869,11,9,2,2,1,4,1,8,0,45,38,0
43,2,272267,12,14,0,9,1,4,1,5217,1,40,38,0
43,2,176606,11,9,2,11,0,4,1,10,0,40,38,1
47,2,254077,11,9,2,6,0,2,1,6,0,40,38,1
21,2,63126,8,12,4,2,3,4,1,0,0,39,37,0
32,2,183028,8,12,2,8,5,2,0,0,0,39,37,1
36,3,90742,11,9,2,2,0,4,1,2,0,80,38,1
18,2,338641,10,8,4,7,4,4,0,0,0,33,37,0
43,2,187500,12,14,2,3,5,4,0,15216,0,32,38,1
24,2,165101,15,10,4,0,1,1,1,6,0,45,38,0
41,2,118946,5,4,4,5,1,4,1,0,0,44,37,0
20,2,261113,11,9,4,5,3,4,1,23,1,36,38,0
38,2,180148,11,9,2,11,0,4,1,99999,1980,40,38,1
36,1,193244,11,9,2,11,0,4,1,5,0,57,38,0
