RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,63,199,2,44,7,1,2,92,50,6,6,15,3,35,0,8,2,62,90,3,2,0,72
0,72,217,12,69,28,0,0,100,-7,7,8,40,5,19,-7,1,3,45,54,10,4,0,93
0,56,165,2,97,37,0,0,82,45,4,6,23,1,78,0,1,1,14,77,8,6,2,65
1,72,312,3,111,27,0,0,100,-7,7,8,16,0,11,0,5,1,1,-9,4,6,0,75
0,87,414,3,54,0,0,0,100,-6,7,8,-3,0,51,2,0,2,0,-8,2,2,0,99
1,75,202,35,74,12,1,1,85,2,6,2,26,2,100,-7,5,1,89,75,0,3,3,100
0,84,197,21,23,7,5,1,95,5,4,2,28,3,57,-7,1,0,37,73,9,4,0,48
1,86,178,3,74,36,0,0,100,-7,7,8,17,2,49,0,0,0,3,-9,4,3,0,66
0,54,159,5,32,16,1,2,93,7,4,6,22,5,46,0,2,3,39,77,3,3,3,100
0,60,154,0,64,25,0,0,100,-7,7,8,50,1,53,0,2,4,38,94,3,2,2,88
0,75,151,21,192,5,2,1,44,2,6,-9,-2,0,65,0,0,0,-9,9,0,-8,0,100
1,81,43,40,60,9,0,0,100,-6,3,8,-9,4,30,0,0,0,3,86,2,1,0,79
1,61,288,6,70,10,1,1,91,4,6,2,23,1,71,2,5,7,78,93,1,2,0,72
1,74,272,5,75,16,1,0,86,-6,4,5,8,1,65,10,0,0,11,-7,3,3,0,89
1,84,349,8,82,36,0,0,85,-7,7,8,33,3,24,6,0,1,13,-7,4,4,0,50
1,80,328,49,139,25,1,0,100,-6,7,8,17,1,28,0,2,1,28,-7,1,3,0,72
0,55,184,6,35,7,1,1,82,16,6,6,0,0,47,0,0,0,26,27,6,2,2,100
0,58,35,25,-9,-3,1,-9,99,-8,7,8,1,0,-8,-7,0,0,-9,97,-9,-8,-9,-4
0,73,78,0,32,35,5,0,100,6,6,8,25,1,42,-7,1,3,54,73,7,3,4,92
1,78,165,3,91,4,0,1,95,12,6,5,6,1,44,-7,0,1,0,41,3,3,1,67
1,90,286,17,53,9,0,0,100,-6,7,8,0,2,87,8,0,0,4,-9,5,3,1,46
0,67,99,41,24,1,0,0,99,-7,7,5,11,1,61,0,2,1,28,79,3,2,2,50
1,57,148,73,128,10,0,0,99,-6,7,8,-1,0,43,7,0,0,30,86,5,3,0,94
1,73,196,2,65,2,0,0,100,-7,6,8,27,2,23,0,1,1,56,-8,4,1,3,46
1,60,135,3,94,0,1,1,72,67,4,6,8,1,77,0,0,0,4,99,4,6,2,100
1,72,-9,5,56,-9,-9,-9,-9,-7,-9,-9,-9,-9,-9,-9,-8,-8,1,-8,-9,-8,0,-9
1,76,368,2,77,28,0,1,100,21,6,8,24,1,20,0,1,1,2,63,6,4,3,92
0,67,231,2,55,-1,0,0,100,-6,7,8,13,1,22,0,0,1,17,-7,9,3,0,89
1,88,362,2,53,23,1,0,93,83,3,6,29,2,25,2,1,1,14,101,3,4,1,40
0,59,365,4,29,2,2,1,64,31,4,5,9,0,69,0,0,0,4,96,6,1,0,100
0,72,144,1,64,25,0,0,95,3,7,8,7,3,32,0,1,2,51,42,5,1,1,49
0,-9,238,-9,24,-9,-9,-9,-9,-7,-9,-9,17,1,-9,-9,1,1,-8,-9,-9,-9,-9,-5
0,64,159,8,42,8,1,0,85,28,6,6,16,1,78,0,0,0,44,40,7,3,1,78
1,72,159,7,110,15,0,0,100,-7,7,8,24,1,38,0,0,0,-1,-7,2,1,1,46
0,86,177,3,54,9,0,0,100,-6,7,8,52,2,31,0,2,5,14,73,5,2,2,85
1,81,184,1,33,30,2,0,92,3,6,6,15,3,32,0,8,1,45,90,4,3,3,70
0,56,320,7,45,32,0,0,100,-7,7,8,4,3,36,0,1,2,63,-7,10,4,1,86
0,-9,-4,-9,-8,-9,-9,-9,-9,18,-9,-9,-9,-9,-6,-9,-8,-8,-9,65,1,-9,-9,-5
0,52,93,3,78,39,0,0,100,-7,7,8,28,4,50,-7,2,7,56,32,9,5,2,93
0,65,193,3,72,39,1,1,91,27,6,6,14,2,60,0,1,5,84,58,9,2,2,65
0,71,72,15,69,23,0,0,100,-7,7,8,29,3,57,0,7,2,32,44,6,3,3,79
0,56,67,1,37,12,0,0,99,-7,7,8,7,1,51,-7,2,0,22,54,2,3,3,73
1,77,330,5,68,39,0,0,94,78,6,6,21,1,22,0,1,1,10,61,1,4,0,39
0,49,195,1,126,4,0,1,80,6,6,6,17,7,50,9,0,0,27,85,2,6,1,100
0,87,183,7,39,36,0,0,100,-7,7,8,20,1,70,-7,3,0,37,-9,5,2,0,81
0,66,108,10,60,3,1,1,99,-7,6,4,22,1,39,0,0,0,11,75,5,2,0,53
