RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,-9,-9,-9,67,16,0,3,100,-9,-9,-9,-9,-9,-8,-9,-8,-8,-9,-9,5,1,-9,100
0,81,158,8,26,31,0,0,99,-7,7,8,22,1,21,0,0,1,104,60,4,2,0,79
1,59,-9,15,-9,4,-8,0,91,20,6,3,-9,-9,50,1,2,-9,-9,-8,-8,-8,-9,-9
1,84,361,30,82,29,2,0,100,-6,7,8,7,1,32,-9,0,0,2,-7,2,1,0,20
0,57,208,7,50,14,0,0,100,66,7,8,38,1,39,0,2,4,76,97,0,4,0,38
0,64,131,4,48,8,2,0,93,18,5,2,5,1,55,0,0,0,74,-7,0,2,3,99
1,89,220,2,66,15,0,0,100,-7,7,8,11,3,24,0,1,1,1,-8,2,1,0,90
0,85,204,5,105,4,0,0,99,-6,7,8,12,0,81,-7,0,0,93,93,2,2,0,100
1,62,316,4,63,48,0,0,94,62,4,7,7,2,36,0,2,1,93,-9,2,1,1,67
0,52,186,5,59,36,1,0,85,9,4,6,29,5,21,0,2,2,45,89,6,2,1,100
0,66,172,9,80,22,1,2,80,4,4,5,30,3,39,0,2,2,4,19,3,4,2,57
0,82,138,4,65,17,-9,0,100,-7,7,8,10,0,23,0,2,1,8,-8,2,4,3,37
1,68,185,4,84,11,0,1,84,39,4,6,55,2,27,0,5,3,23,86,7,2,0,86
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-8,-9,-1
