RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,82,311,4,36,0,0,3,100,-7,7,8,10,1,4,0,1,1,19,-7,4,7,-9,98
0,58,132,1,99,3,3,1,55,11,6,5,20,1,62,0,0,6,14,70,3,2,2,100
1,68,57,3,95,5,1,0,100,-7,7,8,9,1,17,0,17,1,0,-6,5,-8,0,48
1,60,186,10,87,26,1,0,92,44,4,6,42,4,28,0,0,1,3,-9,9,1,0,77
0,61,71,2,54,14,1,0,90,14,6,5,26,3,73,0,4,5,36,102,2,2,5,86
0,74,183,1,19,12,1,0,63,7,7,8,15,2,22,2,1,1,3,74,4,1,0,38
0,51,101,5,90,14,0,0,95,64,6,6,9,2,100,1,2,3,17,54,8,5,1,100
1,86,231,9,61,22,0,0,100,-6,7,8,32,7,47,7,0,0,4,40,3,3,2,89
1,70,240,35,51,8,0,0,99,-7,7,8,22,0,48,0,0,0,90,93,5,3,0,100
1,86,10,11,58,12,0,0,99,-7,7,8,-3,0,36,0,0,2,2,-7,7,1,0,100
0,71,379,2,78,41,0,0,78,-7,7,6,29,6,28,13,0,3,35,77,6,5,2,45
0,67,170,6,62,11,0,0,100,-6,7,8,18,0,29,-7,1,1,50,28,7,3,2,99
1,-9,-9,-9,-9,-9,-8,-9,-8,-9,-9,5,6,-9,69,-8,-9,-9,-9,-8,-9,1,-9,-7
0,53,68,2,57,24,1,0,57,4,7,8,6,2,28,0,0,0,87,99,0,3,0,89
0,66,-9,2,-9,0,0,-9,100,-7,7,8,26,2,89,-8,0,2,-8,39,6,1,-8,100
0,62,291,15,45,2,1,2,51,5,4,5,9,2,74,0,1,1,2,-6,3,3,0,100
0,69,155,14,24,29,0,0,95,45,6,6,25,0,36,0,-9,0,0,76,1,3,0,44
0,73,161,8,108,14,1,0,66,-7,3,2,31,1,46,0,0,0,36,13,2,4,1,89
1,72,461,4,58,25,2,0,100,-7,6,8,22,3,48,1,3,3,54,-9,2,2,2,59
1,56,422,23,77,12,0,0,86,8,6,8,18,1,53,6,3,0,36,69,6,6,1,92
0,64,198,3,41,24,0,0,96,5,7,8,43,1,32,0,2,0,58,74,5,5,1,81
0,57,136,3,73,13,1,1,78,70,4,2,21,2,100,0,2,2,55,81,5,2,3,52
1,61,156,2,11,23,0,0,100,-7,7,8,41,3,23,0,3,0,56,91,6,2,3,54
1,82,210,13,79,10,0,0,100,-7,7,8,7,0,41,10,0,0,12,33,3,1,0,66
1,80,202,27,105,20,0,0,99,-6,6,8,36,1,26,16,1,1,2,-7,2,1,0,51
1,53,130,22,81,9,0,1,93,9,4,6,6,0,59,0,0,0,42,79,1,2,2,71
1,81,-9,-9,75,-9,-9,0,100,-7,7,8,-9,1,-7,-9,-9,-9,-9,-8,-9,-8,-9,49
0,61,60,12,21,4,0,1,99,-7,7,8,23,1,37,0,1,1,32,93,5,1,1,78
1,-9,-9,-9,-9,0,-8,-9,-9,-8,-9,-9,-9,-9,-7,-9,-9,1,-9,65,-9,-9,-9,-9
1,73,146,4,70,8,0,0,99,-7,7,8,18,2,21,0,0,1,44,97,5,4,0,70
0,68,283,15,63,2,0,0,93,13,4,8,5,0,30,-8,0,0,50,45,0,2,0,92
1,76,148,2,95,13,0,0,76,-7,7,8,21,2,22,1,4,1,2,-9,2,3,3,41
1,71,-9,42,-9,2,1,-9,-9,-8,-9,-9,-9,-9,-5,-9,0,-9,-9,-9,2,-9,-9,100
1,73,214,13,46,21,0,0,100,-7,7,8,22,0,19,0,0,0,14,87,2,-8,3,82
0,60,192,1,44,9,1,0,84,11,6,2,24,2,76,0,1,3,-9,63,3,6,0,42
0,53,306,0,88,27,0,0,100,9,4,6,23,2,28,0,2,3,16,64,7,2,2,76
0,70,272,24,72,11,0,1,99,-7,7,4,39,0,21,6,1,1,5,81,4,4,0,52
1,59,72,14,57,18,0,0,94,2,5,3,17,0,43,-7,4,8,79,49,3,6,1,69
1,65,171,37,106,25,1,1,67,46,6,2,8,0,29,2,0,0,41,71,5,2,0,51
1,-9,15,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-5,-9,-9,-9,-9,-9,-9,-9,-9,-9
1,69,257,5,36,26,0,0,100,9,6,6,7,1,24,1,0,0,9,-7,6,2,3,90
1,60,108,8,37,21,0,0,93,27,4,6,17,3,38,6,0,2,15,54,8,2,4,74
0,60,312,15,55,8,1,0,74,3,6,8,22,1,75,-9,2,0,63,72,4,-8,-9,100
0,57,416,3,23,33,0,0,100,-7,6,8,23,2,59,1,2,4,78,91,4,1,3,94
1,75,264,9,72,0,0,0,100,-7,7,8,6,0,22,0,0,0,-1,-8,0,2,0,74
1,76,175,9,55,19,0,0,100,-7,7,8,23,1,53,-7,0,0,8,65,4,3,0,89
1,90,141,1,79,8,0,0,100,-7,7,8,14,1,42,0,3,2,33,-9,6,7,0,45
0,59,239,5,111,-2,1,4,92,18,4,5,2,0,39,0,3,3,9,53,10,3,0,100
0,40,-9,-9,32,-9,1,-9,-9,-7,6,-9,-9,2,23,-9,-9,1,3,-9,-9,-8,-9,-9
1,86,462,3,41,13,0,0,100,-7,6,8,40,1,13,0,1,1,-2,87,1,1,3,47
1,52,145,3,37,31,1,1,93,27,6,4,22,1,86,0,7,1,61,55,3,2,1,39
0,62,175,4,53,17,1,1,95,11,6,5,1,2,61,0,0,3,28,85,3,3,1,100
1,73,18,2,48,18,0,0,99,-7,3,6,26,2,49,-7,2,2,23,-9,5,6,3,91
0,60,118,15,35,-2,1,0,74,10,3,2,14,3,32,-9,0,0,30,49,2,1,1,100
0,55,205,7,43,3,0,0,89,24,4,6,17,3,50,0,1,5,41,70,2,4,3,90
1,61,188,4,66,43,0,0,93,3,6,6,34,3,36,0,1,0,3,91,4,2,3,100
1,76,448,3,78,14,0,0,95,23,6,8,19,1,20,-7,0,0,0,-7,4,1,0,31
0,61,392,11,46,21,1,0,94,11,6,2,28,3,38,0,7,4,35,62,6,3,7,78
0,-9,-4,-9,-9,-9,-9,-9,-4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6
1,58,172,4,60,15,1,0,92,-6,6,5,33,1,23,0,4,1,11,74,6,2,0,75
1,73,62,17,80,20,0,0,100,-6,7,8,4,0,38,-7,0,0,73,66,3,-8,3,100
0,68,159,11,60,13,1,1,94,72,-9,6,11,1,-9,-9,1,1,0,-8,4,3,-9,63
1,74,276,5,80,13,-8,0,99,-7,7,8,3,0,20,0,1,2,-1,-8,4,1,0,37
1,66,232,5,56,23,0,0,100,33,6,6,24,3,49,7,0,0,64,74,5,2,0,44
1,84,233,1,68,17,0,0,99,-7,7,8,16,0,39,0,1,1,8,-8,8,2,0,35
0,69,187,9,26,26,0,0,99,-7,7,8,22,1,59,-7,3,5,97,58,7,3,1,92
1,85,194,3,52,13,0,0,100,-7,7,8,24,4,19,0,1,1,32,26,2,1,0,68
0,60,70,1,41,6,0,0,92,-7,7,6,27,1,18,0,0,3,90,78,5,4,2,72
1,78,201,8,56,2,0,0,99,-6,7,8,27,1,70,0,0,2,98,70,4,1,2,89
0,67,253,1,72,14,2,0,94,44,7,6,13,3,45,0,0,2,67,69,3,2,1,100
1,74,364,7,58,18,0,0,84,37,6,6,8,6,44,0,2,1,31,94,2,3,1,70
1,57,208,3,39,31,0,2,100,19,6,8,33,2,42,9,0,0,35,4,5,3,5,82
1,78,177,6,77,13,0,0,100,4,7,8,32,1,28,0,1,1,0,90,1,1,1,43
0,63,128,7,106,20,2,0,89,37,4,2,15,1,-9,0,0,1,73,-9,2,12,0,33
0,69,180,9,65,12,8,0,92,34,4,5,9,0,31,0,1,4,3,28,2,6,0,50
0,53,251,5,64,23,0,0,92,1,4,6,22,2,59,-7,0,0,43,68,2,2,1,90
1,71,113,1,88,21,0,0,100,-7,7,8,14,4,35,1,3,2,1,79,8,1,2,54
1,-9,-9,-9,92,-9,-9,-9,-9,-7,-9,-9,38,-9,-8,-9,-9,-9,-9,-8,-9,-8,-9,-7
1,70,254,12,73,8,0,0,99,-7,7,8,13,0,22,0,1,1,12,-8,7,-8,0,33
0,84,58,2,83,11,0,0,100,-6,7,8,17,2,6,0,0,3,64,52,1,2,2,54
0,61,254,3,59,19,0,0,84,74,6,8,21,2,34,0,1,1,3,-9,5,2,0,88
1,83,88,4,61,12,0,0,99,-6,7,8,9,0,41,1,2,1,6,79,4,4,0,72
0,80,191,30,71,11,0,0,99,-7,7,8,16,1,44,0,1,7,51,91,2,1,0,68
0,71,460,11,18,25,0,0,99,-6,7,8,-2,4,100,0,0,0,43,34,2,2,0,89
1,63,8,12,76,5,0,0,100,-6,7,8,4,2,17,1,1,1,-2,-7,6,1,3,37
1,74,154,16,66,6,2,1,52,44,3,6,16,1,60,0,0,0,4,101,7,2,0,100
1,75,243,6,105,22,1,1,79,23,6,-9,1,3,37,0,0,1,14,87,1,1,-9,-3
0,61,212,7,48,30,0,0,86,21,7,8,27,1,28,0,0,0,86,34,3,3,4,91
0,56,315,1,-9,-9,2,0,-9,40,-9,6,-9,-9,21,-8,-8,2,-9,-9,2,2,-9,-3
0,67,276,1,59,15,1,1,92,35,6,5,29,5,60,15,2,1,32,94,3,3,2,89
0,70,174,1,51,20,0,0,94,3,6,6,3,0,27,1,2,1,10,88,5,-8,0,69
0,-9,-7,-9,-9,-9,-8,-9,-9,-8,-9,-9,-9,-9,39,-9,-8,-9,-9,-8,-9,-9,-9,-7
1,62,52,15,108,5,4,1,77,35,6,4,1,0,49,0,0,0,35,72,3,-8,0,100
0,55,74,8,10,1,5,1,84,-7,6,4,18,2,42,0,4,1,44,87,5,3,4,94
1,86,192,6,97,31,0,0,100,-7,7,8,36,1,40,-7,0,0,20,-9,3,2,5,92
1,82,184,1,55,2,0,0,83,34,6,8,43,0,38,6,3,5,10,-9,2,6,0,37
0,65,465,19,118,11,0,0,100,-6,7,8,9,0,40,-7,0,3,44,-9,9,3,0,36
0,59,184,5,144,11,1,1,91,6,4,6,7,3,24,0,0,0,66,62,7,2,1,93
1,70,233,5,58,37,0,0,100,-6,7,8,29,2,50,-7,0,0,53,55,4,2,0,86
1,78,409,9,67,37,0,0,99,-7,7,8,14,1,22,0,2,5,50,106,8,1,7,70
0,58,223,1,61,29,1,0,-9,6,6,6,16,0,40,0,0,0,12,51,2,3,0,47
0,74,203,3,30,16,2,1,84,25,6,6,7,0,70,0,2,1,2,83,2,7,0,46
0,75,109,19,72,2,0,0,100,-7,6,2,20,1,58,-9,2,0,10,52,3,2,3,79
0,63,181,12,72,21,6,0,86,51,6,6,15,1,20,0,2,1,65,78,2,1,1,79
1,58,179,32,83,16,0,0,94,27,4,8,6,1,45,3,0,0,2,79,2,1,0,54
1,72,121,6,15,23,8,0,99,13,6,8,13,3,67,0,0,0,5,94,5,2,0,71
1,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-7
0,55,175,2,63,25,0,0,87,11,6,6,49,2,40,0,2,2,50,89,4,4,1,82
1,78,198,7,71,22,0,0,99,-6,7,8,32,2,45,16,0,0,16,43,2,2,2,46
0,65,66,2,48,19,2,0,94,78,7,4,28,4,26,0,2,2,13,80,2,3,1,70
0,66,374,12,24,23,0,0,85,4,7,8,21,2,57,0,5,0,25,74,8,2,-9,77
0,51,37,12,83,25,0,0,32,4,7,4,11,3,49,0,6,5,74,19,2,6,2,82
1,66,301,11,83,7,5,-9,60,11,4,3,2,1,52,20,0,0,0,-7,5,2,0,57
0,71,154,18,96,9,1,2,72,3,6,5,11,0,32,0,0,4,88,-7,9,2,-8,92
0,66,67,7,65,19,0,0,84,-7,6,2,20,5,25,0,0,1,66,70,2,6,1,34
0,55,185,4,52,35,1,0,90,16,6,6,11,1,11,0,0,0,39,79,6,2,1,95
1,74,208,7,53,-1,1,0,93,29,6,6,15,0,16,0,1,2,2,29,2,3,4,86
0,87,280,1,60,25,0,0,100,-7,7,8,25,3,55,0,2,1,-2,95,5,2,2,45
1,60,214,8,40,31,1,1,90,42,6,6,25,1,100,4,0,0,93,55,4,6,0,90
1,75,219,4,41,24,10,1,84,5,6,6,13,3,46,-8,1,2,14,-7,3,-8,0,68
1,71,269,17,90,27,0,0,99,-7,3,8,6,0,40,4,0,0,13,-7,2,1,0,73
1,53,289,4,41,16,0,0,93,3,4,6,20,2,29,4,3,0,68,78,8,2,1,87
0,67,164,-1,33,30,0,0,99,3,3,8,25,2,32,0,3,1,9,58,6,2,1,64
0,62,156,14,95,19,3,0,70,49,6,6,17,2,61,-7,2,0,50,58,3,2,1,100
1,64,438,11,71,1,1,0,99,-7,7,8,10,5,24,0,1,3,67,-7,3,2,3,100
