lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,target
30.986271324481,39.6922570091114,1113.5553496477696,91.1370703843795,33.88141710080644,2.200000047683716,3.400000095367432,107549.7955672679,117801.60678603714,1.2999999523162842,7471.439783206697,1858315.0074454376,86.0
3.0,0.0,2160.442318129428,166.27052299656413,81.6954687850837,1.2130088607181353,1.5833524181576406,275974.57967188465,73288.0839893536,1.0,1097.3060368871631,1060410.0509940926,88.0
13.0,7.0,3092.346607804039,358.959491268884,223.67491999247986,2.200000047683716,1.7999999523162842,286910.3851852601,306559.7882379411,2.0,1200.0334676439672,1064318.0167926163,82.0
148.935696217553,177.085558906326,5945.125960102935,557.1239716598651,308.0867866121557,0.6325506626390148,1.600000023841858,82969.63009964625,110151.38877863986,2.400000095367432,422.2380535032465,1430268.9206493688,80.16932472348091
10.0,5.552683079461703,2954.3102437057714,394.6809437393135,380.77551421453313,3.3962124621353635,5.871423405121723,540255.3471044687,298973.2128392407,6.778734099796533,455.5764925703092,1133096.8043177286,76.0
37.51750750985392,53.523313417759404,681.8382724479566,32.97998094112948,39.24254647496378,0.424017704863447,0.6000000238418579,8967.771655292145,9774.61964798073,1.0,639.2469113546667,1729874.2704933377,90.0
9.0,5.0,1111.9555136707575,134.58170585016632,91.92135962617012,0.800000011920929,0.800000011920929,18156.46068676424,20801.1711020993,2.5520486478966955,338.52491126980993,993759.7025427511,92.0
33.09784945739576,16.64516749157483,4156.762294200854,269.43993776023666,154.3027279422326,2.5999999046325684,4.796195421892645,374860.7268557295,84830.32850499802,4.199999809265137,651.2088641702535,1339026.693479199,79.0
6.0,3.0,1896.277458421568,296.69292307153967,124.24858078330024,0.800000011920929,2.200000047683716,895107.1984853606,42813.164856714655,1.399999976158142,1104.1384956801744,1104293.2128880492,89.0
1.0,1.0,184.9256016796639,13.59703305817358,16.11757938323591,0.2000000029802322,0.2000000029802322,8774.914710019526,9225.987106341285,1.0,6525.319992158553,1860976.9097593962,98.0
12.0,8.0,3219.607992701088,206.07594357787707,120.46616467606032,3.649432757931417,7.586170723253354,63553.815058511005,26312.733968620036,3.200000047683716,432.36239982294677,1100720.8771840692,77.0
0.0,0.0,244.1013130541225,51.5171426562567,36.18597734705857,0.2000000029802322,0.2000000029802322,313117.9275211578,244942.68086981677,2.200000047683716,6939.195606680974,1820084.2984239028,95.0
6.0,1.0,3921.5232952400274,156.44234696745326,141.29714178940583,1.2000000476837158,0.9936639007444503,94123.93808841468,40363.62798482929,5.155875275932984,464.4244032072666,1350562.4767635886,87.0
0.0,0.0,423.0035780938362,39.775740704095206,86.0050275861141,0.4000000059604645,0.6000000238418579,29758.973611679565,79946.2925237681,1.0,479.48338879929327,1752773.3209101735,95.0
6.071589864659497,2.0,4820.883222338202,406.29767574586475,206.81342840995356,0.800000011920929,1.0,323690.5934344608,123990.58249195913,2.0,212.09729856799683,996868.0880537615,86.0
6.474102082950449,4.0,1205.983850718228,492.01906355705955,173.19919000656262,0.2000000029802322,0.4000000059604645,983943.2451961094,560000.6885039987,731.4118968463755,97.45564525332574,8.456152470918441,0.0
7.0,6.0,2978.4697255982237,469.97181169441217,296.2774058162674,2.0,3.799999952316284,825435.5466782445,790759.1372704093,2.0,209.99524210751662,1060360.4094373104,80.0
2.0,1.0,2983.823586628448,158.0104398638034,118.33816261142746,0.800000011920929,0.800000011920929,115036.74894786047,74760.0986266102,5.032813951593062,170.76460671605045,1068305.8968606393,86.0
73.12585155936983,11.552670898353696,3527.6967032647563,253.53007256173098,208.76534618478556,11.624038502329938,29.985105477798655,195090.20217249135,98761.64803131657,1.0,326.13624261786003,1118366.1713502344,60.054875850502505
1.0,1.0,216.8513508617428,13.56798186951183,28.9744287112179,0.4000000059604645,0.4000000059604645,10896.050597192583,33517.344473429315,1.0,7274.803042124957,1867662.1852833722,97.0
3.0,2.0,2622.852068584717,72.34129738290007,52.18054656919832,0.2000000029802322,0.2000000029802322,17043.028176700762,19549.564713248732,2.400000095367432,1601.8872319232503,1655126.7997069706,96.0
1.0,1.0,248.88476524186865,15.535441817891039,21.958442036870704,0.2000000029802322,0.2000000029802322,29031.75255252694,9466.697483904314,1.0,7412.4598028494365,1871552.8923728056,98.0
118.93315684848781,90.61753536189023,3362.257575420687,415.38474408397536,171.78314741833768,2.591301403817543,3.177332183127577,598524.7700316517,78562.2689630823,1.600000023841858,434.4102974446234,984750.8996856776,79.87028516803568
0.0,0.0,1868.4942877732312,124.40408200137728,73.59916808423273,0.2000000029802322,0.2000000029802322,459065.42711281567,12022.4772656326,2.400000095367432,161.61824772390239,1753667.006949592,87.0
1.0,0.0,3427.12644332702,351.7605549614838,156.8284804386658,1.0351020785229832,4.193435362299084,164990.2432890319,18375.334010005296,1.7999999523162842,153.95922101042396,1123284.608206301,87.0
0.0,0.0,1645.0333724985278,86.95180172019604,58.99423774309245,0.2000000029802322,0.2000000029802322,33704.92666853545,35664.09858560241,3.300829156838613,1361.6712128938298,1561669.9799854546,96.0
2.0,1.0,3755.8495859441023,773.0243081280325,975.5711271794538,0.6000000238418579,1.0,25053.428314169538,65615.28876855898,2.200000047683716,2215.6330401189007,1712966.4748268102,87.0
15.0,7.915779209914804,2472.654053460882,195.61460574394874,127.16889524813124,1.7999999523162842,2.200000047683716,240720.48854634335,61629.30277591689,1.5,615.8513512209896,1011052.1023783195,83.0
1.0,0.0,4112.972202602289,152.66445350544996,139.66505340225245,0.2000000029802322,0.2000000029802322,12440.392276468347,47640.086690967226,1.0,135.69262752073422,1057834.798671131,90.23088763527421
1.0,1.0,168.56255561923507,11.822132125600358,13.610534660326469,0.2000000029802322,0.2000000029802322,6248.25510710002,5393.944860985772,1.0,7836.34369155313,1871612.891604588,98.0
34.19708559411576,36.8840131241833,5270.08345875674,549.4784682260956,312.11626850931475,7.584189194431118,8.128479328791329,272723.62019940634,151615.81190716304,2.0,568.4598047698636,1030804.7155949072,71.21051709575448
1.0,0.0,436.9394145450095,73.41289562465434,63.350046765635526,0.2000000029802322,0.2000000029802322,19310.391844666377,28375.029066978463,2.799999952316284,742.5570448253417,1720879.9980197325,96.0
12.0,1.0,5033.297283820468,261.91028589661136,190.3773133485361,1.572374586600932,1.399999976158142,179680.77533080726,65612.67158816039,1.2453929014874079,160.618678579986,1014399.630016953,83.43343598598462
1.0,1.0,2164.1909034982996,126.6550378594539,123.92552022158371,0.2000000029802322,0.2000000029802322,10845.256632375103,33731.363723814466,3.0,236.85188943245572,1599505.0866196863,96.10143273481982
2.0,0.0,1376.3647799147654,56.43455832296402,59.70544774441057,0.4000000059604645,0.6000000238418579,38922.90481265334,56963.89147061988,1.0,592.7183241956296,1064734.3211242165,92.0
1.0,1.0,446.33522222330356,27.2696266666734,41.11829755512932,0.2000000029802322,0.2000000029802322,3306.387686793788,16694.517641129216,1.0,1814.2233565863364,1824309.066554871,99.0
17.237842963511934,18.134208691204663,5938.085495883275,227.67628809480735,277.7012692555901,0.6000000238418579,1.2000000476837158,54456.85970281141,27957.818192766834,2.4179109599861026,202.87167930135575,1005112.6226115676,88.0
9.0,4.0,2454.7018598226437,131.17576521677944,102.2154603848099,0.4000000059604645,0.4000000059604645,22558.48360551792,60501.503369648424,3.799999952316284,157.48314027526888,1115651.0478852151,93.0
