,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.019999999998666664,0.009333333332711111,0.008944271909402874
sanity.nearest_syn_neighbor_distance.mean,0.18127823881957064,0.26595243008691793,0.22537526119807408,0.03819014318388578
sanity.close_values_probability.score,0.38666666666666666,0.6933333333333334,0.536,0.14580047248818426
sanity.distant_values_probability.score,0.006666666666666667,0.02,0.013333333333333332,0.006666666666666667
stats.jensenshannon_dist.marginal,0.010823887366150853,0.014283153362185403,0.013277877765561396,0.001427814811131301
stats.chi_squared_test.marginal,0.3980656981028342,0.5996610212886704,0.5191736127983378,0.10987032430965829
stats.inv_kl_divergence.marginal,0.7342761531978944,0.8026708459862684,0.7608230176648657,0.03449056650307742
stats.ks_test.marginal,0.8719999999999999,0.9133333333333333,0.8872,0.016481639616386642
stats.max_mean_discrepancy.joint,0.015576219537791203,0.028794508105755012,0.024759619979790915,0.005452192032399813
stats.wasserstein_dist.joint,0.0070467073006997135,0.013414777873446394,0.009886507593863681,0.0022916957035127856
stats.alpha_precision.delta_precision_alpha_OC,0.8675555555555555,0.8999693486590038,0.8865226053639846,0.014443241512152684
stats.alpha_precision.delta_coverage_beta_OC,0.4622222222222222,0.6528888888888889,0.5214222222222222,0.07515081133590269
stats.alpha_precision.authenticity_OC,0.42,0.54,0.4666666666666667,0.04422166387140535
stats.alpha_precision.delta_precision_alpha_naive,0.7980536398467433,0.8440153256704981,0.8198804597701148,0.0193546241705686
stats.alpha_precision.delta_coverage_beta_naive,0.4231111111111112,0.4986666666666667,0.4711417624521073,0.030589963451716197
stats.alpha_precision.authenticity_naive,0.5133333333333333,0.5933333333333334,0.5506666666666666,0.030767948691238226
stats.prdc.precision,0.9333333333333333,0.96,0.9453333333333334,0.009888264649460873
stats.prdc.recall,0.88,0.9533333333333334,0.9279999999999999,0.029589788028229525
stats.prdc.density,0.9613333333333334,1.0893333333333333,1.0072,0.05054898614215717
stats.prdc.coverage,0.88,0.9733333333333334,0.9293333333333335,0.04511713150850303
performance.linear_model.gt,0.9978888888888889,0.9978888888888889,0.9978888888888889,0.0
performance.linear_model.syn_id,0.9904652777777778,0.9972847222222221,0.9945277777777777,0.002569435060042891
performance.linear_model.syn_ood,0.9894444444444443,0.9965555555555555,0.9937777777777779,0.0026422493223542845
performance.mlp.gt,0.8325520833333334,0.8325520833333334,0.8325520833333334,0.0
performance.mlp.syn_id,0.7853298611111111,0.9092881944444444,0.84046875,0.0554203473501812
performance.mlp.syn_ood,0.7299999999999999,0.9486111111111113,0.8186666666666668,0.08090379708466139
performance.xgb.gt,0.978111111111111,0.978111111111111,0.978111111111111,0.0
performance.xgb.syn_id,0.9839166666666668,0.9960486111111111,0.9908805555555557,0.005418779413464772
performance.xgb.syn_ood,0.9843333333333334,0.9961111111111111,0.9905555555555555,0.005772968083562154
performance.feat_rank_distance.corr,0.4753134515496975,0.53247444669613,0.4989061817076852,0.022749151401942884
performance.feat_rank_distance.pvalue,2.1245156425580473e-12,3.2597181713306355e-10,1.258655506020239e-10,1.4568945551434304e-10
detection.detection_xgb.mean,0.6222222222222221,0.7045555555555556,0.6637777777777778,0.03474394875814557
detection.detection_mlp.mean,0.28355555555555556,0.34055555555555556,0.3094222222222222,0.024213479563924556
detection.detection_gmm.mean,0.43822222222222224,0.5242222222222223,0.4622888888888889,0.03524391200382462
detection.detection_linear.mean,0.1998888888888889,0.33799999999999997,0.2731111111111111,0.05553638558149773
privacy.delta-presence.score,4.4999999775,5.999999940000001,5.399999957250001,0.8215838126372146
privacy.k-anonymization.gt,2.0,2.0,2.0,0.0
privacy.k-anonymization.syn,1.00000001,4.00000001,2.00000001,1.224744871391589
privacy.k-map.score,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.gt,2.0,2.0,2.0,0.0
privacy.distinct l-diversity.syn,1.00000001,4.00000001,2.00000001,1.224744871391589
privacy.identifiability_score.,0.37333333333333335,0.4533333333333333,0.42400000000000004,0.0335327369065581
privacy.identifiability_score._privacy.identifiability_score.OC,0.4533333333333333,0.5533333333333333,0.49866666666666665,0.038412960775701166
