RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,66,72,6,51,12,0,0,99,31,6,6,11,1,18,0,0,0,56,72,5,1,0,84
0,84,75,2,49,11,0,0,99,-7,7,8,11,0,18,0,0,0,12,-8,2,1,0,47
1,66,187,6,87,21,0,0,94,2,6,6,21,1,18,0,0,0,56,89,5,1,0,48
0,67,188,6,89,12,0,0,99,-7,7,8,11,1,18,0,0,0,2,-8,2,1,0,48
0,66,67,6,50,12,0,0,99,-7,6,6,11,1,49,0,0,0,57,89,5,2,0,84
0,66,78,6,49,12,0,0,94,2,6,6,12,1,48,0,0,0,56,-8,5,2,0,83
0,66,277,6,89,21,0,0,99,-7,7,8,11,1,19,0,0,0,13,67,5,2,0,48
1,84,246,6,88,21,0,0,99,-7,7,8,22,2,18,0,0,0,2,90,2,2,0,47
1,66,190,6,89,21,0,0,99,-7,7,8,11,0,18,0,0,0,2,-8,2,2,0,47
0,66,73,6,50,12,0,0,99,-7,7,6,11,0,18,0,0,0,57,-8,-8,0,0,-9
1,84,185,6,88,21,0,0,94,2,6,8,11,0,19,0,0,0,2,-8,3,1,0,47
0,67,77,6,50,12,0,0,99,-7,7,8,22,0,45,0,0,0,57,91,5,1,0,-9
1,84,247,6,88,21,0,0,94,8,6,6,21,2,18,0,0,0,2,91,3,1,0,49
1,66,243,6,89,21,0,0,94,8,6,6,11,0,18,0,0,0,56,-8,2,1,0,47
0,66,74,6,51,21,0,0,93,8,6,6,21,1,48,0,0,0,56,74,5,2,0,84
1,66,247,6,89,20,0,0,99,-7,6,8,11,0,18,0,0,0,12,-8,1,2,0,48
0,66,137,6,51,12,0,0,94,2,6,6,12,1,19,0,0,0,56,73,5,1,0,49
1,84,194,6,88,13,0,0,99,-7,7,8,12,0,18,0,0,0,2,-8,2,0,0,32
0,67,135,6,51,21,0,0,94,-7,6,6,21,1,49,0,0,0,56,90,5,1,0,84
0,66,71,6,50,12,0,0,94,8,6,6,21,0,18,0,0,0,56,66,5,2,0,84
0,66,75,5,49,12,0,0,99,-7,6,8,11,1,18,0,0,0,56,-8,5,0,0,50
1,73,195,6,87,21,0,0,93,8,6,6,12,1,18,0,0,0,2,-8,3,1,0,47
1,84,193,6,86,21,0,0,99,-7,7,8,11,1,18,0,0,0,2,-7,2,1,0,48
0,66,76,6,49,12,0,0,94,2,6,6,11,1,48,0,0,0,57,89,5,1,0,84
0,67,143,2,50,21,0,0,94,2,6,6,21,2,48,0,0,0,56,91,5,1,0,83
0,66,73,6,51,11,0,0,99,-7,7,8,12,3,18,0,0,0,12,89,2,1,0,49
1,84,246,6,88,12,0,0,94,-7,6,8,11,0,18,0,0,0,13,-8,2,0,0,47
0,66,71,6,88,12,0,0,99,-7,7,8,11,0,18,0,0,0,-8,-7,5,0,0,-9
1,66,246,6,51,21,0,0,99,-7,7,8,22,2,18,0,0,0,12,87,2,1,0,48
1,84,246,6,89,20,0,0,99,-7,7,8,12,0,18,0,0,0,2,-8,2,1,0,48
0,66,189,6,89,21,0,0,94,2,6,6,11,1,18,0,0,0,56,-8,5,1,0,49
0,66,139,6,51,21,0,0,94,7,6,6,21,2,49,0,0,0,57,89,5,1,0,84
0,67,140,6,49,12,0,0,94,2,6,6,12,0,49,0,0,0,57,-8,5,1,0,84
0,66,76,6,51,13,0,0,99,-7,7,8,21,1,48,0,0,0,-8,75,5,1,0,84
0,66,72,6,51,12,0,0,94,2,6,6,11,1,48,0,0,0,56,75,5,2,0,84
1,84,254,2,89,21,0,0,94,2,7,8,12,0,18,0,0,0,2,-8,2,1,0,48
1,66,248,2,88,20,0,0,94,2,6,6,11,0,18,0,0,0,2,-7,3,0,0,47
0,66,144,2,50,12,0,0,99,-7,6,6,12,1,48,0,0,0,-8,-8,-8,0,-8,99
0,66,185,6,87,21,0,0,94,8,6,8,11,0,48,0,0,0,56,92,5,2,0,48
1,66,191,6,88,21,0,0,99,-7,7,8,21,1,19,0,0,0,57,89,2,1,0,47
0,66,71,6,51,21,0,0,99,-7,7,8,11,2,48,0,0,0,56,89,5,2,0,84
1,66,196,2,87,21,0,0,94,15,6,6,21,0,18,0,0,0,12,73,5,2,0,49
1,84,249,6,88,21,0,0,99,-7,7,8,11,0,18,0,0,0,2,-8,3,1,0,47
0,66,136,6,89,21,0,0,99,-7,7,8,11,0,18,0,0,0,12,-8,2,1,0,47
1,84,244,6,89,12,0,0,99,-7,7,8,12,0,18,0,0,0,12,-8,2,1,0,48
1,66,248,6,89,21,0,0,94,2,6,6,22,1,19,0,0,0,2,90,2,1,0,47
1,84,247,6,89,12,0,0,99,-7,7,8,12,0,18,0,0,0,2,-7,2,0,0,49
0,66,137,6,49,12,0,0,94,2,6,6,11,1,48,0,0,0,57,88,5,2,0,84
0,66,71,6,46,21,0,0,94,2,6,6,11,1,48,0,0,0,56,68,5,2,0,84
0,66,65,6,49,21,0,0,93,-7,6,6,12,1,48,0,0,0,56,93,5,1,0,83
0,66,66,6,49,12,0,0,99,-7,7,8,11,1,49,0,0,0,57,-7,5,1,0,99
1,66,244,6,88,20,0,0,94,2,6,8,12,0,18,0,0,0,2,-8,2,0,0,47
1,84,186,6,89,26,0,0,94,2,6,6,11,0,18,0,0,0,2,-8,3,0,0,48
1,67,196,6,88,21,0,0,99,-7,7,8,21,0,19,0,0,0,12,76,2,1,0,48
0,67,193,2,87,21,0,0,99,-7,7,-9,22,2,18,0,0,0,12,73,2,2,0,47
1,84,188,6,87,21,0,0,99,-7,7,-9,21,1,18,0,0,0,2,91,2,1,0,47
0,66,142,6,88,12,0,0,94,-7,6,6,12,0,18,0,0,0,12,-7,5,0,0,48
1,67,187,6,89,21,0,0,94,15,6,6,22,1,49,0,0,0,13,71,5,1,0,48
0,66,242,6,85,13,0,0,99,-7,7,8,11,0,19,0,0,0,2,-8,2,1,0,48
0,66,136,6,51,12,0,0,94,2,6,6,11,1,18,0,0,0,57,-8,5,0,0,-9
0,66,192,6,88,12,0,0,94,2,6,6,11,0,18,0,0,0,57,-8,-8,0,0,-8
0,66,140,6,73,21,0,0,94,2,6,6,21,2,49,0,0,0,57,90,5,1,0,83
1,84,188,6,90,20,0,0,99,-7,7,8,21,1,18,0,0,0,2,90,2,1,0,47
0,66,68,6,50,13,0,0,94,2,6,6,11,1,48,0,0,0,56,88,-8,2,-8,84
1,84,190,6,87,12,0,0,99,-7,7,8,11,1,18,0,0,0,2,-8,2,0,0,48
0,66,70,6,50,12,0,0,99,-7,7,8,12,1,49,0,0,0,56,-8,-8,0,0,84
0,66,188,6,89,12,0,0,99,-7,6,-9,11,1,18,0,0,0,12,-8,2,1,0,47
1,84,187,6,89,12,0,0,99,-7,7,8,12,0,18,0,0,0,2,72,2,2,0,49
0,66,135,6,73,12,0,0,94,2,6,6,11,1,18,0,0,0,57,-8,5,0,0,-9
0,66,189,5,88,12,0,0,94,17,6,6,12,1,19,0,0,0,56,-7,5,1,0,48
0,66,72,6,51,21,0,0,99,-7,7,-9,21,2,48,0,0,0,56,90,5,1,0,47
1,66,186,6,88,21,0,0,94,8,6,6,11,0,18,0,0,0,2,-8,2,1,0,48
0,66,189,6,74,13,0,0,94,2,6,6,11,0,19,0,0,0,57,-8,5,1,0,48
0,66,66,6,90,13,0,0,99,-7,7,8,11,1,18,0,0,0,12,-8,2,0,0,48
1,84,252,6,89,12,0,0,99,-7,7,8,11,0,18,0,0,0,2,-8,3,1,0,47
0,66,188,6,73,26,0,0,94,16,6,6,21,1,49,0,0,0,56,73,5,2,0,47
1,84,257,6,89,12,0,0,99,-7,7,8,12,0,18,0,0,0,2,-8,2,1,0,49
0,66,194,6,49,21,0,0,99,-7,6,6,12,1,18,0,0,0,-8,-8,2,2,0,48
1,67,249,6,88,21,0,0,94,31,6,6,21,1,18,0,0,0,2,87,2,2,0,49
0,66,194,6,89,12,0,0,94,2,6,6,12,1,18,0,0,0,56,74,5,0,0,-9
0,66,138,6,89,20,0,0,94,2,6,6,21,1,48,0,0,0,56,73,5,1,0,84
0,66,69,6,51,12,0,0,94,2,6,6,12,1,48,0,0,0,57,69,5,1,0,84
1,84,188,6,51,21,0,0,99,-7,7,8,21,1,18,0,0,0,2,90,2,2,0,49
1,66,191,6,88,20,0,0,99,-7,6,8,11,0,18,0,0,0,2,-8,2,2,0,48
0,67,67,6,50,12,0,0,99,-7,7,8,11,0,18,0,0,0,57,-8,2,0,0,47
0,66,70,5,50,12,0,0,99,-7,7,8,12,2,19,0,0,0,12,87,2,2,0,49
0,66,135,6,49,12,0,0,94,16,6,6,11,1,48,0,0,0,56,69,5,0,0,-9
0,67,134,2,51,12,0,0,94,8,6,6,11,0,48,0,0,0,57,-8,5,1,0,84
1,84,188,6,88,12,0,0,99,-7,7,8,21,1,19,0,0,0,2,-8,3,1,0,48
0,66,186,6,87,21,0,0,99,-7,6,6,21,2,18,0,0,0,-8,91,5,2,0,-9
0,66,69,6,51,12,0,0,99,2,6,6,11,1,18,0,1,0,56,-7,5,0,-8,84
1,66,253,6,87,26,0,0,94,8,6,6,11,0,18,0,0,0,2,-8,2,0,0,49
0,67,71,6,50,12,0,0,99,-7,7,8,11,1,18,0,0,0,56,-8,5,0,1,35
1,84,247,6,87,12,0,0,99,-7,7,8,12,1,18,0,0,0,2,-8,2,0,0,48
0,66,70,2,51,12,0,0,99,-7,7,6,12,1,48,0,0,0,-8,89,5,0,0,84
0,66,65,6,51,13,0,0,99,-7,7,8,11,1,18,0,0,0,56,-8,5,0,0,-9
1,84,190,6,89,12,0,0,99,-7,7,8,22,0,19,0,0,0,12,-8,2,2,0,48
1,84,193,2,89,12,0,0,99,-7,7,8,11,0,19,0,0,0,2,-8,2,0,0,48
