height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,target
8.0,29.85543910680102,235.3722914017176,3.7763211992045607,0.3770012739870358,0.8074129325124926,2.543405197107077,87.9813995452364,187.41827720936644,34.31166312688991,1
10.0,127.9122863811886,1379.957443856575,12.019809109168015,0.32767813027760095,0.541023197154013,3.59382304997331,454.4829705940454,753.7366195390302,121.18364008868657,1
7.0,71.4048360618424,506.68843173327315,9.195186046488743,0.41860794230018905,0.8531579851451109,2.3168417220886153,216.64645901335368,439.1211490729107,92.67261951857988,1
9.0,37.92025887438426,337.35171558259725,4.0608195762256285,0.3710505744046619,0.8613160859028343,2.180405664298801,124.24973864777267,293.84641131563745,56.958521587838995,1
8.0,15.0,120.87666878408322,1.871769377057871,0.33621187158934795,0.8875150487396515,1.6277347529031063,41.871893532832075,109.32543757944829,25.77448998188289,1
11.0,16.10902661027116,175.21106850258943,1.5,0.2947070726835836,0.7910424732436265,2.0997429600035,51.378989451178555,136.65738224225913,24.59601586534889,1
1.0,36.15212009056613,30.38507811376158,32.14838824957284,0.23000926947318684,1.0,1.183547792843482,7.0,32.09854491315234,5.838491561146314,1
1.0,7.597727520478134,7.000047360097203,8.070550205070111,1.0,1.0,6.767090458380834,7.0,7.0,1.0,1
8.0,21.077980138948302,178.65111567968034,2.5901156220147112,0.42998604278035263,1.0,2.101250710605776,76.99848246997313,175.11401065199328,35.0,1
7.0,23.99134273374602,178.1216557488804,3.254300679106856,0.2815791110559968,0.6403699605981431,1.4469828690528936,49.58488098688598,114.08922382784955,35.0,1
11.0,75.47506477166108,826.8419473566869,6.983055334186568,0.3016697606409007,0.7700102193018167,2.4236444896666023,242.97724572916414,623.7181774328718,102.34356385673496,1
8.0,232.5339165933268,1664.1475778623676,29.429692893949216,0.29408922887669614,0.7033954955494353,1.9645794820671671,504.93106906816735,1206.96158779906,258.2991911377516,1
10.0,48.154680102680274,489.17566564557933,5.04023655502236,0.26524092107377967,0.3792204812835179,3.7315070184510666,125.27058714487714,174.72360842100304,31.033503077996375,1
10.0,265.49148365721015,2653.9636582232483,26.575255875024787,0.1396200151359636,0.5026941956498343,1.478449994620625,365.3165310034721,1255.2198887308843,234.24264110123414,1
7.0,24.533822083498972,161.3373677280734,3.907787315034197,0.2795776369342085,1.0,1.5212153014124654,46.777678036590025,160.85984817943378,30.115411055262406,1
8.0,203.3832714474862,1578.1871448125783,25.621840344070858,0.18911367070822238,0.750719767989372,1.29,303.9712559629469,1195.4345241038839,242.04015089448913,1
8.0,34.50487934768685,262.68260881934685,4.5012411205785305,0.45708982422486716,0.8793521659528853,2.4884006959023153,121.54264994929115,228.49301092854432,48.192233904645775,1
9.0,263.449274017279,2519.749970062162,27.098517545229047,0.13413755762711715,0.3973699349265647,1.3040021287003596,295.42985462938924,890.6489097750483,224.6795620951833,1
8.0,24.0,203.71487039598034,2.88867308469938,0.3424369633147575,0.8554590805937389,1.5695455452269347,68.20012411152436,174.33491344906463,44.32293193069392,1
7.0,26.469927197377046,171.6623806840684,4.12126813690184,0.24722735690291336,0.933906967091466,1.2355113198901853,43.54978512554677,158.22654966061228,34.20760434716748,1
11.0,248.38253793795596,2630.7206987175327,22.324698166044634,0.390131427748768,0.7770226933979636,3.3385302745449716,1051.3224902686527,2005.4777058146187,282.526324566437,1
4.384668808510669,47.27348358198658,198.5364694716956,12.74437303552361,0.17143597698260163,0.8280235190934168,1.323167914978331,34.05181227150466,162.71456824578334,25.28939297877183,1
8.0,42.57103266263081,343.44597194875354,5.221440532571639,0.3942048403669528,0.9503915541616365,2.2316748201869507,138.35543579944041,325.741503379132,61.32707680438671,1
1.0,18.0,16.997685846753804,18.50157646520163,0.756044740404138,1.0,4.053275655837414,13.368901715701787,17.464759839229657,3.0,2
