,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.019999999998,0.0059999999994,0.0079999999992,0.0,0.009999999999,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.1563215563346612,0.21128065693872286,0.18119398857421837,0.02008797312663484,0.17652131282670136,0.030718309863413507,5,0,0.0,minimize
sanity.close_values_probability.score,0.66,0.77,0.73,0.03847076812334268,0.73,0.030000000000000027,5,0,0.0,maximize
sanity.distant_values_probability.score,0.01,0.08,0.041999999999999996,0.024819347291981715,0.03,0.03,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.00733391350977595,0.012530055322372915,0.010479768819932433,0.0017413480468380703,0.010557422947485583,0.0010366092948000064,5,0,0.02,minimize
stats.chi_squared_test.marginal,0.597587496199451,0.9961739440547838,0.7543335731686532,0.14826760718839477,0.781415789551972,0.19917373268320693,5,0,0.0,maximize
stats.inv_kl_divergence.marginal,0.7764746452155211,0.9410962929822947,0.8609469966404732,0.06011908194294133,0.8461262066186389,0.09065465227320657,5,0,0.0,maximize
stats.ks_test.marginal,0.9059999999999999,0.9299999999999999,0.9168,0.008908422980528054,0.914,0.014000000000000123,5,0,0.0,maximize
stats.max_mean_discrepancy.joint,0.018096126108651082,0.02239115364565694,0.01971947175474089,0.0018138012386570987,0.01846792538757222,0.0031903679937456478,5,0,0.0,minimize
stats.wasserstein_dist.joint,0.00752464918560071,0.019611135647509655,0.013595529348136782,0.004571720318858722,0.01444781609972575,0.007799489828611533,5,0,0.01,minimize
stats.prdc.precision,0.97,1.0,0.994,0.01200000000000001,1.0,0.0,5,0,0.0,maximize
stats.prdc.recall,0.94,0.98,0.96,0.017888543819998333,0.96,0.040000000000000036,5,0,0.0,maximize
stats.prdc.density,1.008,1.106,1.0644000000000002,0.04387983591582817,1.092,0.08800000000000008,5,0,0.0,maximize
stats.prdc.coverage,0.9,1.0,0.952,0.03655133376499411,0.97,0.04999999999999993,5,0,0.0,maximize
detection.detection_xgb.mean,0.42289202182250313,0.5438520679162391,0.4880570409982175,0.04841615853327295,0.501593474855507,0.0913142116350672,5,0,0.13,minimize
detection.detection_mlp.mean,0.4402852049910874,0.5175372260933758,0.49095230378652843,0.02635707188346785,0.5,0.003060912151821249,5,0,1.13,minimize
detection.detection_gmm.mean,0.46771187813968557,0.5478132483480077,0.4912809017087092,0.029433980431627857,0.48336304218657156,0.020202020202020166,5,0,0.17,minimize
detection.detection_linear.mean,0.3766182322332055,0.5030699148346207,0.44965429698050013,0.04284501837927532,0.45234429860098313,0.04099821746880572,5,0,1.85,minimize
privacy.delta-presence.score,1.6923076910059172,3.999999986666667,2.298461526814517,0.8589852257377325,1.9999999800000003,0.19999998360000038,5,0,0.04,maximize
privacy.k-anonymization.gt,2.0,2.0,2.0,0.0,2.0,0.0,5,0,0.05,maximize
privacy.k-anonymization.syn,1.00000001,3.00000001,2.00000001,0.8944271909999159,2.00000001,2.0,5,0,0.05,maximize
privacy.k-map.score,1.0,3.0,2.0,0.8944271909999159,2.0,2.0,5,0,0.04,maximize
privacy.distinct l-diversity.gt,2.0,2.0,2.0,0.0,2.0,0.0,5,0,0.07,maximize
privacy.distinct l-diversity.syn,1.00000001,3.00000001,2.00000001,0.8944271909999159,2.00000001,2.0,5,0,0.07,maximize
privacy.identifiability_score.score,0.45,0.62,0.542,0.06305553108173778,0.56,0.09999999999999998,5,0,0.03,minimize
privacy.identifiability_score.score_OC,0.46,0.59,0.536,0.048414873747640794,0.56,0.06999999999999995,5,0,0.03,minimize
