state_code,lat,lon,bird,lat_zone
12,33.84526474833416,-81.56300106349534,2,2
28,39.9192834534769,-97.77099532887242,25,2
19,38.894334765696925,-84.83538182756104,19,2
17,35.515239866005366,-89.42569355771862,4,2
47,41.897808404774146,-73.80649371791007,0,2
8,38.23458260595441,-74.80335011043302,21,2
19,41.96999106805012,-83.10421183858094,3,2
32,39.37618245773729,-77.1163363732253,22,2
11,41.7661184024447,-91.91816678072101,12,2
19,39.508946460325035,-91.99565869030276,1,2
12,43.48546827851896,-110.74706118258857,12,2
42,36.558114647942745,-78.29394377745258,7,2
25,36.798379591733344,-118.83647734719479,0,2
48,35.55124332250015,-94.78097979169723,0,2
18,42.85379638851279,-85.98207879541792,0,2
48,39.18323833209588,-78.89346078531436,18,2
8,41.41429080588025,-84.17046083776297,12,2
30,40.65921740579894,-75.14894333902049,11,2
47,39.10604537384372,-90.9805753678799,0,2
32,41.33305378477779,-74.95736525999524,12,2
16,41.01894447290292,-71.21735170936572,19,2
47,43.8912305727478,-72.00539706442173,0,2
36,39.389693173839056,-118.99521021436158,19,2
15,37.2427689336246,-77.2082794819688,19,2
10,39.3711602938356,-120.30841905251515,5,2
37,41.43742170914194,-71.30298121480466,0,2
20,47.9444129833522,-100.05119567605058,10,2
2,57.88057177599019,-81.85607527837489,28,2
50,30.01198274289381,-90.0272014185151,2,1
37,38.29720397031592,-120.6650071308715,25,2
47,47.395980328362235,-113.92907170653868,25,2
30,43.29613881921869,-72.05806815409558,23,2
48,42.24713582038917,-104.48844893953495,25,2
42,36.194969613944586,-82.31971797035018,19,2
2,33.700330030317666,-86.82302059650716,19,2
46,44.43623780613187,-73.90987706053212,0,2
47,44.44320744496417,-109.61188232106872,25,2
46,46.01079704460112,-91.6728145264956,0,2
40,38.4085612815736,-77.2638934233739,19,2
34,44.68885411345128,-121.32532847093022,26,2
22,44.45632062660378,-90.08439819164664,12,2
38,44.93696361496528,-100.15376000071315,24,2
18,38.948093738575054,-84.57677893193316,18,2
41,36.59328232137824,-99.70865071881711,9,2
27,47.298645372744254,-100.25253799200904,26,2
16,38.07999936700128,-87.54063809220222,0,2
2,32.13065100743895,-93.07665736103837,20,2
11,31.944405043762757,-78.89552837145662,19,2
48,39.272930619353005,-73.90066364591638,0,2
40,41.346575031485365,-81.94671830892807,7,2
38,33.3620897681358,-100.09976564066575,26,2
24,35.930935012248355,-99.83299642400846,26,2
9,39.02495556997817,-80.06248472356147,0,2
17,38.95542094724553,-102.08060652378738,25,2
38,44.394745685906365,-101.58581349488158,23,2
26,41.87315851988839,-97.83465926639954,25,2
32,39.33873526971238,-99.6605460489443,26,2
42,27.77834495672701,-80.63878488322189,19,1
2,37.23126059443837,-118.0866900300661,7,2
6,42.12167366000871,-73.91282368374999,0,2
32,41.26490758770025,-75.54750699410982,11,2
40,39.45486224034949,-76.00266226253257,25,2
4,38.40195424989529,-110.00038877263893,3,2
9,34.063441516554825,-92.96374648323936,4,2
37,37.01522721784449,-101.68602854202332,25,2
11,43.65647499132203,-78.54149661255107,12,2
17,42.05436412844242,-85.81982714779969,0,2
49,38.923141007587425,-91.54609803078357,2,2
3,37.59496985335588,-85.16321135103581,10,2
17,31.50706288446929,-90.66516042981624,28,2
19,38.78362930853534,-88.10283317692175,19,2
42,36.83090750059242,-76.86777818642616,19,2
33,42.82308077023636,-78.02582890632219,25,2
20,41.991120722631536,-85.4798014989206,0,2
33,33.4406692669767,-108.92589759484864,13,2
16,38.09271270972159,-103.07495324063127,25,2
42,31.559895294942876,-113.09756350320059,20,2
28,47.69701413183728,-98.2754323589493,26,2
24,44.886417453481656,-111.96864265727915,26,2
23,44.673558963468714,-86.07950590877088,0,2
31,36.4616355512945,-115.51251280966501,18,2
39,34.100563841861046,-77.15216196936551,9,2
39,34.82114740881344,-110.4359094019811,25,2
15,47.70272094678656,-79.08521697294141,0,2
22,42.29847403963953,-118.59311098702703,22,2
10,31.875704910521456,-80.12421367623892,19,2
35,38.40399473316015,-111.53750965600467,19,2
39,39.73705717101925,-119.05199073396346,7,2
16,31.433776087323654,-84.3436801477816,4,2
38,38.776321004920696,-73.33056319972079,9,2
21,38.338083039144855,-83.52399207728789,18,2
39,38.181742845488024,-100.40003067239829,19,2
46,39.09210236243539,-118.44152981725311,18,2
48,38.83278378932661,-108.36118560822064,26,2
30,42.04800267218436,-111.13459735464933,18,2
42,34.772606116914076,-79.95878834184259,8,2
2,33.54442949736879,-89.18757572440205,28,2
