,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.017362795133995922,0.019176250845208163,0.018010905131425774,0.0007878743816926351
sanity.close_values_probability.score,0.98,0.984,0.9827999999999999,0.0017888543819998333
sanity.distant_values_probability.score,0.008,0.01,0.009600000000000001,0.0008944271909999158
stats.jensenshannon_dist.marginal,0.013618889813710205,0.014961205112610404,0.014176913733325882,0.0005864980514018031
stats.chi_squared_test.marginal,0.6814476769225772,0.6900540302250436,0.6857277207429521,0.003345742894184628
stats.inv_kl_divergence.marginal,0.8042140965111021,0.8154716391736445,0.8093454071453472,0.004181945860331224
stats.ks_test.marginal,0.870142857142857,0.8787142857142857,0.8738285714285714,0.0035433179423834584
stats.max_mean_discrepancy.joint,0.003991170893209444,0.004000060066980379,0.003997970847479111,3.837386967802683e-06
stats.wasserstein_dist.joint,0.16348198128125102,0.17916463020998297,0.17087632990065507,0.006636831777614865
stats.alpha_precision.delta_precision_alpha_OC,0.7818666666666667,0.8722666666666666,0.8308533333333333,0.03688487796133018
stats.alpha_precision.delta_coverage_beta_OC,0.4331999999999999,0.5137333333333334,0.47687999999999997,0.029385196575449007
stats.alpha_precision.authenticity_OC,0.502,0.556,0.5276000000000001,0.019204166214652502
stats.alpha_precision.delta_precision_alpha_naive,0.7914850574712643,0.8602850574712644,0.8399650574712643,0.028360938192646786
stats.alpha_precision.delta_coverage_beta_naive,0.3918666666666667,0.4170666666666667,0.40800000000000003,0.0102964934700012
stats.alpha_precision.authenticity_naive,0.508,0.548,0.5228,0.01572259520562685
stats.prdc.precision,0.992,0.998,0.9955999999999999,0.0026076809620810618
stats.prdc.recall,0.852,0.926,0.9032,0.030219199195213656
stats.prdc.density,1.002,1.0416,1.0216800000000001,0.014439944598231698
stats.prdc.coverage,0.784,0.856,0.8119999999999999,0.034263683398023596
performance.linear_model.gt,0.03678920929206728,0.03678920929206728,0.03678920929206728,0.0
performance.linear_model.syn_id,-2.4503135956851487,-0.5143450169589392,-1.4419216794280205,0.7489245651181502
performance.linear_model.syn_ood,-2.24203276579153,-0.48374731966519596,-1.3316442210233894,0.6787072350584353
performance.mlp.gt,-7.977301040601837,-7.977301040601837,-7.977301040601837,0.0
performance.mlp.syn_id,-33.09602098182851,-1.364147631674551,-13.980658870853262,13.701181960877483
performance.mlp.syn_ood,-57.34168264169246,-4.26833975027204,-35.642855623596006,25.958530599438596
performance.xgb.gt,-0.06938796554501196,-0.06938796554501196,-0.06938796554501196,0.0
performance.xgb.syn_id,-0.07267786494802549,-0.01104622077987869,-0.045968432304692775,0.026300068916936137
performance.xgb.syn_ood,-0.09017779692840569,-0.02430860294530466,-0.062277859865387475,0.027885604374750114
performance.feat_rank_distance.corr,0.6153846153846153,0.7435897435897434,0.6717948717948716,0.049321497594029054
performance.feat_rank_distance.pvalue,0.00014526497165386054,0.002675523100870323,0.0011816713379213379,0.000997258910704101
detection.detection_xgb.mean,0.9097399999999999,0.92956,0.9201519999999999,0.007502620875400871
detection.detection_mlp.mean,0.5020300000000001,0.54085,0.52005,0.014800113175242935
detection.detection_gmm.mean,0.5,0.5,0.5,0.0
detection.detection_linear.mean,0.6232,0.6354200000000001,0.6284240000000001,0.005868447835671754
privacy.delta-presence.score,5.3999999892,13.999999860000003,8.87999993184,3.1578473251555415
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,2.00000001,1.4000000099999999,0.5477225575051661
privacy.k-map.score,1.0,3.0,1.6,0.8944271909999159
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,2.00000001,1.4000000099999999,0.5477225575051661
privacy.identifiability_score.,0.332,0.424,0.382,0.037363083384538795
privacy.identifiability_score._privacy.identifiability_score.OC,0.418,0.458,0.44320000000000004,0.016284962388657842
