duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
6,32,3,2,1,1,1,0,0,0,0,1,3,0,3,3,2,1,0,1,6761
12,24,4,3,1,1,2,0,1,2,2,4,2,1,0,3,1,4,2,1,7472
18,33,6,0,1,1,2,0,1,2,1,2,1,0,2,1,1,1,2,4,1245
6,29,6,3,1,1,3,0,1,2,1,3,1,1,2,3,1,1,2,3,518
36,35,3,0,1,2,4,1,1,3,1,2,1,1,3,2,1,1,2,2,2348
12,26,0,3,1,2,2,1,1,3,1,2,1,1,2,1,1,1,2,4,1076
12,23,6,0,1,1,1,0,0,1,1,2,1,1,2,3,1,1,2,4,1498
12,23,6,3,1,1,1,0,1,2,2,1,1,0,2,3,1,1,2,1,1534
12,49,4,3,1,2,3,0,0,2,1,1,3,1,3,1,2,1,2,1,3124
6,24,6,0,1,2,2,1,1,3,2,3,1,1,0,1,1,1,2,1,1554
24,27,6,0,1,1,2,0,1,2,1,1,1,0,3,3,1,1,2,4,1552
24,31,3,2,1,1,4,0,1,3,0,0,1,1,3,3,2,2,2,3,4905
15,26,9,0,1,2,3,0,1,3,1,2,1,1,3,2,1,1,2,4,1839
12,20,6,3,1,1,2,1,1,2,2,2,1,0,2,3,2,2,2,1,1295
18,34,3,3,1,1,3,0,1,3,1,2,1,0,0,0,1,1,2,2,2320
36,26,6,0,1,1,2,0,1,0,1,2,1,0,3,3,1,1,2,4,4210
18,25,6,3,1,1,1,0,1,1,1,3,1,1,0,3,1,1,1,4,3509
36,27,0,0,1,2,4,1,1,3,2,1,1,0,3,2,1,4,2,4,7980
48,42,4,2,1,1,4,0,0,1,0,0,0,0,3,3,1,1,2,4,7763
24,34,6,0,1,1,2,1,1,3,1,0,1,1,3,3,1,1,2,3,2600
12,33,4,3,1,1,1,0,1,2,2,1,3,0,0,3,1,1,2,4,939
24,43,9,0,1,2,4,1,1,3,1,3,1,1,3,1,2,4,2,4,2197
36,25,3,0,1,2,4,0,1,1,1,2,1,0,0,1,1,1,2,4,7855
6,40,4,2,0,1,4,0,1,1,1,1,3,1,3,1,2,1,2,2,1361
18,28,6,3,1,1,3,0,1,2,2,3,3,1,3,3,1,1,2,3,3503
12,39,3,1,1,1,4,1,1,3,2,0,0,1,3,3,1,1,2,2,2728
24,28,6,0,1,1,2,0,1,1,1,3,1,1,3,3,1,1,2,4,937
36,31,6,0,1,1,2,0,1,0,1,0,1,1,3,3,1,1,2,4,4473
24,20,3,0,1,1,4,0,1,1,1,2,1,0,2,3,1,4,2,2,2996
12,27,3,1,1,2,1,0,1,3,1,2,1,1,2,1,1,4,2,1,3612
36,37,4,2,1,1,4,1,1,2,0,2,1,0,3,3,1,4,2,4,9629
24,28,9,0,1,1,4,0,1,2,2,1,1,0,0,3,1,3,2,3,4113
18,29,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,4,2058
12,30,4,0,1,1,2,0,1,2,1,2,1,1,3,3,1,2,2,3,639
18,33,0,3,1,2,2,1,0,3,1,2,0,1,3,1,1,1,2,2,1928
36,24,9,0,1,1,1,1,1,3,1,2,1,1,3,3,1,1,2,4,5848
18,38,9,2,1,2,4,1,1,3,1,4,0,1,3,1,1,1,2,2,7256
12,27,0,3,1,2,2,0,1,3,1,2,1,1,0,1,1,1,2,3,1185
24,26,9,3,1,1,4,0,1,1,2,0,1,1,0,3,1,4,2,2,2812
12,46,2,1,1,2,4,1,1,1,2,0,1,1,3,1,1,1,2,4,1412
12,30,4,0,1,1,2,0,1,1,1,2,1,1,3,3,1,1,2,4,1829
24,48,6,0,1,1,2,1,1,3,1,0,0,1,3,3,1,0,2,4,1682
12,33,6,2,1,1,1,0,1,1,1,1,3,0,2,3,1,1,2,4,674
18,24,6,3,1,1,2,0,1,1,1,2,1,0,0,3,1,1,2,2,3190
12,25,6,3,1,1,2,0,1,3,2,2,3,1,3,3,1,1,2,3,585
12,26,4,3,1,1,1,0,1,0,1,1,1,1,3,3,1,1,2,4,1330
6,27,4,2,1,1,3,0,0,3,2,2,1,0,3,3,1,2,2,1,1229
6,24,6,0,1,2,2,1,1,3,2,3,1,1,0,1,1,1,2,1,1554
24,27,0,1,1,2,3,1,1,3,1,2,3,1,3,1,1,2,2,2,4139
36,37,4,2,1,1,4,1,1,2,0,2,1,0,3,3,1,4,2,1,12389
