beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
1,1.6906246796180826,1135,0,0.23,0,98104,747492
3,2.0756884887653038,2064,0,1816.1742733579208,1,98106,848161
3,3.051760856326879,2293,0,3723.666909489333,1,98125,893336
1,1.9672105590824362,1043,0,0.23,1,98193,863861
2,2.0115829711734277,1313,0,5090.254271690953,1,98199,413884
2,2.51220704155961,1593,0,2863.7872672044437,1,98129,877040
4,3.744067888575375,2305,0,3149.397576812294,1,98107,1513402
3,3.1043502539536956,2698,0,8943.841259565512,1,98125,1326941
2,2.02063544871169,1106,0,7112.762699628457,1,98115,982378
1,1.1463149526554863,1017,0,0.23,0,98106,544830
2,1.8034105038059762,1588,0,0.23,1,98115,744612
4,3.0471937396829274,2272,0,4445.486535768245,1,98117,1035627
2,2.103051399906271,676,0,4607.438838595477,0,98104,384328
3,1.9771568196831095,2409,0,7973.151473761477,1,98199,1224763
3,1.1224598632893266,1129,0,815.734648036447,1,98118,513933
2,1.7591331289550822,923,0,4301.212010135128,1,98115,772296
2,1.8444848822774578,1240,0,1.008533609737583,1,98127,591646
3,3.39433410488839,3206,0,1234.4835797283504,1,98101,2922502
4,2.6248987176497054,2161,0,7526.055832913692,1,98120,1433771
3,4.575993686644055,4127,0,8897.800164903625,1,98187,885819
2,1.000775617589664,1626,0,159.7934460006161,0,98137,708858
3,3.066541336443793,2260,0,4157.612639882885,1,98116,1834924
2,1.9160295057842207,1081,0,632.1461506335304,1,98124,711181
2,3.6330556195693875,1291,0,4408.110401605544,1,98118,813216
3,3.019364903958607,1998,0,2869.4276190678092,1,98113,821377
2,1.9255043005476928,1434,0,1685.444861229812,1,98137,781659
2,2.5464607234147363,949,0,3781.2931989721747,1,98114,1402350
2,1.1619108147230282,960,0,8036.447783116117,1,98123,645378
3,3.335768724089635,1869,0,682.3389188266807,0,98135,899571
2,2.0504088317530456,2091,0,4735.915324717319,1,98106,1370782
3,1.8480182693136278,1245,0,8700.691774265728,1,98121,634831
1,1.0849100450463411,1190,0,2901.9570654354006,1,98102,792562
2,1.93309765533744,1465,0,1152.0296396256665,1,98114,853907
1,1.9838195299514518,1069,0,253.15340654180022,1,98105,794519
2,1.0455340588792263,979,0,6175.357640931902,1,98192,542176
3,2.02977997724527,1599,0,3180.7567285022324,1,98144,631777
3,1.7487830534041429,1457,0,0.23,0,98108,1236523
2,3.5102115996880583,1713,0,992.6931309657878,1,98117,884924
3,3.0255885580718727,2302,0,4365.79325563071,1,98140,1893468
4,5.799723833565404,3250,0,4748.333974834161,1,98134,436743
2,2.181238592082475,1591,0,3956.3576619389196,1,98115,916402
3,3.979653525141784,3350,0,4187.933790084134,1,98104,2065199
2,3.1352143884710366,1726,0,373.4368637523799,1,98114,1838194
3,2.0361804703366264,1058,0,5450.130899575568,1,98125,845936
2,3.538582173633566,1571,0,1296.9693254462622,1,98101,1591426
3,4.96383610569643,3625,0,8495.98821602666,1,98130,1182821
1,2.174175525930736,1173,0,6341.302822692423,1,98124,564614
2,1.9352555718069717,1129,0,7196.348849111781,1,98115,675410
2,3.4823562017944405,1565,0,610.4983335932743,1,98114,1984281
3,3.6767765108824246,4092,0,1780.321377722461,1,98137,2533523
3,2.969032789131575,2740,0,4304.109189144607,1,98129,1415151
3,3.104111682805434,3180,0,8421.419257696987,1,98190,737212
2,2.998200867679705,1461,0,6791.24155348792,1,98122,629515
2,2.5227069908871447,2337,0,3826.0149894551782,1,98107,1394996
6,3.925401989101558,2590,0,594.3664792430205,1,98119,1777529
3,3.6676919066635048,2248,0,4079.630273068446,1,98135,1492883
3,2.0125441562690427,2634,0,6495.0752115104515,1,98116,814370
7,6.322813073295233,3525,0,3416.8946330547114,0,98115,2814839
3,1.0053795037331852,1526,0,296.7200767105978,1,98136,773910
1,1.0684444902267605,1130,0,2508.769387342031,1,98106,556114
1,1.8377103371421348,1608,0,1387.4296003887341,1,98135,821748
1,0.9784988675449268,801,0,6515.357026057069,1,98132,813503
3,3.058816879759564,1394,0,6748.5200050050635,1,98124,755761
