checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,10.423023353940657,3,4,1267.5637939399114,1,0,4.0,0,2,4.0,0,25.277812915462043,0,1,1.0,1,1.0,0,1,0
1,9.695300105519594,4,9,1385.3821200923664,1,2,4.0,0,2,4.0,2,58.36706769410602,1,1,1.0,1,1.0,1,1,1
2,17.064961133926737,2,2,3379.1305346056743,1,4,4.0,0,2,1.0,0,54.419121414478965,1,0,2.0,1,1.0,0,1,0
3,37.50779460451231,3,4,1265.7647219853918,1,2,3.0,3,2,3.0,0,26.50865652230969,1,1,3.0,1,1.0,0,1,1
2,13.640272183063535,1,2,6216.80450670736,4,2,4.0,3,2,2.0,0,36.39824851725203,1,2,1.0,0,2.0,0,1,1
2,10.232713726107677,1,2,1900.1040681273703,1,1,1.0,3,0,4.0,3,29.588256460108273,1,1,2.0,1,1.0,1,1,0
0,13.890466513961876,3,6,6971.539820730948,4,1,4.0,0,2,4.0,3,38.969477754952834,1,2,1.0,1,1.0,1,1,0
2,23.903290487667235,1,6,2618.3776212228036,1,3,4.0,3,2,2.0,0,32.146383186028544,0,1,1.0,3,1.0,0,1,1
3,10.623399960559059,3,6,2410.969204997831,1,0,4.0,0,2,4.0,1,23.908652447930216,1,1,1.0,1,1.0,0,1,1
1,13.72546727175164,3,4,3074.22270425861,1,3,1.0,3,2,2.0,2,34.23250409203445,1,1,1.0,1,1.0,0,0,0
3,10.385224446125358,3,5,3219.3638545203485,3,0,4.0,3,0,2.0,3,25.6524057451705,1,1,1.0,1,1.0,1,1,1
2,47.00580527145832,4,3,2512.8185810306754,1,1,4.0,3,2,4.0,2,42.9974885797452,1,2,1.0,3,2.0,0,1,1
3,25.008835087142963,3,4,11384.135390361833,1,2,4.0,3,2,3.0,0,36.89314169251683,0,1,2.0,1,1.0,1,1,0
3,24.36455424390182,3,0,3246.30426737967,1,3,4.0,0,1,4.0,3,37.560858651511175,2,1,2.0,3,1.0,1,1,0
3,24.30675550263721,3,4,4349.476462353716,1,0,4.0,1,2,3.0,3,59.79508012836928,2,1,1.0,1,1.0,1,1,0
2,27.05280622796093,3,6,1291.9680164433942,4,1,2.0,3,2,4.0,3,24.19970010330618,2,1,1.0,3,1.0,1,1,0
1,11.905747199236355,3,0,1449.1200803240095,1,2,4.0,3,2,2.0,0,36.92197389970484,1,2,1.0,3,1.0,1,1,1
3,31.925706058385813,3,9,1311.9510071005298,1,3,4.0,1,2,4.0,1,51.70168538674708,1,1,1.0,1,1.0,1,1,1
1,9.56673519400997,3,0,2770.6812823626674,2,0,3.0,1,1,2.0,1,22.559175632687655,1,2,2.0,1,1.0,0,1,1
0,14.41339822135923,2,3,6399.920639212948,2,3,1.0,3,2,4.0,0,26.22106073131753,1,1,1.0,1,1.0,1,1,0
3,13.004854689652959,0,3,2740.5028806523515,1,0,3.0,3,2,2.0,1,32.13115892227032,1,2,2.0,1,1.0,0,1,1
2,10.288346298133789,3,4,3137.9365102121656,1,3,2.0,0,2,2.0,3,23.736148639462126,1,1,1.0,3,1.0,0,1,0
1,49.10945471206351,3,4,3536.173260194958,1,3,4.0,3,2,2.0,0,35.378109685993564,2,1,1.0,1,1.0,1,1,0
1,12.599936311292531,3,6,6021.524636448389,0,4,4.0,0,2,3.0,2,43.17099239604487,1,1,1.0,3,1.0,1,1,1
3,9.353780461184149,3,6,4068.84356538008,2,4,4.0,3,1,2.0,1,27.717888274930303,1,1,1.0,1,1.0,0,1,1
3,15.439285912492512,3,6,7948.723518177153,1,1,1.0,3,2,4.0,3,29.524946579079483,2,0,1.0,1,1.0,1,1,1
0,17.11919319237225,1,6,1443.2871815395274,1,2,1.0,0,2,2.0,3,23.057653012116745,1,1,1.0,3,1.0,0,1,1
3,46.85289623195309,2,4,1545.461365679088,1,0,4.0,0,2,1.0,2,22.04002172838103,0,2,2.0,1,1.0,0,1,0
3,23.00331981431411,3,0,1658.2863383661515,1,2,4.0,0,2,4.0,2,51.71024828762947,1,1,1.0,1,1.0,0,1,1
2,14.008343658075614,1,6,2687.9035085661285,0,1,4.0,0,2,4.0,3,57.68499333343924,1,0,2.0,3,1.0,1,1,1
3,17.689452728363182,3,6,4349.940605153023,3,1,2.0,1,2,4.0,0,23.468883842264265,1,1,1.0,1,1.0,0,1,0
3,24.0051094192899,1,0,1012.0087724631428,1,1,2.0,3,2,2.0,0,22.834345598127754,0,1,1.0,1,1.0,0,1,1
3,10.854521688124896,3,6,9581.519389595314,1,2,1.0,2,2,2.0,0,36.015087051943844,1,1,2.0,1,1.0,1,1,1
2,10.863777081953659,1,6,3307.2831406979503,1,0,4.0,3,2,4.0,3,48.39370289444683,1,1,1.0,3,1.0,0,1,1
2,12.203736834291714,3,6,763.1905627113562,1,3,4.0,0,2,2.0,1,38.312883589563846,1,1,1.0,1,1.0,0,1,1
1,16.338804812250764,4,2,1912.2782237148967,2,4,4.0,3,2,2.0,3,55.81998217537076,1,2,2.0,1,1.0,0,1,1
3,36.132726086507375,1,3,2572.693234045206,2,2,4.0,3,2,2.0,3,24.18384525840061,1,2,2.0,1,1.0,0,1,1
2,14.92779711189327,3,4,1503.9984804445428,1,2,1.0,3,2,2.0,1,48.788754911896596,2,1,1.0,1,1.0,1,1,0
3,24.12392451585151,3,9,1215.913631811067,1,0,4.0,0,2,3.0,0,28.00145600893854,1,1,1.0,3,1.0,0,1,0
2,21.357059573872775,3,7,2178.6884291685565,1,1,3.0,3,2,4.0,0,34.277622956972344,1,1,2.0,3,1.0,1,1,1
1,10.767497460400515,3,6,806.2985383336329,1,0,4.0,0,2,4.0,2,24.278548740674804,1,1,1.0,1,1.0,1,1,0
1,10.225880425545977,1,6,8663.260028829736,1,0,4.0,0,2,2.0,1,23.184731841119337,1,2,1.0,1,1.0,0,1,0
3,7.788926454540986,3,4,1161.3722228443185,1,1,4.0,3,2,4.0,3,27.757938089505455,1,1,2.0,1,1.0,0,1,1
3,16.814943562251045,1,4,2035.916510348496,4,0,3.0,0,2,2.0,0,27.18270667415831,1,1,1.0,3,1.0,1,1,1
2,10.348855437620056,3,3,1314.9059650153577,1,0,3.0,0,2,4.0,3,25.978829323840355,1,1,3.0,1,1.0,1,1,1
2,24.424286747252673,3,8,1478.4376103891482,1,2,2.0,0,2,4.0,3,27.17750007511984,1,1,1.0,1,1.0,0,1,0
1,14.05011542272237,3,4,3493.560976562315,3,2,4.0,2,2,4.0,2,41.605124193209775,1,2,1.0,1,1.0,1,0,0
1,9.448753056395667,3,6,903.2679179136708,4,0,4.0,0,2,4.0,1,39.593543365235355,1,1,1.0,3,1.0,0,1,1
1,23.271689989781613,3,4,1331.823383142661,2,2,2.0,0,1,4.0,1,24.192003691375273,1,1,1.0,1,1.0,1,1,1
1,15.509036414944653,2,2,1233.7917058303155,3,1,3.0,3,1,3.0,3,25.93817531231836,1,1,1.0,0,2.0,1,1,0
2,11.927329549020179,3,3,3688.8239015521995,1,3,4.0,1,2,4.0,3,34.553592260800094,1,1,1.0,0,1.0,0,1,0
1,23.82537490495913,3,0,1812.5750979421875,0,0,2.0,1,2,4.0,2,36.48611066935896,1,2,1.0,3,2.0,0,1,1
1,13.421821627304814,3,4,1585.8132813500952,4,3,1.0,0,2,2.0,3,25.402354715227254,1,0,1.0,1,1.0,1,1,1
2,16.832220163024093,1,4,1407.9581725897092,1,0,4.0,0,2,4.0,3,26.18368035355504,2,1,2.0,1,1.0,1,1,1
1,25.0152452175882,3,6,3971.54253046013,1,2,4.0,0,2,4.0,3,36.887570053827375,1,1,2.0,3,1.0,0,1,0
1,20.15091721522844,1,3,4305.700932208284,1,2,2.0,0,2,4.0,0,65.33444874972896,1,2,1.0,1,1.0,1,1,1
1,22.765624544688777,1,0,1802.4369655911487,1,2,3.0,1,2,1.0,3,38.92618970755099,1,2,1.0,1,1.0,0,1,0
