checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
1,10.016968153959182,3,6,1022.8876270572364,2,2,4.0,0,2,4.0,1,24.68013365065948,1,2,2.0,1,1.0,1,1,1
1,18.083901092440204,3,6,2601.4199173976376,2,1,4.0,3,2,1.0,1,22.947497427065912,1,1,2.0,1,1.0,0,1,1
1,35.70350677657192,3,6,1450.4928798285723,3,4,4.0,0,2,1.0,0,33.33277902463094,1,1,1.0,1,1.0,1,1,0
1,11.512710215288813,3,4,3886.407707992709,1,2,4.0,0,2,2.0,0,33.68394402263337,1,1,1.0,3,1.0,1,1,1
2,8.236320572096773,1,3,1339.6572369341507,1,2,4.0,3,0,1.0,1,37.997165444700414,1,0,2.0,1,1.0,1,1,1
2,10.417382147258234,3,9,1443.9121068431011,1,2,2.0,3,2,2.0,0,25.03171699293259,1,1,1.0,1,1.0,0,1,1
1,10.902722163575135,2,6,1190.8156343722435,1,1,4.0,3,2,1.0,2,25.785108390424348,1,1,2.0,0,1.0,0,1,1
3,10.857426270406515,3,4,3757.251087252063,2,3,4.0,3,2,2.0,0,37.72290897949282,1,0,1.0,1,1.0,1,1,1
3,18.997453565727312,4,0,7812.589885748033,3,0,3.0,1,2,4.0,1,63.584868024066424,0,1,1.0,3,2.0,1,1,1
2,24.71670394618852,1,3,3052.344944640038,3,0,4.0,3,2,4.0,0,29.18259870232495,1,1,2.0,1,1.0,0,1,0
3,24.203768887906993,2,6,1365.7063222232764,1,3,4.0,3,2,1.0,0,26.406403348342266,1,1,1.0,1,1.0,0,1,1
1,32.96331294237342,3,3,973.4665997830346,1,2,4.0,0,2,2.0,1,30.417759157396134,1,1,1.0,0,1.0,0,1,1
3,17.031412835667197,2,4,12134.59053825587,1,2,1.0,3,2,3.0,0,24.467289555956143,1,0,1.0,1,1.0,0,1,1
2,24.327223001866543,1,6,4060.4464610367895,1,2,2.0,3,1,1.0,0,29.76527826719732,1,1,1.0,1,1.0,0,1,0
3,10.228048546619329,4,2,7736.0926744912485,0,2,4.0,3,2,2.0,1,28.90696428595074,1,1,1.0,1,1.0,0,1,1
3,24.372717197161116,4,6,1659.4054053116836,1,2,4.0,0,2,4.0,1,37.4768551752415,1,2,1.0,1,1.0,1,1,1
1,30.251929817869144,1,0,11665.769223535275,1,0,2.0,3,2,3.0,3,43.21927800315902,1,1,2.0,1,1.0,0,1,0
1,10.814627911454258,1,4,3386.1793791092914,1,0,4.0,0,2,4.0,3,24.18261714108226,0,1,1.0,0,1.0,1,1,1
1,9.233997574014838,3,2,6374.249797810927,0,0,2.0,2,2,1.0,0,35.271014511550035,1,1,1.0,3,1.0,1,1,1
3,51.86606546564171,3,6,3090.8868982103177,1,0,2.0,3,2,4.0,2,28.68580075989112,1,2,1.0,1,1.0,1,1,0
2,30.202221323666926,2,3,1094.6996925926203,1,0,4.0,0,2,4.0,2,24.987806382953856,1,1,1.0,1,1.0,0,1,0
1,24.149620678780558,3,9,945.0624193911416,1,4,3.0,3,1,4.0,0,33.97154836185081,1,1,1.0,1,1.0,1,1,1
