,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.4738496336020643,0.550124012204621,0.5118629470895126,0.024511947849339872,0.5135751371671053,0.013446527447664502,5,0,0.01,minimize
sanity.close_values_probability.score,0.016,0.046,0.0252,0.010628264204469138,0.022,0.0019999999999999983,5,0,0.01,maximize
sanity.distant_values_probability.score,0.034,0.092,0.06599999999999999,0.019057806799314552,0.07,0.013999999999999999,5,0,0.01,minimize
stats.jensenshannon_dist.marginal,0.03219193147594486,0.03289115505374536,0.03252142862568254,0.0002405474738262307,0.032474731721006025,0.0002893023212000925,5,0,0.08,minimize
stats.chi_squared_test.marginal,0.4703882857541355,0.47098187052917984,0.4705395099250553,0.00022314682025052255,0.4704417246486598,6.582655677306315e-05,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.4939255947575333,0.5253784659055373,0.5116412305513034,0.011358181616669575,0.5118015953919497,0.01644211948818164,5,0,0.01,maximize
stats.ks_test.marginal,0.6954117647058823,0.704,0.6997411764705882,0.0027352877925290687,0.7000000000000001,0.0009411764705883341,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.00399999999999482,0.003999999999996449,0.003999999999995652,6.105709153383156e-16,0.003999999999995489,9.905271047827569e-16,5,0,0.02,minimize
stats.wasserstein_dist.joint,1.0136655133176147,1.0322672704413758,1.021371281023529,0.006844484424056619,1.020039559886753,0.010259912323637321,5,0,0.03,minimize
stats.prdc.precision,0.042,0.08,0.0616,0.014277254638059797,0.068,0.022000000000000006,5,0,0.02,maximize
stats.prdc.recall,0.0,0.004,0.0008,0.0016,0.0,0.0,5,0,0.02,maximize
stats.prdc.density,0.013600000000000001,0.028000000000000004,0.019200000000000002,0.005372522684921862,0.019600000000000003,0.007599999999999999,5,0,0.02,maximize
stats.prdc.coverage,0.01,0.018,0.016,0.003098386676965933,0.018,0.0019999999999999983,5,0,0.02,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.15000000000000002,0.18120000000000003,0.16943999999999992,0.010673464500547333,0.17133333333333323,0.008133333333333437,5,0,0.07,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.015066666666666895,0.051999999999999935,0.029146666666666744,0.012265681119829064,0.026800000000000046,0.0033333333333332993,5,0,0.07,maximize
stats.alpha_precision.authenticity_OC,0.934,0.99,0.9648,0.018787229705307787,0.972,0.016000000000000014,5,0,0.07,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.6903402298850575,0.7323816091954023,0.7174133333333333,0.014500973504570705,0.7235816091954024,0.00880000000000003,5,0,0.07,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.0,0.0037333333333333663,0.002746666666666697,0.001405006919714095,0.0033333333333334103,0.0008000000000000229,5,0,0.07,maximize
stats.alpha_precision.authenticity_naive,0.998,1.0,0.9992000000000001,0.0009797958971132722,1.0,0.0020000000000000018,5,0,0.07,maximize
performance.linear_model.gt,0.9860525603999098,0.9900797894693055,0.9882492632964943,0.0014906970641106031,0.9881486073311838,0.0023729563823968736,5,0,0.29,maximize
performance.linear_model.syn_id,0.43672033880473754,0.5857539290169932,0.5238877747379027,0.05457998346049576,0.5396127346212121,0.07970147687004253,5,0,0.29,maximize
performance.linear_model.syn_ood,0.45459999999999995,0.5845555555555556,0.5186044444444444,0.04906167929564422,0.5221333333333333,0.08440000000000003,5,0,0.29,maximize
performance.mlp.gt,0.5039585960216111,0.5923781646631914,0.5396839384727159,0.03359353834125311,0.5287639714363178,0.053890762615660504,5,0,4.45,maximize
performance.mlp.syn_id,0.4973458107413351,0.5324235538150585,0.506061235193821,0.01328385633072753,0.5012623760088323,0.0034084241675779725,5,0,4.45,maximize
performance.mlp.syn_ood,0.48220555555555555,0.5392555555555556,0.5043677777777777,0.019016697795929998,0.49900000000000005,0.009377777777777818,5,0,4.45,maximize
performance.xgb.gt,0.9862905282405642,0.9914645003240632,0.9894689242800083,0.00202055641183943,0.9905620690193637,0.003203039084686443,5,0,2.44,maximize
performance.xgb.syn_id,0.46999747780260104,0.5652560966291632,0.5226485704314725,0.03266181809187282,0.5286910080252915,0.03746778332301681,5,0,2.44,maximize
performance.xgb.syn_ood,0.47633333333333333,0.5731888888888889,0.525631111111111,0.033580400956436794,0.5307,0.0427777777777778,5,0,2.44,maximize
performance.feat_rank_distance.corr,-0.11553393264433776,0.005170805024997716,-0.04424578773579739,0.0452401343374209,-0.047790990766261476,0.06890247228264608,5,0,0.83,minimize
performance.feat_rank_distance.pvalue,4.52617883955505e-08,0.8902949909889789,0.3444796982876063,0.4124365116182973,0.023681517223525128,0.804849915341178,5,0,0.83,minimize
detection.detection_xgb.mean,0.9995190342207151,0.9998197098336333,0.9996494853882163,0.00011848296106417327,0.9996284035348969,0.00021715460932991704,5,0,0.17,minimize
detection.detection_mlp.mean,0.5220943654858957,0.9986662919741643,0.8383910269065794,0.20151485662090973,0.9977640131323818,0.3221927474680537,5,0,2.63,minimize
detection.detection_gmm.mean,0.5466481365240085,0.8509206966630911,0.6881093955224966,0.10342516713348975,0.6912641062295005,0.11536745425533024,5,0,0.21,minimize
detection.detection_linear.mean,0.9842043781998084,0.9864654213685031,0.9853513951823644,0.0009792563650700076,0.9853041194142987,0.0021130813907859203,5,0,0.08,minimize
privacy.delta-presence.score,16.749999958125,66.99999933000001,42.749999597625006,17.491426259013306,42.99999957000001,22.999999770000006,5,0,0.03,maximize
privacy.k-anonymization.gt,15.0,15.0,15.0,0.0,15.0,0.0,5,0,0.05,maximize
privacy.k-anonymization.syn,3.00000001,15.00000001,7.6000000100000005,4.2708313008125245,7.00000001,5.000000000000001,5,0,0.05,maximize
privacy.k-map.score,1.0,3.0,1.4,0.8000000000000002,1.0,0.0,5,0,0.03,maximize
privacy.distinct l-diversity.gt,15.0,15.0,15.0,0.0,15.0,0.0,5,0,0.08,maximize
privacy.distinct l-diversity.syn,3.00000001,15.00000001,7.6000000100000005,4.2708313008125245,7.00000001,5.000000000000001,5,0,0.08,maximize
privacy.identifiability_score.score,0.0,0.002,0.0016,0.0008,0.002,0.0,5,0,0.06,minimize
privacy.identifiability_score.score_OC,0.022,0.036,0.025999999999999995,0.005215361924162118,0.024,0.004,5,0,0.06,minimize
