,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.017489789247587057,0.03636018032956771,0.022964001355964235,0.007616119701782348
sanity.close_values_probability.score,0.984182776801406,0.9947275922671354,0.9901581722319859,0.004045998043311564
sanity.distant_values_probability.score,0.0017574692442882249,0.0017574692442882249,0.0017574692442882249,0.0
stats.jensenshannon_dist.marginal,0.003967649345204982,0.005037217936569393,0.004422175981014989,0.0004035757298388077
stats.chi_squared_test.marginal,0.16097611093213157,0.5478593058124662,0.3671899303726788,0.162169344673044
stats.inv_kl_divergence.marginal,0.919080018156449,0.9628345190214331,0.9460832055899917,0.01701256874993474
stats.ks_test.marginal,0.9413489736070382,0.9546600330034384,0.9484867644768622,0.00503062071615103
stats.max_mean_discrepancy.joint,0.003993324312030892,0.004197347531324513,0.004085413589488751,8.472076270669647e-05
stats.wasserstein_dist.joint,0.7888154554811172,1.0816816771602666,0.9306190671341621,0.11535474349518848
stats.alpha_precision.delta_precision_alpha_OC,0.7106858054226475,0.7925428784489188,0.7567317851426439,0.03607325542673618
stats.alpha_precision.delta_coverage_beta_OC,0.4295302013422818,0.4881769641495042,0.45013071566894813,0.024075051171086794
stats.alpha_precision.authenticity_OC,0.48322147651006714,0.4988558352402746,0.49235319008809125,0.008334715940598675
stats.alpha_precision.delta_precision_alpha_naive,0.8447174447174447,0.8996271439224459,0.8597962712045735,0.02289286355098213
stats.alpha_precision.delta_coverage_beta_naive,0.6882882882882884,0.7505720823798627,0.7281500728006651,0.025081381280278918
stats.alpha_precision.authenticity_naive,0.2219679633867277,0.2702702702702703,0.2445546011216461,0.018066226546103965
stats.prdc.precision,0.969626168224299,0.995085995085995,0.982903195513028,0.010475578177610563
stats.prdc.recall,0.9876977152899824,0.9929701230228472,0.9901581722319859,0.002003823242705012
stats.prdc.density,1.0250559284116332,1.0845208845208845,1.0547813349126867,0.02190506786133795
stats.prdc.coverage,0.9736379613356766,0.984182776801406,0.9775043936731107,0.004195900311533704
performance.linear_model.gt,0.9872900191848766,0.9872900191848766,0.9872900191848766,0.0
performance.linear_model.syn_id,0.9856087521030457,0.9939145542264967,0.9906446672348663,0.0030512985074733355
performance.linear_model.syn_ood,0.985184318659589,0.9945913421961571,0.9910345969009577,0.0035194165875176053
performance.mlp.gt,0.7456656346749225,0.7456656346749225,0.7456656346749225,0.0
performance.mlp.syn_id,0.5,0.8765737874097008,0.5753147574819402,0.1684089174385291
performance.mlp.syn_ood,0.5,0.9047619047619048,0.5809523809523809,0.181015026749983
performance.xgb.gt,0.9930176233975775,0.9930176233975775,0.9930176233975775,0.0
performance.xgb.syn_id,0.9960119557654868,0.999173958996957,0.9979092269336907,0.001211800154023996
performance.xgb.syn_ood,0.9960429025487982,0.9992687607124227,0.997900681435729,0.001190093098652081
performance.feat_rank_distance.corr,0.49200434715106356,0.584847073435802,0.5229312218599598,0.03711909418208257
performance.feat_rank_distance.pvalue,2.8379198602580955e-20,8.460497237414137e-15,2.6289077271708e-15,3.6632957224786934e-15
detection.detection_xgb.mean,0.41102729947447436,0.48520215802875344,0.4423480227102033,0.031167307069375785
detection.detection_mlp.mean,0.48140181304881846,0.5042087741200693,0.49491881091119777,0.010446178205491223
detection.detection_gmm.mean,0.46622321577922027,0.5310201808651017,0.4950129612242956,0.024022438742817245
detection.detection_linear.mean,0.49533021597703775,0.5538668680978489,0.5175125835666862,0.02350397143099203
privacy.delta-presence.score,2.9999999700000006,3.99999998,3.7499999810625,0.4330127062223462
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,3.00000001,1.4000000099999999,0.8944271909999161
privacy.k-map.score,1.0,2.0,1.6,0.5477225575051661
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,3.00000001,1.4000000099999999,0.8944271909999161
privacy.identifiability_score.,0.5834797891036907,0.6115992970123023,0.5968365553602812,0.013069238975450433
privacy.identifiability_score._privacy.identifiability_score.OC,0.37258347978910367,0.44112478031634444,0.41652021089630925,0.027311547043796233
