,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.07431531218672896,0.12057315042970078,0.09337076708465944,0.022147177956793926
sanity.close_values_probability.score,0.8043478260869565,0.9407114624505929,0.8920948616600791,0.06300288630874021
sanity.distant_values_probability.score,0.001976284584980237,0.007905138339920948,0.004743083003952568,0.002253311116796715
stats.jensenshannon_dist.marginal,0.010551246855283601,0.01337500706868687,0.011646243497702206,0.0010896673355519026
stats.chi_squared_test.marginal,0.7910889055565479,0.8331542685388538,0.8246538830523104,0.018763655748865068
stats.inv_kl_divergence.marginal,0.9076177909328634,0.9357549825435143,0.9221310204203019,0.01005681042438983
stats.ks_test.marginal,0.8676099765773678,0.8977968818620994,0.8851387059926703,0.01138446610096745
stats.max_mean_discrepancy.joint,0.004642865561105015,0.005006586699393895,0.004860051244024569,0.0001560354060882032
stats.wasserstein_dist.joint,0.8277662616287911,1.094879765577072,0.9685303488128822,0.09918786921597025
stats.alpha_precision.delta_precision_alpha_OC,0.6666666666666667,0.778464367816092,0.7272139190416674,0.05064096205866484
stats.alpha_precision.delta_coverage_beta_OC,0.537937937937938,0.6844444444444444,0.6105634243869538,0.05906509795493586
stats.alpha_precision.authenticity_OC,0.352,0.4294294294294294,0.38294958166722876,0.03093067484556391
stats.alpha_precision.delta_precision_alpha_naive,0.8887547892720307,0.9463846743295019,0.9223645555863813,0.02138066990282234
stats.alpha_precision.delta_coverage_beta_naive,0.539814814814815,0.6470470470470471,0.6011598471198472,0.041739925270328285
stats.alpha_precision.authenticity_naive,0.256,0.3416666666666667,0.31102632364985305,0.03462034195980438
stats.prdc.precision,0.952,0.9852941176470589,0.9697970708676591,0.012515748888855663
stats.prdc.recall,0.9861660079051383,0.9940711462450593,0.9901185770750989,0.003124780296609105
stats.prdc.density,1.046846846846847,1.1119999999999999,1.0761757864816688,0.02577530447016782
stats.prdc.coverage,0.9683794466403162,0.9960474308300395,0.9782608695652174,0.010457515063496419
performance.linear_model.gt,0.911448404373138,0.911448404373138,0.911448404373138,0.0
performance.linear_model.syn_id,0.7996939744678675,0.8400323039231221,0.818454466954797,0.018566114970554225
performance.linear_model.syn_ood,0.7995578218447423,0.8401805205187347,0.8184868303576393,0.018669802681731018
performance.mlp.gt,0.4185539254210486,0.4185539254210486,0.4185539254210486,0.0
performance.mlp.syn_id,0.3722561728395062,0.4224876502724431,0.38230246832609355,0.02246419963005872
performance.mlp.syn_ood,0.46617647058823525,0.5171664744329104,0.4763744713571703,0.02280342295393386
performance.xgb.gt,0.9329822609003852,0.9329822609003852,0.9329822609003852,0.0
performance.xgb.syn_id,0.8790814169957517,0.9244945516203416,0.8963268836530531,0.017982436516821052
performance.xgb.syn_ood,0.8786273921852427,0.9246342593079412,0.8960934210828325,0.018198777066959496
performance.feat_rank_distance.corr,0.21397383851918086,0.30664733038005865,0.23784680301589364,0.039145199215167105
performance.feat_rank_distance.pvalue,2.1277515603614455e-53,7.138801226868939e-27,2.2520328309303535e-27,3.2249709110071537e-27
detection.detection_xgb.mean,0.7948949718501263,0.8656682089777604,0.8238407632596481,0.028117608729587854
detection.detection_mlp.mean,0.49623117949049805,0.5073380867498514,0.5007138532480699,0.004046714497042234
detection.detection_gmm.mean,0.45927069177505986,0.5107000925005996,0.4820255339612358,0.020205909852771594
detection.detection_linear.mean,0.5860347799485831,0.6668893850169331,0.6162977658563942,0.03348003391372742
privacy.delta-presence.score,3.3333333222222223,3.99999998,3.666666649444445,0.31180477918735316
privacy.k-anonymization.gt,3.0,3.0,3.0,0.0
privacy.k-anonymization.syn,1.00000001,3.00000001,1.8000000100000002,0.8366600265340756
privacy.k-map.score,1.0,2.0,1.8,0.4472135954999579
privacy.distinct l-diversity.gt,3.0,3.0,3.0,0.0
privacy.distinct l-diversity.syn,1.00000001,3.00000001,1.8000000100000002,0.8366600265340756
privacy.identifiability_score.,0.6086956521739131,0.6897233201581028,0.633201581027668,0.032189787384329434
privacy.identifiability_score._privacy.identifiability_score.OC,0.5,0.6007905138339921,0.5316205533596838,0.04086180460105796
