,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.10102539899166428,0.14104375226624996,0.11181527873306636,0.016768168471197952
sanity.close_values_probability.score,0.8082788671023965,0.9019607843137255,0.877995642701525,0.039245933626692424
sanity.distant_values_probability.score,0.006535947712418301,0.008714596949891068,0.006971677559912855,0.000974321558823438
stats.jensenshannon_dist.marginal,0.015191787807121382,0.01823370495298872,0.016593083809805027,0.0011398111159276149
stats.chi_squared_test.marginal,0.45736150098088485,0.624329520655838,0.5404753810715012,0.08339036959757978
stats.inv_kl_divergence.marginal,0.71892598267139,0.7837932867603734,0.7467433516422549,0.028555455107845976
stats.ks_test.marginal,0.8013242333970624,0.8319035947712417,0.8209820954804206,0.012142591817967011
stats.max_mean_discrepancy.joint,0.0077342047923982474,0.01238273086930197,0.009511314419722146,0.001836965716637324
stats.wasserstein_dist.joint,2.179254657379028,2.8298941769308064,2.4430198694736687,0.2628452756563169
stats.alpha_precision.delta_precision_alpha_OC,0.17210884353741518,0.4210784313725491,0.3083201734292445,0.10828123406138887
stats.alpha_precision.delta_coverage_beta_OC,0.1699745547073792,0.3037475345167653,0.24172571611126187,0.05478518047254729
stats.alpha_precision.authenticity_OC,0.5621301775147929,0.7959183673469388,0.6593226262003062,0.091931063261265
stats.alpha_precision.delta_precision_alpha_naive,0.7767258382642998,0.9073867478025693,0.8205964140319063,0.05090972939563869
stats.alpha_precision.delta_coverage_beta_naive,0.32156862745098036,0.4086513994910942,0.35716893662323634,0.03620888966717703
stats.alpha_precision.authenticity_naive,0.5207100591715976,0.6397058823529411,0.5927477085659384,0.05697048960636208
stats.prdc.precision,0.8877551020408163,0.9940828402366864,0.9607885833165494,0.04557194393832582
stats.prdc.recall,0.8627450980392157,0.9368191721132898,0.90239651416122,0.03094142160984256
stats.prdc.density,0.8122448979591838,1.0702290076335879,0.972093071716845,0.10477504104357303
stats.prdc.coverage,0.45751633986928103,0.6405228758169934,0.5943355119825708,0.07686341202858582
performance.linear_model.gt,0.8852996353964905,0.8852996353964905,0.8852996353964905,0.0
performance.linear_model.syn_id,0.6781284740746829,0.8135991943585308,0.7688650785635792,0.05490282970958767
performance.linear_model.syn_ood,0.6775745450331674,0.8134856401985185,0.768318419685074,0.0551296888948921
performance.mlp.gt,0.5291638209811907,0.5291638209811907,0.5291638209811907,0.0
performance.mlp.syn_id,0.4697202105477135,0.4782539635244176,0.4722241883962239,0.003579504723756093
performance.mlp.syn_ood,0.4689567580340265,0.47969340737240074,0.4719517958412099,0.004383754448377598
performance.xgb.gt,0.9282867618473883,0.9282867618473883,0.9282867618473883,0.0
performance.xgb.syn_id,0.7675382677279531,0.8525909632543393,0.8138332835666005,0.03237577120351495
performance.xgb.syn_ood,0.7675417286913422,0.8524068044769166,0.8138556330351964,0.032331495381307175
performance.feat_rank_distance.corr,0.14813025496238078,0.4305850258426559,0.2687042214674255,0.11584385256422303
performance.feat_rank_distance.pvalue,2.5571482292377216e-43,2.062926748229344e-06,4.133612877771519e-07,9.221366559954164e-07
detection.detection_xgb.mean,0.8752908725734813,0.9728831554918512,0.9180816657341666,0.038411646331214085
detection.detection_mlp.mean,0.5,0.5,0.5,0.0
detection.detection_gmm.mean,0.4799842066146415,0.5991986389501918,0.5335861038209412,0.053245270655837014
detection.detection_linear.mean,0.7294553272814144,0.8085601755224181,0.7693946144366792,0.030793316477478194
privacy.delta-presence.score,15.249999961875,60.999999390000006,27.749999775875004,19.6564236769394
privacy.k-anonymization.gt,6.0,6.0,6.0,0.0
privacy.k-anonymization.syn,1.00000001,2.00000001,1.20000001,0.4472135954999579
privacy.k-map.score,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.gt,6.0,6.0,6.0,0.0
privacy.distinct l-diversity.syn,1.00000001,2.00000001,1.20000001,0.4472135954999579
privacy.identifiability_score.,0.13071895424836602,0.20915032679738563,0.18910675381263617,0.033659954452373186
privacy.identifiability_score._privacy.identifiability_score.OC,0.1568627450980392,0.27233115468409586,0.23050108932461874,0.04892025758793677
