sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
4.97901292867287,3.5077872432076984,1.408805433189994,0.15785115211746242,0
6.279864089149252,2.611365237827019,5.614880680742752,1.918340053765999,1
4.501193673514345,3.295660333857333,1.8131746090189658,0.33720698122304155,0
6.235710815187184,2.8251579477065505,5.038722034767897,1.9589547934228453,2
4.862026775088177,3.8985286635836633,1.84795271724063,0.33860145503193606,0
6.715908421598431,3.0225901466341094,4.753308001165734,1.4632324920255781,1
5.946391477239839,2.327723597281985,5.220141950630969,1.6144197328352998,1
6.386495458537678,3.013786043174306,4.380654082932549,0.2627044260727004,0
6.417334520094286,2.9663706137712187,1.5459117078595637,1.8181528122712576,2
5.19262156443003,2.6292497111280295,4.95563282886491,1.7224239093328997,1
4.455452348016024,3.7368135647079717,1.691072945663967,0.24123674065968934,0
7.106734908648483,3.374522991158003,5.255114087730091,1.6663971879854609,0
4.675163998034736,3.2381357592470654,1.1289314431784674,0.1755609767161178,0
4.943554309876032,3.1681795353500197,1.4727458462304452,0.20535152020422703,0
4.553543021709993,3.4547143182518276,1.6994534626192572,0.25354066784746676,0
6.222159492727096,2.826752677683821,4.721497203073449,1.6364053644521162,1
4.706132170076056,2.7052654685342987,1.6799022233961023,0.22901760372249344,0
4.810991601988361,2.6821730150957936,1.3804202163804402,0.18924256811786894,2
4.4844035614150854,3.4640070375813723,1.4893496585528712,0.25166492988387296,0
5.897422383803005,3.1169961200490466,1.5044155202800387,0.19369349135540098,0
5.02554195662737,3.1204711205094675,1.815654552580448,0.34975248311297175,0
6.301393974505456,2.678063506068771,6.484483262579609,2.2726859935541133,1
6.116414544831228,2.493509151333887,4.96478008200305,1.8253620966061987,1
5.248915636610273,2.992396405206504,4.903630353155981,1.7340646240290176,1
4.884497551723846,3.3589903705792503,1.4305590888095225,0.32560296116258564,0
6.4487848623750486,2.230037053795159,6.378204465075267,2.078831324545067,1
5.3864317015587115,3.365350812144838,1.9032244981946869,0.300941032310521,0
4.913451378958623,3.106611034685946,1.4518084346805733,0.20351549728982876,0
5.181254623298176,2.9702685772227033,4.771155873704244,1.421095562023612,1
5.035914856036548,3.0684674578323308,3.9125894888823005,0.23057177196754292,1
