age,sex,relation,has_high_education,top1_interes,top2_interes,top3_interes,top4_interes,top5_interes,is_parent,has_pets,mean_tr,median_tr,tr_per_month
34.60607202674181,1,3,1,8,25,7,0,11,0,1,61465.992895148185,1500000.0,0.119360294117647
79.05777018995144,1,3,0,4,17,10,16,5,0,1,27832.81016569833,1500000.0,0.5468369916349403
30.554736425478247,1,5,0,0,7,8,16,13,0,1,160770.17623485054,1500000.0,6.477661889812744
48.69398803437912,1,3,1,0,13,0,15,14,0,1,27832.81016569833,1500000.0,0.119360294117647
80.85194966898285,1,7,1,0,13,16,16,5,0,1,61465.992895148185,1500000.0,21.22076579360576
78.6163472739328,1,6,1,11,17,9,0,13,0,1,160770.17623485054,1500000.0,0.119360294117647
55.22891237969536,1,3,1,0,7,23,0,6,0,1,160770.17623485054,1500000.0,0.119360294117647
72.6453617283786,1,5,0,11,17,3,17,7,0,1,1346600.348166254,1500000.0,0.119360294117647
43.56000322753113,1,7,1,0,25,9,0,21,1,1,61465.992895148185,1500000.0,0.119360294117647
30.3661552781385,1,3,1,0,25,4,0,6,0,1,1393734.0529468958,9315.661803079172,42.69389311078997
69.48575580804382,1,3,1,11,13,8,18,4,0,1,160770.17623485054,1500000.0,8.165953648666665
78.76878011992136,1,2,0,8,7,9,0,6,0,1,27832.81016569833,1500000.0,0.119360294117647
78.75122863123192,1,7,1,6,13,9,1,13,0,1,1393734.0529468958,1500000.0,24.77574718486668
79.04042410531864,1,3,1,11,13,22,16,6,0,1,27832.81016569833,1500000.0,0.119360294117647
34.39554280655053,1,3,0,11,13,5,15,12,0,1,1393734.0529468958,1500000.0,0.119360294117647
70.44077642371752,1,2,1,0,13,17,0,6,0,1,61465.992895148185,1500000.0,26.306194713443503
31.717782003057447,1,1,1,11,25,18,0,21,0,1,61465.992895148185,1500000.0,2.126692143029567
74.94753519424967,1,7,1,0,25,18,0,6,0,1,1393734.0529468958,1500000.0,23.3964103389183
83.75661258606385,1,8,1,11,13,22,0,4,0,1,1393734.0529468958,1500000.0,0.119360294117647
39.36962517745986,1,8,0,12,13,10,0,6,0,1,160770.17623485054,1500000.0,0.119360294117647
76.96645934552387,1,5,1,4,25,10,0,12,0,1,27832.81016569833,1500000.0,15.727836477753756
30.123312336436012,1,3,1,8,13,2,0,6,0,1,1393734.0529468958,1500000.0,0.119360294117647
29.714244576411765,1,3,1,8,25,9,17,12,0,1,1393734.0529468958,1500000.0,2.2143415430847497
75.90595052248601,2,3,1,4,13,23,14,6,0,1,11464.685931404609,1500000.0,23.794254981544384
31.27705840419984,1,2,1,11,17,10,0,6,0,1,1393734.0529468958,1500000.0,0.119360294117647
47.22447835411533,1,5,1,11,13,10,0,7,0,1,160770.17623485054,1500000.0,0.119360294117647
84.08557198191727,1,3,1,11,25,18,0,6,0,1,11464.685931404609,1500000.0,0.119360294117647
29.614371222634546,1,7,1,12,25,8,19,0,0,1,1393734.0529468958,1500000.0,0.119360294117647
83.28793427942807,2,7,1,11,13,9,0,12,0,1,1393734.0529468958,1500000.0,0.119360294117647
76.29113112026958,1,5,0,8,25,8,0,21,0,1,1393734.0529468958,1500000.0,0.119360294117647
54.31529649065048,1,3,0,8,25,5,2,6,0,1,27832.81016569833,1500000.0,0.119360294117647
30.24273771746143,1,7,1,6,13,8,0,5,0,1,1393734.0529468958,1500000.0,0.119360294117647
87.0,1,7,1,4,25,14,0,6,0,1,160770.17623485054,1500000.0,16.163274328458478
46.46024796085318,1,5,0,0,13,9,0,5,0,1,1393734.0529468958,1500000.0,0.119360294117647
31.113136790094167,1,3,1,11,13,4,0,7,0,1,1393734.0529468958,34461.647932624735,0.119360294117647
82.06797815785096,1,3,1,11,25,9,17,0,0,1,61465.992895148185,34461.647932624735,0.119360294117647
50.80207083335527,1,7,1,4,17,22,14,21,0,1,1267476.822409302,1500000.0,20.304536185132772
80.32337400370247,1,3,1,0,13,14,14,4,0,1,27832.81016569833,1500000.0,0.119360294117647
82.40258520542966,1,3,1,11,13,8,14,14,0,1,61465.992895148185,1500000.0,21.380788799153617
79.5469217140074,2,2,0,11,13,9,17,12,0,1,1393734.0529468958,1500000.0,3.457128145767058
38.46051817269204,1,8,1,4,25,9,17,21,0,1,1393734.0529468958,1500000.0,1.7719373531111264
27.997771489448823,1,3,0,6,25,9,0,14,0,1,160770.17623485054,1500000.0,6.479158823543067
57.520832867315455,1,3,1,11,25,22,16,6,0,1,1393734.0529468958,1500000.0,0.119360294117647
75.19807055341604,1,3,1,0,25,9,2,16,0,1,11464.685931404609,1500000.0,0.119360294117647
29.01053083997529,1,6,1,6,13,9,16,21,0,1,1393734.0529468958,161285.36011338368,1.8095103696706305
79.30625534787967,1,6,1,6,25,22,0,7,0,1,27832.81016569833,1500000.0,18.31134238182404
32.695373527969366,1,7,1,11,25,8,16,6,0,1,27832.81016569833,1500000.0,0.119360294117647
32.100351232567775,1,3,1,11,25,9,0,11,0,1,160770.17623485054,1500000.0,3.716726872493581
79.3283621994325,1,7,1,11,13,16,0,5,0,1,1393734.0529468958,9315.661803079172,22.10737522401056
76.7041929191606,1,3,1,4,13,17,0,0,0,1,1393734.0529468958,1500000.0,18.413083384217543
76.52428200152156,1,7,0,6,25,10,0,21,0,1,1393734.0529468958,869086.4998776468,0.119360294117647
71.13017812848203,1,3,0,0,25,19,15,6,0,1,160770.17623485054,1500000.0,16.12962688071556
68.37311371183277,1,8,1,6,25,8,0,14,0,1,1393734.0529468958,1500000.0,0.119360294117647
51.7403220501504,1,3,1,0,17,9,16,12,1,1,160770.17623485054,1500000.0,0.119360294117647
83.21241469449508,1,3,0,11,25,8,16,4,0,1,27832.81016569833,1500000.0,9.722180817886516
32.21498636691738,1,3,1,6,25,8,0,13,0,1,27832.81016569833,1500000.0,19.862526689186403
30.318750834715985,1,8,0,6,25,23,16,7,0,1,27832.81016569833,34461.647932624735,26.41032450252493
79.92368266513321,1,3,1,0,25,18,0,5,0,1,27832.81016569833,1500000.0,12.847661664745443
74.16628797645735,1,7,1,6,13,22,17,5,0,1,1393734.0529468958,1500000.0,4.604583747673651
87.0,1,3,0,8,25,19,0,7,0,1,1393734.0529468958,1500000.0,0.119360294117647
82.93690834496753,1,5,1,6,25,22,0,12,0,1,27832.81016569833,1500000.0,0.119360294117647
79.18629361981542,1,5,1,11,13,9,18,21,0,1,160770.17623485054,1500000.0,0.119360294117647
81.4362320662198,1,7,1,12,7,5,0,21,0,1,1393734.0529468958,1500000.0,17.407502288693557
29.10794820089581,1,3,0,4,25,14,4,0,0,1,11464.685931404609,1500000.0,9.787829023724498
76.25564037074642,1,3,1,8,25,10,14,12,0,1,27832.81016569833,1500000.0,13.962935684871177
68.17442214738519,1,5,1,11,13,9,0,14,0,1,1393734.0529468958,1500000.0,0.119360294117647
54.30379545296703,2,3,1,11,13,9,18,6,0,1,160770.17623485054,1500000.0,0.119360294117647
73.94664537856474,1,2,0,0,25,23,0,0,0,1,160770.17623485054,1500000.0,18.441169509485132
44.9042338941305,1,3,1,0,13,9,0,12,0,1,27832.81016569833,161285.36011338368,8.717780751042142
34.60607202674181,1,7,0,11,13,17,0,4,0,1,1393734.0529468958,1500000.0,0.119360294117647
59.21043985790276,1,8,1,8,25,0,0,5,0,1,27832.81016569833,34461.647932624735,16.757531768644824
62.97165620200308,1,3,0,6,13,6,14,15,0,1,1202865.351151334,1500000.0,23.64852423627653
29.55306516486983,1,7,0,6,13,4,0,12,0,1,1302533.503188548,1500000.0,22.10274375351513
41.152685248476544,1,5,0,0,13,9,0,15,0,1,27832.81016569833,1500000.0,27.91416695359679
39.87863197275392,1,7,1,11,13,1,0,5,1,1,1359086.4924730966,1500000.0,0.119360294117647
79.85862716910387,1,8,1,11,25,9,0,6,0,1,1393734.0529468958,1500000.0,24.117966900727623
28.98958373254388,1,5,0,11,13,18,8,6,0,1,1393734.0529468958,1500000.0,0.119360294117647
81.72215643271306,1,7,0,4,17,23,0,21,0,1,27832.81016569833,34461.647932624735,2.6432979892336945
