age,sex,relation,has_high_education,top1_interes,top2_interes,top3_interes,top4_interes,top5_interes,is_parent,has_pets,mean_tr,median_tr,tr_per_month
27.446534799108903,1,0,0,12,12,4,24,5,1,0,207.80711512102062,656.2921086246432,0.6747073959901662
38.265819692382685,1,0,0,1,16,7,7,0,0,0,1141.2343254788225,504.0394418204427,26.682564060147225
26.380452869052263,1,0,0,3,10,16,17,5,0,0,3379.8210328715404,450.0112521870919,23.183541581036398
58.98906994517354,1,0,0,17,9,14,6,6,0,0,9638.012970921693,1309.3286712376441,28.930804026953748
17.836310383055686,2,7,0,16,3,2,17,24,0,0,1839.7203186035567,1.0,21.551888965571425
41.84056339975333,1,0,0,11,3,19,11,13,1,0,1.0,64.15332992176684,35.20383683351014
31.385689841807363,1,4,1,13,4,13,22,19,1,0,3003.551597969329,219.5244454917766,26.69404370320372
62.39569117026133,2,1,1,10,14,17,6,8,0,0,1604.0223730631587,942.1368362170218,30.394004975008592
26.756124590562074,2,0,0,14,6,8,23,17,1,0,1127.9402177557529,715.7359003354595,16.58261296577293
34.92542704821431,2,0,1,0,22,15,8,23,1,0,1133.2461191679686,608.916175143826,24.697366280960033
46.35124809244282,1,0,0,23,16,15,15,5,0,0,2410.8243102012793,6053.23263507109,3.3239434238090584
39.49012513560958,1,0,0,12,16,3,10,25,1,0,15628.092854623981,14125.196034541306,4.635959356639398
47.76464017310647,1,1,0,15,25,14,7,2,0,0,1815.9866972371228,677.8868089461716,1.749946184614743
23.362639266772465,2,0,0,8,15,13,23,20,0,0,962.4644159897999,394.9213781866275,13.290945633843279
77.49707127094845,2,4,1,16,23,8,10,2,0,0,1822.7971995581363,535.9394520332892,20.236457870799594
38.14181578576178,2,0,0,4,22,9,11,6,0,0,208345.90972842666,12223.976236735043,0.9896107458399865
44.056844667807056,1,0,0,12,4,5,17,2,1,0,1232.3284314548619,397.93116529738234,23.6860043103797
42.31196609849545,2,0,0,12,9,19,7,16,1,0,2786.920594014716,748.328752667629,17.68935537493346
40.94421209655681,2,0,0,8,15,14,19,22,0,0,1222.6885985399038,155.82756105006308,23.96843288379286
41.65733213440461,1,0,0,5,22,11,22,7,1,0,3303.831771422907,669.3266630101392,16.00491114151218
36.845073023538525,1,0,0,13,4,1,22,7,1,0,1280.4659507269114,506.8953101042017,0.119360294117647
44.10475512320328,2,4,1,7,16,23,15,7,0,0,691.0577395602864,526.4338237781658,33.38313924012127
32.44891349419504,2,0,0,11,9,5,14,4,1,0,2101.6659544740437,897.0034215306366,1.0906925786264705
37.26915877299521,1,0,0,23,13,6,18,23,1,0,1801.927762206691,288.74551959535205,35.346611744430525
42.4208599044424,1,0,0,0,3,10,17,12,1,0,837.0645042430328,438.9130084965087,31.571181142329742
28.504553875926764,1,0,0,22,1,21,25,17,1,0,967.6275172719434,527.3212717368374,12.208574159176427
25.276216086110622,2,0,0,11,5,0,17,8,1,0,1.0,1.0,7.1295764611546755
29.91355416697128,2,0,0,3,12,15,14,4,0,0,1222.4934433568958,951.1157406171644,23.558307769512172
39.31406853834335,1,0,0,10,1,22,18,4,1,0,3239.3188382842836,1140.776622848111,21.67839684936874
26.820287423129823,2,0,0,5,6,14,25,9,0,0,1183.772910878667,223.64093711548145,21.026114825418656
45.83067124753718,2,0,0,7,2,17,23,13,0,0,757.0726963126,942.3479375918718,0.5859966872293527
