,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.001945525291790943,0.005836575875372829,0.003112840466865509,0.001740130721755865
sanity.nearest_syn_neighbor_distance.mean,0.08336119427108704,0.15728040669527943,0.1197513873680991,0.030990483126113234
sanity.close_values_probability.score,0.77431906614786,0.9319066147859922,0.859533073929961,0.06974647118890112
sanity.distant_values_probability.score,0.0038910505836575876,0.005836575875486381,0.005447470817120622,0.0008700653608948598
stats.jensenshannon_dist.marginal,0.020307706600790905,0.023607007098032744,0.0217777697033584,0.0011851516552305646
stats.chi_squared_test.marginal,0.5768636086868996,0.8302449060998779,0.6627820447261479,0.09834496913476112
stats.inv_kl_divergence.marginal,0.7328325185158899,0.7925874870401654,0.7661016959892972,0.0219341776922777
stats.ks_test.marginal,0.7731443557011856,0.7985780281398411,0.7900400080378217,0.01024761931150908
stats.max_mean_discrepancy.joint,0.0036571516630634357,0.003895036689237395,0.0037756593904292373,9.796472290004973e-05
stats.wasserstein_dist.joint,0.3800442668352182,0.470315634108217,0.4147727219352209,0.034873213059528785
stats.alpha_precision.delta_precision_alpha_OC,0.5398184176394294,0.6499351491569392,0.5796139723915938,0.04636984303251832
stats.alpha_precision.delta_coverage_beta_OC,0.41187214611872147,0.4884565499351491,0.44472139766805724,0.030232517128957956
stats.alpha_precision.authenticity_OC,0.433852140077821,0.5408560311284046,0.5011535955714669,0.04386591686951325
stats.alpha_precision.delta_precision_alpha_naive,0.3776913099870298,0.4831050228310503,0.4120793723476033,0.041282191886835906
stats.alpha_precision.delta_coverage_beta_naive,0.2098765432098766,0.3058365758754865,0.26986284636587576,0.03623615318224608
stats.alpha_precision.authenticity_naive,0.5330739299610895,0.6081871345029239,0.5713362702458221,0.02668791348587088
stats.prdc.precision,0.9590643274853801,0.9885931558935361,0.9724875188095023,0.011033604453976525
stats.prdc.recall,0.8521400778210116,0.9396887159533074,0.8988326848249028,0.032873045230964605
stats.prdc.density,1.0875968992248062,1.1615969581749048,1.1290218198261135,0.028998277596257595
stats.prdc.coverage,0.7645914396887159,0.8735408560311284,0.8439688715953307,0.04523921556660085
performance.linear_model.gt,0.09773901955543789,0.09773901955543789,0.09773901955543789,0.0
performance.linear_model.syn_id,0.12527638575097147,0.27511743160917873,0.21163796917932937,0.06432105190930054
performance.linear_model.syn_ood,0.029880600390503442,0.19594738426420827,0.11450246086797708,0.07857038135835814
performance.mlp.gt,-0.45312472879155424,-0.45312472879155424,-0.45312472879155424,0.0
performance.mlp.syn_id,-0.27332130714157576,0.2651829658096098,0.023662140121951537,0.22574766070429875
performance.mlp.syn_ood,-0.043967961266549116,0.3440854635406526,0.06633471864964495,0.15908818115279097
performance.xgb.gt,0.21344375077182381,0.21344375077182381,0.21344375077182381,0.0
performance.xgb.syn_id,0.18232542437362548,0.3350451286433914,0.25429310813617384,0.06192786125125657
performance.xgb.syn_ood,0.130055272716111,0.4002340865163398,0.28393655903357407,0.12726326603989283
performance.feat_rank_distance.corr,0.3201581027667984,0.549407114624506,0.42766798418972335,0.09755722225438661
performance.feat_rank_distance.pvalue,0.00013176941557446073,0.033489217128381564,0.01239466821778519,0.015798866185620777
detection.detection_xgb.mean,0.8983385432016726,0.9605644670913893,0.927913322482304,0.02440406155729676
detection.detection_mlp.mean,0.5321344009301834,0.5730611971508297,0.5542620577116851,0.017292855850162554
detection.detection_gmm.mean,0.47134018656006094,0.6640321626377444,0.5454174114971801,0.07702157889171073
detection.detection_linear.mean,0.6553197543364744,0.745980752561181,0.6893349380393866,0.03741344248259528
privacy.delta-presence.score,7.999999920000001,20.999999790000004,12.733333225444445,4.884214883335151
privacy.k-anonymization.gt,3.0,3.0,3.0,0.0
privacy.k-anonymization.syn,1.00000001,3.00000001,2.4000000100000003,0.8944271909999159
privacy.k-map.score,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.gt,3.0,3.0,3.0,0.0
privacy.distinct l-diversity.syn,1.00000001,3.00000001,2.4000000100000003,0.8944271909999159
privacy.identifiability_score.,0.34824902723735407,0.45136186770428016,0.4093385214007782,0.04360321075899563
privacy.identifiability_score._privacy.identifiability_score.OC,0.42217898832684825,0.48638132295719844,0.45525291828793774,0.02758258147618254
