,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.005534935537047369,0.010930393269680198,0.007145818523530678,0.002180357777712448
sanity.close_values_probability.score,0.9915611814345991,0.9936708860759493,0.9924050632911392,0.0011555328217408426
sanity.distant_values_probability.score,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.0
stats.jensenshannon_dist.marginal,0.010274488444227564,0.013788718754125554,0.012342705489416048,0.0014148238492350128
stats.chi_squared_test.marginal,0.663729346384727,0.6756502180066289,0.6681420500705586,0.005007029695826258
stats.inv_kl_divergence.marginal,0.9022208249311953,0.9270182675661156,0.9131984893559224,0.01046651773098943
stats.ks_test.marginal,0.8863729035918165,0.9158754175914747,0.9006251338571787,0.010698440881557062
stats.max_mean_discrepancy.joint,0.004998711912028074,0.005112666703587872,0.005040808465893222,4.4307663284532355e-05
stats.wasserstein_dist.joint,0.605888745615719,0.669925036519941,0.634920072052681,0.026560664334207486
stats.alpha_precision.delta_precision_alpha_OC,0.8184184184184184,0.9535739418920277,0.9009107804508053,0.06164245268463271
stats.alpha_precision.delta_coverage_beta_OC,0.4433430515063168,0.5712342079689019,0.5160142535188369,0.050404858292960986
stats.alpha_precision.authenticity_OC,0.45045045045045046,0.4884393063583815,0.46554848814790945,0.014159673568018404
stats.alpha_precision.delta_precision_alpha_naive,0.7631562597079838,0.8052344090345498,0.7846992671655684,0.015754651823926432
stats.alpha_precision.delta_coverage_beta_naive,0.5222546161321671,0.5961127308066084,0.5432922748644321,0.030095967576417998
stats.alpha_precision.authenticity_naive,0.3670520231213873,0.47230320699708456,0.41186116716867743,0.039396488087599935
stats.prdc.precision,0.9941690962099126,1.0,0.9988338192419824,0.0026076594489793355
stats.prdc.recall,0.9535864978902954,0.989451476793249,0.9755274261603375,0.014585979761555772
stats.prdc.density,1.075294117647059,1.140524781341108,1.0994729307558346,0.025026734132843606
stats.prdc.coverage,0.9345991561181435,0.959915611814346,0.9468354430379747,0.011203306369073214
performance.linear_model.gt,0.6635301420345303,0.6635301420345303,0.6635301420345303,0.0
performance.linear_model.syn_id,0.5654427640180663,0.6228618352584622,0.6011458354056753,0.023658425777749185
performance.linear_model.syn_ood,0.5661787159097691,0.6232706802640449,0.6016479555948737,0.023528789060267567
performance.mlp.gt,0.5118183558742057,0.5118183558742057,0.5118183558742057,0.0
performance.mlp.syn_id,0.4784500999402531,0.4968886687306501,0.48370858566436725,0.007879247385746998
performance.mlp.syn_ood,0.4761609907120743,0.4984520123839009,0.4826684047580251,0.009875967932284667
performance.xgb.gt,0.7249551827507611,0.7249551827507611,0.7249551827507611,0.0
performance.xgb.syn_id,0.6408944769810151,0.7015666447499459,0.6640500288589152,0.023397758240048062
performance.xgb.syn_ood,0.6401084577564355,0.7016407417682547,0.6635606088916031,0.023648486758619306
performance.feat_rank_distance.corr,0.007614323496512031,0.11857220875533338,0.03743815041770277,0.04646275976085994
performance.feat_rank_distance.pvalue,2.0225325272441848e-13,0.6370555931355746,0.29927771225642263,0.31101201570093906
detection.detection_xgb.mean,0.6122484150191554,0.6972829499880189,0.6537438861838958,0.0350983111064531
detection.detection_mlp.mean,0.5,0.5,0.5,0.0
detection.detection_gmm.mean,0.5,0.5173455377574371,0.5085163681624811,0.008031815023321922
detection.detection_linear.mean,0.6159988792245075,0.641236634702898,0.6300987937749397,0.011250609963323471
privacy.delta-presence.score,4.999999950000001,7.999999920000001,5.599999944000001,1.3416407730834659
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,1.00000001,1.00000001,0.0
privacy.k-map.score,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,1.00000001,1.00000001,0.0
privacy.identifiability_score.,0.45569620253164556,0.5084388185654009,0.4780590717299578,0.01913910283551347
privacy.identifiability_score._privacy.identifiability_score.OC,0.3987341772151899,0.48945147679324896,0.44261603375527425,0.03962090471867346
