sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
1,4,0,0,4,38,2,198197,0,40,23,0,3,15,10
1,4,0,0,2,38,2,209892,0,40,46,2,0,11,9
1,4,0,0,4,38,2,174395,0,40,32,2,1,11,9
1,4,0,1,2,38,2,174533,0,40,54,3,0,15,10
1,4,0,1,2,38,2,175990,0,40,59,2,0,11,9
1,4,0,0,2,38,2,175339,0,40,29,13,0,11,9
1,4,0,0,2,38,2,177858,0,40,36,2,0,11,9
1,4,0,1,2,38,2,174533,0,40,29,11,0,9,13
1,4,0,0,2,38,2,197184,0,40,41,2,0,11,9
0,4,0,0,4,38,2,187324,0,40,26,12,3,9,13
0,4,0,0,0,38,2,117363,0,40,44,3,4,11,9
1,4,0,0,2,38,2,174102,0,40,41,13,0,11,9
1,4,0,1,2,38,2,178341,0,40,46,2,0,15,10
1,4,0,1,2,38,2,175942,0,40,34,11,0,15,10
0,4,0,0,4,38,2,189916,0,20,23,0,3,15,10
1,4,0,1,2,38,2,175622,0,60,33,3,0,9,13
1,4,0,1,2,38,2,193898,0,40,28,11,3,11,9
1,4,0,1,2,38,2,165474,0,40,42,11,0,11,9
0,4,0,0,4,38,2,163205,0,40,28,0,1,11,9
1,4,0,0,4,38,2,184016,0,20,22,0,3,15,10
1,4,0,0,4,38,2,224398,0,40,20,2,3,8,11
1,4,0,0,2,38,2,115932,0,40,33,2,0,11,9
1,4,0,0,4,38,2,206512,0,40,24,6,3,15,10
1,4,0,0,4,38,2,208302,0,40,21,2,3,11,9
1,4,0,0,4,38,2,159589,0,40,20,5,3,15,10
1,4,0,0,4,38,2,182117,0,50,26,3,1,9,13
1,4,0,0,2,38,2,117509,0,40,29,11,0,11,9
0,4,0,0,0,38,2,181896,0,40,40,3,1,9,13
1,4,0,0,2,38,2,112432,0,40,40,11,0,11,9
1,4,0,1,2,38,2,186634,0,45,36,9,0,9,13
1,4,0,0,2,38,2,193366,0,40,61,6,0,11,9
0,4,0,0,4,38,2,178343,0,40,24,11,3,15,10
1,4,0,0,2,38,2,184655,0,40,41,11,0,15,10
1,4,0,0,2,38,2,182117,0,40,49,13,0,11,9
1,4,0,0,4,38,2,200117,0,40,22,0,3,11,9
0,4,0,0,0,38,2,175999,0,40,31,3,4,9,13
