sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
1,4,0,0,2,38,2,209286,0,40,43,2,0,11,9
1,4,0,0,2,38,2,20507,0,40,41,2,0,11,9
1,4,0,0,4,38,2,20953,0,40,25,6,3,11,9
1,4,0,0,2,38,2,170108,0,40,24,2,0,15,10
1,4,0,0,2,38,2,172571,0,40,34,13,0,11,9
1,4,0,0,2,38,2,186916,0,40,35,2,0,11,9
1,4,0,1,2,38,2,201699,0,45,34,3,0,9,13
0,4,0,0,4,38,2,168906,0,40,26,9,1,9,13
1,4,0,0,2,38,2,180032,0,40,33,2,0,11,9
1,4,0,0,4,38,2,183203,0,40,25,12,1,9,13
1,4,0,1,2,38,2,145441,0,40,36,9,0,9,13
1,4,0,0,2,38,2,103323,0,40,29,9,0,9,13
1,4,0,0,2,38,2,176683,0,40,37,2,0,11,9
1,4,0,1,2,38,2,183523,0,45,40,2,0,9,13
1,4,0,0,2,38,2,113324,0,40,40,2,0,11,9
1,4,0,0,2,38,2,184655,0,40,26,5,0,11,9
0,4,0,0,0,38,2,172034,0,40,29,11,1,15,10
1,4,0,0,2,38,2,102058,0,40,59,2,0,11,9
1,4,0,0,4,38,2,112706,0,40,27,5,3,11,9
1,4,0,0,4,38,2,207568,0,40,23,7,1,15,10
1,4,0,1,2,38,2,187847,0,40,33,11,0,9,13
1,4,0,0,2,38,2,182074,0,40,44,13,0,11,9
1,4,0,0,2,38,2,182560,0,40,38,2,0,11,9
0,4,0,0,4,38,2,190483,0,40,22,0,3,11,9
1,4,0,0,2,38,2,205152,0,40,31,2,0,11,9
1,4,0,0,2,38,4,112497,0,40,62,11,0,11,9
1,4,0,0,4,38,2,182117,0,40,20,5,3,11,9
1,4,0,0,2,38,2,177858,0,40,61,7,0,15,10
1,4,0,0,2,38,2,102632,0,40,29,9,0,9,13
1,4,0,1,2,38,2,117963,0,40,43,11,0,11,9
1,4,0,1,2,38,2,102130,0,40,34,2,0,11,9
1,4,0,0,4,38,2,200408,0,40,21,6,3,11,9
1,4,0,0,2,38,2,182302,0,40,43,11,0,15,10
1,4,0,0,2,38,2,202956,0,40,29,9,0,9,13
1,4,0,1,2,38,2,176992,0,45,36,2,0,11,9
