sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
1,4,0,0,2,38,4,176162,0,50,47,3,0,11,9
1,4,0,0,2,38,4,169995,0,40,45,9,0,9,13
1,4,0,0,2,38,2,169101,0,40,45,2,0,11,9
1,4,0,0,4,38,2,214542,0,40,21,6,3,11,9
1,4,0,0,2,38,4,192262,0,50,61,4,0,5,4
1,4,0,0,2,38,2,184659,0,40,37,6,0,11,9
0,4,0,0,0,38,2,180522,0,40,45,0,4,11,9
1,4,0,1,2,38,2,175958,0,40,39,3,0,15,10
1,4,0,0,4,38,2,197838,0,40,26,5,3,9,13
1,4,0,1,2,38,2,180985,0,40,33,3,0,9,13
1,4,0,0,2,38,2,201681,0,40,28,2,0,11,9
1,4,0,0,2,38,2,201867,0,40,53,2,0,11,9
1,4,0,0,2,38,2,186269,0,40,31,2,0,15,10
1,4,0,0,2,38,2,236731,0,40,47,2,0,11,9
1,4,0,1,2,38,2,185846,0,40,46,2,0,11,9
1,4,0,1,2,38,2,197918,15024,40,50,3,0,9,13
1,4,0,1,2,38,1,112847,0,40,38,10,0,15,10
1,4,0,0,4,38,2,167414,0,40,21,7,3,15,10
0,4,0,0,4,38,2,187901,0,40,22,7,1,15,10
0,4,0,0,0,38,2,184271,0,40,45,0,4,11,9
1,4,0,0,4,38,2,187440,0,40,29,9,1,9,13
1,4,0,1,2,38,2,190511,0,40,48,2,0,11,9
0,4,0,0,0,38,2,187585,0,40,45,3,1,11,9
1,4,0,0,4,38,2,216081,0,40,23,5,1,15,10
0,4,0,0,4,38,2,172032,0,40,24,11,3,9,13
1,4,0,1,2,38,2,167482,0,40,46,3,0,12,14
1,4,0,0,4,38,2,169995,0,40,26,12,3,9,13
0,4,0,0,0,38,2,199884,0,40,43,0,4,15,10
1,4,0,0,2,38,4,204052,0,60,35,4,0,11,9
1,4,0,0,4,38,2,164488,0,40,31,2,1,11,9
1,4,0,1,2,38,2,180686,0,40,41,9,0,12,14
1,4,0,1,2,38,2,125892,0,40,44,3,0,9,13
1,4,0,1,2,38,2,207853,0,40,45,2,0,11,9
1,4,0,0,4,38,2,174789,0,40,28,7,3,11,9
0,4,0,0,4,38,2,234271,0,40,23,0,3,9,13
1,4,0,0,4,38,2,208881,0,40,24,0,1,15,10
1,4,0,0,2,38,2,168071,0,40,39,6,0,15,10
1,4,0,0,4,38,2,177154,0,40,33,5,3,11,9
0,4,0,0,0,38,2,178615,0,40,37,0,4,15,10
1,4,0,0,2,38,2,182273,0,40,37,2,0,11,9
1,4,0,0,4,38,2,160445,0,40,33,9,1,9,13
0,4,0,0,4,38,2,189462,0,40,26,0,3,15,10
1,4,0,0,4,38,2,184207,0,20,22,13,3,15,10
1,4,0,0,4,38,2,202683,0,40,22,11,3,15,10
1,4,0,0,4,38,2,236769,0,40,25,2,1,11,9
1,4,0,0,2,38,2,109133,0,40,47,2,0,11,9
1,4,0,0,2,38,2,192878,0,40,59,6,0,11,9
1,4,0,0,2,38,2,204752,0,40,24,2,0,11,9
1,4,0,0,2,38,2,193494,0,40,50,0,0,11,9
1,4,0,0,4,38,2,112262,0,40,24,2,3,11,9
1,4,0,0,4,38,2,189933,0,40,24,2,1,8,11
1,4,0,0,4,38,2,114059,0,40,24,5,3,15,10
1,4,0,1,2,38,2,172175,0,50,42,3,0,15,10
0,4,0,0,4,38,2,116608,0,40,25,7,3,11,9
1,4,0,0,4,38,2,193042,0,40,21,6,3,11,9
1,4,0,0,2,38,2,186110,0,40,38,2,0,11,9
1,4,0,1,2,38,2,174575,0,45,49,3,0,15,10
0,4,0,0,4,38,2,199346,0,40,22,0,1,11,9
0,4,0,0,0,38,2,110597,0,40,36,11,4,7,12
0,4,0,0,4,38,2,176069,0,40,21,0,3,11,9
1,4,0,0,4,38,2,223515,0,40,23,2,1,11,9
1,4,0,1,2,38,2,182302,0,40,32,9,0,9,13
1,4,0,0,4,38,2,189203,0,40,25,9,3,9,13
0,4,0,0,4,38,2,196743,0,40,19,7,3,15,10
0,4,0,0,4,38,2,188503,0,30,23,7,1,11,9
1,4,0,0,2,38,2,110402,0,40,25,2,0,11,9
0,4,0,0,4,38,2,202184,0,40,23,9,3,9,13
1,4,0,1,2,38,2,147140,0,40,43,3,0,9,13
1,4,0,0,2,38,2,174461,0,40,36,2,0,15,10
1,4,0,0,2,38,2,119793,0,40,51,2,0,11,9
1,4,0,0,4,38,2,172370,0,40,25,12,1,9,13
1,4,0,1,2,38,2,199024,0,40,34,3,0,9,13
1,4,0,0,2,38,2,184659,0,40,28,6,0,11,9
1,4,0,0,4,38,2,236262,0,40,20,5,3,15,10
1,4,0,0,4,38,2,160398,0,40,24,5,3,15,10
1,4,0,0,2,38,2,102130,0,40,60,2,0,11,9
1,4,0,0,2,38,2,192017,0,40,34,2,0,11,9
0,4,0,0,4,38,2,169583,0,40,26,3,1,9,13
1,4,0,0,2,38,2,112160,0,40,47,2,0,11,9
1,4,0,0,4,38,2,102359,0,40,18,5,3,1,7
1,4,0,0,2,38,2,112160,0,40,38,2,0,11,9
1,4,0,0,2,38,2,112694,0,40,43,6,0,11,9
0,4,0,0,4,38,2,117589,0,40,24,0,3,9,13
1,4,0,0,2,38,2,149727,0,40,47,2,0,11,9
0,4,0,0,4,38,2,184687,0,40,21,0,3,11,9
1,4,0,0,2,38,2,111377,0,40,27,2,0,15,10
1,4,0,1,2,38,2,183523,0,40,43,9,0,9,13
1,4,0,0,2,38,2,102130,0,40,55,2,0,11,9
1,4,0,1,2,38,2,204501,0,40,42,11,0,11,9
1,4,0,0,4,38,2,190290,0,45,24,12,1,9,13
1,4,0,0,4,38,2,162282,0,40,24,3,3,9,13
1,4,0,0,2,38,2,115792,0,40,55,13,0,11,9
1,4,0,0,2,38,2,175935,0,40,32,2,0,11,9
1,4,0,0,2,38,2,193882,0,40,44,2,0,11,9
1,4,0,1,2,38,2,145441,0,45,47,2,0,7,12
1,4,0,0,4,38,2,112271,0,40,20,5,3,15,10
1,4,0,0,2,38,2,162678,0,40,56,13,0,0,6
1,4,0,0,2,38,2,193882,0,40,30,2,0,11,9
0,4,0,0,4,38,2,101562,0,40,28,0,1,11,9
1,4,0,0,2,38,2,118947,0,40,36,2,0,11,9
