,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.8888888888888888,0.8888888888888888,0.888888888888889,1.1102230246251565e-16,0.8888888888888888,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.029999999997000003,0.009999999999,0.010954451149007878,0.009999999999,0.009999999999,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.32138898332012805,0.46704142862984044,0.38803427436139165,0.06357999976285746,0.3696587308759705,0.13544455568344427,5,0,0.0,minimize
sanity.close_values_probability.score,0.02,0.39,0.17600000000000002,0.15755633912984907,0.1,0.31000000000000005,5,0,0.0,maximize
sanity.distant_values_probability.score,0.02,0.08,0.052000000000000005,0.02315167380558045,0.06,0.04000000000000001,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.011044698796851871,0.013552771632562247,0.012224928888961779,0.0009198558939156313,0.011955286157838554,0.0014102567377518738,5,0,0.06,minimize
stats.chi_squared_test.marginal,0.7058308907879333,0.941170236841181,0.8235154415705601,0.08320110008411971,0.8235235565768365,0.11764191967958593,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.8251587631093834,0.9078709394127823,0.858691056050553,0.028837795763489573,0.8575724556240291,0.031881646225498494,5,0,0.01,maximize
stats.ks_test.marginal,0.8723529411764704,0.9023529411764706,0.8898823529411765,0.01171400841213572,0.8947058823529412,0.02000000000000013,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.0194,0.022,0.0204,0.000894427190999915,0.020200000000000003,0.0007999999999999986,5,0,0.01,minimize
stats.wasserstein_dist.joint,0.20661205089076745,0.2546043147432759,0.2350975704309719,0.01572183403449498,0.23677527842852505,0.005380508233237935,5,0,0.01,minimize
stats.prdc.precision,0.95,0.99,0.97,0.014142135623730963,0.97,0.020000000000000018,5,0,0.0,maximize
stats.prdc.recall,0.96,1.0,0.984,0.013564659966250548,0.99,0.010000000000000009,5,0,0.0,maximize
stats.prdc.density,0.9640000000000001,1.098,1.022,0.058692418590478974,0.9900000000000001,0.1180000000000001,5,0,0.0,maximize
stats.prdc.coverage,0.95,0.98,0.9659999999999999,0.01019803902718558,0.97,0.010000000000000009,5,0,0.0,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.14666666666666672,0.21733333333333316,0.18159999999999993,0.027098503443712296,0.17533333333333312,0.04733333333333345,5,0,0.07,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.16733333333333344,0.3953333333333334,0.2324,0.08379509399587654,0.20933333333333326,0.04466666666666652,5,0,0.07,maximize
stats.alpha_precision.authenticity_OC,0.56,0.93,0.798,0.1251239385569364,0.83,0.030000000000000027,5,0,0.07,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.8566666666666667,0.9178850574712644,0.8976321839080459,0.022634665339760118,0.9101149425287356,0.02381609195402301,5,0,0.07,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.3646666666666667,0.6466666666666667,0.5222528735632184,0.09405939996983095,0.5113333333333333,0.0752643678160918,5,0,0.07,maximize
stats.alpha_precision.authenticity_naive,0.46,0.62,0.5200000000000001,0.054037024344425186,0.51,0.030000000000000027,5,0,0.07,maximize
performance.linear_model.gt,0.9575503986710064,0.990852271821988,0.9714218439184146,0.013358247727268353,0.9671738625257671,0.024631308608305535,5,0,0.14,maximize
performance.linear_model.syn_id,0.9579046827121113,0.9961009966549694,0.9731986152108554,0.013268775843116075,0.9673405579019171,0.013117152428115841,5,0,0.14,maximize
performance.linear_model.syn_ood,0.9427777777777778,0.9983333333333334,0.9668888888888889,0.018984561629042565,0.9608333333333331,0.01972222222222242,5,0,0.14,maximize
performance.mlp.gt,0.5167145183104875,0.6098197104580981,0.5528493034718633,0.04031438777399811,0.5231068125048287,0.0728095791670762,5,0,3.46,maximize
performance.mlp.syn_id,0.5001167544034485,0.7550553491779618,0.5760841136751236,0.09338677975876633,0.5271113344738964,0.062381047291884206,5,0,3.46,maximize
performance.mlp.syn_ood,0.4815277777777777,0.7600000000000001,0.5726111111111112,0.10296062563960447,0.5397222222222222,0.1140277777777779,5,0,3.46,maximize
performance.xgb.gt,0.8984974719120546,0.9572155048044042,0.9354451037103775,0.020168654020381715,0.9369021174972425,0.01403923789699868,5,0,0.73,maximize
performance.xgb.syn_id,0.8954247304991213,0.9569167608367777,0.9378842824447974,0.022222061332840132,0.942815594630515,0.01474359725916119,5,0,0.73,maximize
performance.xgb.syn_ood,0.8833333333333334,0.9891666666666667,0.9371111111111112,0.037296195152314214,0.9447222222222221,0.050555555555555576,5,0,0.73,maximize
performance.feat_rank_distance.corr,0.01568212247991183,0.46054230014576125,0.3011972766500856,0.15638015028692676,0.32697119308489203,0.1389965651369418,5,0,0.34,minimize
performance.feat_rank_distance.pvalue,4.527600302200233e-22,0.7423976118665194,0.1484795230183514,0.296959044424084,7.2422990538743514e-12,3.217995314052992e-09,5,0,0.34,minimize
detection.detection_xgb.mean,0.501935576801887,0.5657105817533624,0.526233817677668,0.026720987767306727,0.506643979906012,0.045337510578152274,5,0,0.14,minimize
detection.detection_mlp.mean,0.4924152397414429,0.5458236554493238,0.5196051423324151,0.019164672246150836,0.5277282630223806,0.025225517204126913,5,0,1.31,minimize
detection.detection_gmm.mean,0.41532976827094475,0.5341291704928068,0.49393399232971424,0.04087580150465682,0.5099524658348188,0.010258557050000894,5,0,0.12,minimize
detection.detection_linear.mean,0.4401051513350979,0.5627486991123355,0.5066799906372099,0.04812928426833728,0.5122616539728839,0.08902753020400073,5,0,0.1,minimize
privacy.delta-presence.score,1.999999995,4.999999950000001,3.699999972500001,1.2489995816652628,3.99999998,2.499999962500001,5,0,0.04,maximize
privacy.k-anonymization.gt,3.0,6.0,4.6,1.0198039027185568,5.0,1.0,5,0,0.05,maximize
privacy.k-anonymization.syn,2.00000001,5.00000001,3.80000001,1.1661903789690602,4.00000001,2.0,5,0,0.05,maximize
privacy.k-map.score,1.0,3.0,1.8,0.7483314773547883,2.0,1.0,5,0,0.04,maximize
privacy.distinct l-diversity.gt,3.0,6.0,4.6,1.0198039027185568,5.0,1.0,5,0,0.08,maximize
privacy.distinct l-diversity.syn,2.00000001,5.00000001,3.80000001,1.1661903789690602,4.00000001,2.0,5,0,0.08,maximize
privacy.identifiability_score.score,0.43,0.6,0.48600000000000004,0.06019966777316964,0.46,0.03999999999999998,5,0,0.05,minimize
privacy.identifiability_score.score_OC,0.17,0.35,0.22399999999999998,0.06437390775772431,0.2,0.01999999999999999,5,0,0.05,minimize
