Unnamed: 0,min,max,mean,stddev,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.0116719392002956,0.012090018864615,0.0118507978801809,0.00016739080892,minimize
sanity.close_values_probability.score,0.99,0.99,0.99,0.0,maximize
sanity.distant_values_probability.score,0.01,0.01,0.01,0.0,minimize
stats.jensenshannon_dist.marginal,0.0134769196305581,0.0144719696985688,0.0140629901333617,0.000471483299195,minimize
stats.chi_squared_test.marginal,0.3148363392311108,0.3773697942296365,0.3413016688286888,0.0318832037678693,maximize
stats.inv_kl_divergence.marginal,0.6868340360215541,0.7660608772572282,0.7257071289069881,0.0282654452970221,maximize
stats.ks_test.marginal,0.8555555555555556,0.8622222222222223,0.8591111111111112,0.0027386127875258,maximize
stats.max_mean_discrepancy.joint,0.019899454156164,0.0199992807280014,0.0199406915226525,4.302005683742016e-05,minimize
stats.wasserstein_dist.joint,0.1988935208351324,0.2483667541033603,0.230184645484501,0.019514364855458,minimize
stats.alpha_precision.delta_precision_alpha_OC,0.8240000000000001,0.9315632183908046,0.8758390804597701,0.042012351202795,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.4546666666666666,0.6433333333333333,0.5247999999999999,0.071663410778754,maximize
stats.alpha_precision.authenticity_OC,0.41,0.48,0.4399999999999999,0.0308220700148448,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.9113103448275862,0.9472183908045976,0.9322850574712644,0.0144145593666051,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.278,0.454,0.3858666666666667,0.0771872182855857,maximize
stats.alpha_precision.authenticity_naive,0.42,0.57,0.4979999999999999,0.0622093240599831,maximize
stats.prdc.precision,0.96,1.0,0.986,0.0151657508881031,maximize
stats.prdc.recall,0.94,0.97,0.952,0.0109544511501033,maximize
stats.prdc.density,1.018,1.118,1.0612,0.0472567455502386,maximize
stats.prdc.coverage,0.91,1.0,0.96,0.0406201920231797,maximize
performance.linear_model.gt,0.7764705882352941,0.7764705882352941,0.7764705882352941,0.0,maximize
performance.linear_model.syn_id,0.5786764705882353,0.9178921568627452,0.7861764705882353,0.1468175717195615,maximize
performance.linear_model.syn_ood,0.6,0.9215686274509804,0.7952941176470587,0.1431882799196349,maximize
performance.mlp.gt,0.4269230769230769,0.4269230769230769,0.4269230769230769,0.0,maximize
performance.mlp.syn_id,0.3972527472527473,0.434065934065934,0.4238461538461539,0.0152891464850565,maximize
performance.mlp.syn_ood,0.3823529411764705,0.3823529411764705,0.3823529411764705,0.0,maximize
performance.xgb.gt,0.8803921568627452,0.8803921568627452,0.8803921568627452,0.0,maximize
performance.xgb.syn_id,0.8459558823529413,0.951470588235294,0.9010049019607844,0.0500587169649334,maximize
performance.xgb.syn_ood,0.8196078431372549,0.9529411764705882,0.8949019607843137,0.0599499983886995,maximize
performance.feat_rank_distance.corr,-0.0052770632238441,0.4485503740267567,0.275462700284667,0.1757507665444549,minimize
performance.feat_rank_distance.pvalue,0.0057940089176281,0.9741041191399132,0.2383708814939571,0.4137609096516201,minimize
detection.detection_xgb.mean,0.69025,0.7939999999999999,0.7487000000000001,0.0437058348507381,minimize
detection.detection_mlp.mean,0.436,0.4855,0.4590499999999999,0.018926172354705,minimize
detection.detection_gmm.mean,0.5,0.52925,0.50585,0.0130809976683737,minimize
detection.detection_linear.mean,0.4765,0.5309999999999999,0.5085000000000001,0.0198021463483128,minimize
privacy.delta-presence.score,1.333333331111111,2.666666657777778,2.1333333273333333,0.5577733481674487,maximize
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0,maximize
privacy.k-anonymization.syn,1.00000001,1.00000001,1.00000001,0.0,maximize
privacy.k-map.score,1.0,3.0,1.8,0.8366600265340756,maximize
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0,maximize
privacy.distinct l-diversity.syn,1.00000001,1.00000001,1.00000001,0.0,maximize
privacy.identifiability_score.score,0.45,0.56,0.494,0.0482700735445887,minimize
privacy.identifiability_score.score_OC,0.29,0.43,0.38,0.0556776436283002,minimize
