Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
0,0,48.859,0,0,0.025,835.25,9,3,0,2,2,7,2,7,1,0.022,0
0,0,0,0,0,0.017,423.3,10,3,0,20,2,3,2,1,0,0,0
0,0,7.282,0,1,0.015,1568.05,27,2,0,2,2,3,2,9,0,0,0
0,0,0,0,0,0.017,473.3,13,3,0,13,2,3,2,3,0,0,0
101.5,4,0,0,0,0.018,157,8,2,0,2,2,5,0,1,0,0,0
0,0,0,0,0,0.2,0,1,2,0,3,4,3,2,1,0,0.2,0
109,2,7.292,0,0,0.022,1562.125,30,2,0,2,10,1,2,4,0,0,0
0,0,0,0,0,0.024,257.667,11,3,0,2,2,7,0,1,0,0,0
109.2,2,0,0,0,0.004,402.267,17,3,0,2,2,6,2,1,0,0.002,0
0,0,0,0,0,0.04,932.667,25,2,0.4,2,2,6,2,1,0,0.008,0
0,0,0,0,0,0.057,407.25,8,2,0,1,2,6,2,1,0,0.005,0
0,0,0,0,0,0.05,147.5,4,2,0,3,2,5,2,1,0,0,0
0,0,0,0,0,0.037,226.5,13,4,0,2,1,6,2,7,0,0.015,0
0,0,0,0,0,0.033,69.5,6,2,0,3,4,7,2,3,0,0,0
0,0,0,0,0,0.011,766.963,25,3,0,2,2,1,0,4,1,0,0
0,0,54.359,0,1,0.005,323.807,13,2,0,2,2,1,0,1,0,0,0
0,0,0,0,0,0.04,417.667,11,2,0,3,2,6,2,1,0,0,0
0,0,0,0,0,0.04,934.167,24,2,0,2,2,1,2,3,0,0.078,0
0,0,0,0,0,0.017,1025.333,14,2,0,2,2,1,2,3,0,0,0
0,0,31.225,0,1,0.006,999,02,2,0.6,5,4,6,0,9,0,0,0
0,1,3.979,0,1,0.029,1265.464,33,1,0,2,1,7,2,1,1,0.015,0
0,0,0,0,0,0.044,159.5,9,4,0,2,1,7,0,2,0,0.022,0
0,0,0,0,0,0.022,426.9,31,2,0,1,6,3,2,7,0,0.019,0
0,0,0,0,0,0.022,426.92,31,2,0,1,2,3,2,7,0,0.019,0
0,0,0,0,0,0.022,265,10,3,0,2,2,1,0,2,0,0,0
0,1,3.797,0,1,0.033,516.333,20,1,0,2,1,8,2,3,0,0.01,0
0,0,9.809,1,1,0.015,410.25,21,3,0,2,2,1,2,3,1,0.009,34
0,0,0,0,0,0.2,0,1,1,0.4,4,8,6,2,1,0,0.2,0
0,0,0,0,0,0.04,553.333,6,2,0,6,2,6,2,4,0,0,0
0,0,0,0,0,0.012,1628.575,35,2,0,2,4,7,2,3,0,0,0
0,0,0,0,0,0.021,1504.587,62,2,0,2,2,7,2,3,0,0.003,42.2
0,0,0,0,0,0.021,1504.897,62,2,0,2,2,7,0,3,0,0,0
0,0,0,0,0,0.1,44,2,2,0,1,2,6,2,1,0,0,0
0,0,0,0,0,0.072,1348.267,31,2,0,4,4,6,2,2,0,0.034,5
0,0,0,0,0,0.073,1268.7,35,2,0,13,2,6,2,1,0,0.018,0
0,0,0,0,0,0.067,141.5,12,3,0,1,2,6,2,2,0,0.017,0
0,0,0,0,0,0.067,149.5,12,2,0,6,2,36,2,1,0,0.052,0
0,0,0,0,0,0.065,174,12,2,0,3,2,6,2,1,0,0.029,0
0,0,0,0,0,0.04,399.333,31,2,0.4,2,2,2,0,9,0,0.003,0
0,0,0,0,0,0.047,892.75,25,2,0.6,2,2,6,2,9,0,0.012,0
0,1,3.979,0,1,0.017,1263.3,32,2,0,2,2,5,2,9,0,0,0
0,1,3.979,0,1,0.019,1401.3,18,3,0,13,2,3,2,9,0,0.019,0
0,1,3.564,0,1,0.067,296.25,11,1,0,5,1,6,2,1,0,0.05,0
0,0,0,0,0,0.04,932.667,24,2,0,2,2,1,2,1,0,0.078,0
0,0,0,0,0,0.04,417.667,11,2,0,3,2,6,2,1,0,0,0
0,0,67.752,0,1,0.02,786.167,13,2,0,2,2,0,2,9,0,0,0
0,1,3.959,0,1,0.03,297.25,8,2,0,2,2,7,0,4,1,0,0
0,0,20.712,0,1,0.013,827.566,24,2,0,2,2,7,2,5,1,0.012,0
0,0,30.404,0,1,0.013,4240.733,130,2,0,2,2,7,2,7,0,0.006,0
0,0,0,0,0,0.017,735.417,21,2,0,2,2,5,2,1,1,0,0
0,0,0,0,0,0.034,39.167,7,2,0,3,2,7,2,1,0,0,0
0,0,0,0,0,0.026,2411.25,33,2,0,11,2,1,2,1,0,0.006,0
0,0,0,0,0,0.026,2842.5,27,3,0,1,2,5,2,3,0,0.008,0
0,0,0,0,0,0.013,1028.258,47,3,0,10,2,7,2,3,0,0.001,0
0,0,0,0,0,0.022,735.417,21,2,0,1,5,5,2,1,1,0,0
0,0,48.047,0,1,0.029,1081.25,20,2,0,4,2,6,2,1,0,0,0
0,0,30.612,0,1,0.013,479.45,13,3,0,2,2,9,2,1,1,0.005,0
0,0,0,0,0,0.017,5095.333,188,2,0,2,2,1,2,1,0,0.004,0
0,0,7.282,0,1,0.015,1408.733,50,2,0,3,2,6,2,9,0,0.2,0
0,0,54.359,0,1,0.005,323.383,13,1,0,2,1,9,2,3,0,0.005,0
62.5,2,0,0,0,0.012,615,27,1,0,4,1,6,2,3,0,0.007,0
87,2,0,0,0,0.022,174.5,6,3,0,1,2,5,2,9,0,0,0
0,0,0,0,0,0.1,29.5,2,2,0,4,2,6,2,1,0,0,0
1629.5,13,8.449,3,1,0.005,2685.333,52,2,0,7,6,5,2,1,0,0,222.75
43.5,2,4.787,0,1,0.016,748.458,20,2,0,13,2,7,2,9,1,0.011,0
0,0,54.359,0,1,0.005,323.807,13,2,0,2,2,1,0,1,0,0,0
0,0,30.546,0,1,0.009,1085.9,19,3,0,2,2,7,0,1,0,0,0
0,0,0,0,0,0.017,753.667,14,2,0,2,2,5,2,1,0,0,0
0,0,0,0,0,0.04,934.333,24,2,0,1,2,5,2,2,0,0.008,0
0,0,0,0,0,0.022,1161.417,17,3,0,2,2,7,2,1,0,0.019,0
0,0,0,0,0,0.2,0,1,3,0,3,3,6,2,3,0,0.2,0
