Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
0,0,30.546,0,1,0.008,1085.9,18,3,0,2,2,7,2,1,1,0,0
0,0,0,0,0,0.04,399.5,10,3,0,13,2,7,2,2,0,0.02,0
0,0,0,0,0,0.04,399.333,25,3,0,13,2,3,2,9,0,0.08,0
0,0,30.546,0,1,0.008,1008.5,29,2,0,2,2,6,2,1,0,0,0
0,0,20.888,0,0,0.02,827.25,23,2,0,2,2,7,0,8,0,0,0
0,0,19.51,0,1,0.013,1438.3,18,3,0,2,2,7,2,1,0,0,0
0,0,0,0,0,0.033,70.5,3,2,0,3,4,5,2,1,0,0,17
0,0,0,0,0,0.067,336,3,1,0,4,1,5,2,1,1,0,0
0,0,0,0,0,0.2,0,2,3,0.6,3,2,6,2,1,0,0.2,0
0,1,3.979,0,1,0.029,1265.346,18,3,0,2,2,3,2,1,0,0.012,0
0,0,19.564,0,1,0.012,1807.5,29,2,0,1,4,1,2,3,0,0,0
0,0,30.546,0,1,0.006,1085.9,26,2,0,3,5,7,0,1,0,0,0
0,0,0,0,0,0.04,735.333,24,2,0.4,2,2,6,2,1,0,0.008,0
0,0,0,0,0,0.022,2197.267,44,1,0,3,1,0,2,3,0,0.005,0
0,0,0,0,0,0.033,832.25,6,2,0,1,2,2,2,1,0,0,0
36,2,0,0,0,0.02,479.5,8,2,0,3,2,6,0,7,0,0,0
0,0,0,0,0,0.1,253,2,1,0,1,1,1,2,1,0,0,0
109.08,5,0,2,0,0.018,332.6,12,3,0,2,2,3,2,3,1,0,16
0,1,3.797,0,1,0.033,516.333,20,1,0,2,1,8,2,3,0,0.01,0
0,0,54.359,0,1,0.005,323.817,13,2,0,2,2,1,0,1,1,0,0
0,0,31.159,0,1,0.022,766.262,31,2,0,2,2,6,2,7,0,0.011,0
0,0,0,0,0,0.04,463.333,25,2,0.4,2,2,6,2,1,0,0.008,0
