sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
7.9,4.2,2.002219980575924,2.5,1
7.9,3.725585724380823,3.6748513849221487,2.5,2
7.4377373818688115,4.2,3.3632669753468982,2.5,1
7.9,4.2,5.19015090768407,2.5,1
7.9,4.2,4.527072411567951,2.5,1
6.722087631299863,4.2,4.514224791122067,2.5,2
7.9,4.2,4.105905735771069,2.5,1
7.9,4.2,5.837205504278863,2.5,1
7.11058084133591,4.002405976508247,1.5199605469609212,2.5,2
4.917736514146004,4.121302390688638,4.530734195469427,2.5,2
7.133511003133535,4.2,2.7641649723113915,2.5,0
6.622383743317477,3.4531381153547023,3.945636870364136,2.5,1
7.9,4.2,2.0293274836634767,2.5,1
7.03421578497726,4.2,4.13564561873376,2.5,0
7.9,3.936090410771816,4.030377303519648,2.5,1
7.9,4.2,3.74566318031778,2.5,1
7.336942573348844,4.2,3.0434398726302447,2.5,0
7.9,3.6622893311686724,3.0650078901908344,2.5,1
7.9,3.05757251062709,3.337987809096833,2.5,0
7.192395756801341,4.2,4.122260709073572,2.5,1
6.6309550850476215,4.2,3.757717795815255,2.5,2
7.9,4.076681476700392,2.742861868892608,2.5,1
7.9,4.2,1.0,2.5,1
7.9,4.2,4.95627522515107,2.5,1
7.9,4.2,4.810974724187888,2.5,0
7.158037895586601,4.2,2.85170110818101,2.5,0
7.895212264241364,3.5542310799118138,3.562957967663225,2.5,2
7.9,4.2,3.3921529394612904,2.5,1
6.955155351657591,4.2,3.389580655849803,2.5,0
7.9,4.2,3.7950894954434324,2.5,1
