state_code,lat,lon,bird,lat_zone
9,39.11068148363475,-77.56977217417668,19,2
8,39.088359222089714,-76.88236827963196,19,2
2,33.440579483849035,-81.9113194092579,19,2
33,44.14990730695326,-72.6066796086281,25,2
40,41.64802075660815,-98.78408417754703,19,2
2,33.41447409161814,-82.23411573164643,19,2
39,41.60745530740333,-76.42453200224652,25,2
8,41.62044565136639,-78.00154663096622,19,2
2,33.43006116960102,-81.91423751328342,19,2
2,33.3778368453589,-82.72223522379177,19,2
8,33.42885665291896,-82.4626476855569,19,2
40,41.65553921156781,-98.57722510726401,19,2
2,33.44542534152363,-81.76229728189145,19,2
40,44.20645236432007,-98.68001861367328,25,2
9,39.09314588630582,-82.02545811578261,19,2
2,33.44587349887171,-81.8356690209365,19,2
40,41.60317965117578,-98.39852593401692,25,2
32,41.62312267908673,-98.32608433212559,25,2
8,39.10841971286661,-82.498936230805,19,2
40,41.63951120361224,-76.66177632526178,19,2
2,33.43612770257543,-81.91396448478507,19,2
9,33.372715919854826,-82.1632002895206,19,2
9,39.117037692454396,-77.38376352075996,19,2
32,44.060710611247345,-72.32839599036538,25,2
8,39.03039386669931,-82.90012051919967,19,2
40,41.63689136031573,-98.6890305889084,25,2
9,39.11772527127787,-83.09140985342785,19,2
8,39.114825761460146,-98.38405951638535,19,2
2,33.44625164336029,-81.7877767005373,19,2
8,41.66422396542872,-76.82610032103526,19,2
33,44.230342185071265,-72.47181746398883,25,2
33,44.23051933026368,-72.42362658745132,25,2
40,41.64245529369758,-99.12026891243858,25,2
40,39.11757454686514,-76.79367098603154,19,2
40,41.66276874852706,-98.52654838952895,19,2
2,33.38839671703892,-81.75694495096354,19,2
40,41.66198496480884,-98.08094858314436,25,2
2,33.44615361284911,-82.25324819727149,19,2
8,39.11268526777869,-77.16856496296347,19,2
8,39.046021079385724,-76.69526195037335,19,2
32,44.22031242775195,-98.60209928038903,25,2
9,39.10642285875519,-76.38060518827015,19,2
32,44.18168380082329,-98.5779163607223,25,2
9,39.0943332121452,-76.4870030411688,19,2
33,44.187589122553305,-72.51231160595766,25,2
8,39.11851539819084,-82.33209873803668,19,2
40,41.646533020595825,-98.26988708253529,19,2
9,41.62858988640221,-77.24410168956165,19,2
33,44.16662523752298,-72.04454039586237,25,2
9,41.535557528827034,-97.88119650363366,19,2
2,33.377874861497325,-82.78621310005448,19,2
40,41.62781190325542,-98.13365872138536,25,2
40,44.36024340037356,-98.76399422970076,25,2
2,33.47882951181795,-81.946202190389,19,2
2,39.100346671209756,-83.22144433965937,19,2
40,41.61899775126462,-101.92059172696767,19,2
39,41.65501410773219,-98.69795859206243,25,2
2,33.40410098604199,-82.19960570990143,19,2
39,41.659374026029546,-98.36610966096644,25,2
40,41.65876808992603,-98.5561636755642,25,2
40,39.10428534289321,-97.98479275264066,19,2
32,44.212525814217514,-72.20803975494987,25,2
33,44.230160175805416,-72.38092242598529,25,2
8,33.33980018228287,-81.93310475487985,19,2
40,41.628817152757414,-98.52141351236558,25,2
8,39.085901362970674,-82.21416443641056,19,2
2,33.35608011865538,-82.62352131601726,19,2
8,39.0854094778839,-77.26495709665814,19,2
9,39.094194898349166,-82.12457839973702,19,2
39,41.62608313679193,-98.36717229074374,25,2
40,41.66424523917821,-98.73646140275781,25,2
2,33.43151979168706,-82.19064246833199,19,2
8,39.09475747857048,-76.20052565938889,19,2
9,39.08552448515798,-76.94150647559698,19,2
40,41.6193484480939,-98.52588382137914,19,2
2,33.414486099183144,-81.85804801802631,19,2
2,39.0911418699466,-82.05687788737063,19,2
8,41.64139562954877,-98.57340529596487,19,2
2,33.44621963882179,-82.60875999315053,19,2
8,39.12273319264232,-76.70589719556072,19,2
32,41.64807948053589,-98.02731048929326,25,2
9,41.66312021095196,-76.58304295878114,19,2
40,41.66335253971473,-76.94273533367821,19,2
9,39.1040429162106,-76.97109306729966,19,2
9,41.664441816869626,-98.14504128773184,25,2
32,44.16611187036659,-72.1564707583322,25,2
39,44.21369073135682,-98.53357535903208,25,2
40,41.6442886233996,-98.59369687384326,25,2
32,44.1886716325228,-72.27868499625048,25,2
40,41.63972313976706,-98.27214847181938,25,2
8,39.122768932547174,-82.04302738450379,19,2
8,41.65339367512804,-81.63160324799956,19,2
33,44.18525418953106,-99.10454794307817,25,2
8,41.619307590557916,-97.97808690790163,19,2
2,39.11348164477353,-82.10896664555418,19,2
2,33.44627365722947,-82.79750178573309,19,2
8,39.086495043344456,-82.36181438446826,19,2
33,41.62514512171499,-97.8370732817856,25,2
40,44.19057208432013,-98.54237915420484,25,2
8,39.10016407107587,-76.48232144616158,19,2
39,41.65028297281398,-98.08592175426962,25,2
8,39.1165435656554,-77.14750717969642,19,2
40,44.39516936282004,-72.2457068928117,25,2
39,39.10399862835501,-98.44737391102767,19,2
39,41.62005835308104,-97.78375478782382,19,2
40,41.654735809981204,-98.07771723488152,19,2
8,39.12271610281182,-76.73193843004262,19,2
40,41.64166799538837,-77.15667022502271,19,2
3,39.10034433995047,-81.60487281123895,19,2
8,39.122198696810315,-77.34410711671948,19,2
33,44.2008326101598,-98.66062567222193,25,2
8,39.12226861637617,-76.39736081118794,19,2
8,41.622563441822635,-76.92466572575745,19,2
8,39.09094760592751,-76.8122017118863,19,2
32,44.21399288228798,-98.53483365796738,25,2
9,39.111407170048295,-81.91412748305447,19,2
32,44.221952947922055,-98.41666889403172,25,2
40,41.6208423121963,-98.58166977065645,25,2
8,39.11429588564982,-77.7279142129473,19,2
32,44.22782812756746,-72.40479037960824,25,2
9,39.11541934318038,-76.33362173927092,19,2
39,44.2287308588233,-98.49128822503222,25,2
40,41.664512447845965,-99.16440690542795,19,2
8,39.09097946495345,-77.24845528420312,19,2
9,41.640824516824175,-77.00485423916567,19,2
8,41.64549636255403,-98.57718961926936,19,2
40,41.65188556645815,-98.9673114144396,25,2
40,39.08208049652777,-76.81465760980383,19,2
2,33.342215672840155,-82.07226388767093,19,2
33,44.20328998177092,-98.23759342327884,25,2
33,44.21162057507197,-98.4363367981291,25,2
40,44.16839471252848,-98.12248041894559,25,2
40,41.664158435098166,-98.053260946756,19,2
8,33.42786221390252,-81.98117158833988,19,2
40,39.08305728051218,-76.90665072028293,19,2
2,39.122574709507255,-82.16061592253254,19,2
40,41.660234415861304,-76.63364394381504,25,2
2,33.44336255755354,-82.59521847051965,19,2
8,41.66416354239407,-76.7329652976416,19,2
2,33.3489337921082,-82.29434250468228,19,2
40,41.6208372049004,-98.05294709980332,25,2
8,39.08267884473226,-82.75076062461876,19,2
8,39.12288779641622,-82.49105569948266,19,2
40,41.63124727297872,-98.48311517351438,19,2
8,39.122061188937906,-76.24331535400552,19,2
40,41.657454932992025,-98.29913667587567,25,2
33,41.6620709176729,-98.59668819295479,25,2
