,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.014381706901126948,0.015640281206672886,0.015010994053899917,0.0008899464260786824
sanity.close_values_probability.score,0.9854014598540146,0.9878345498783455,0.9866180048661801,0.0017204544554417194
sanity.distant_values_probability.score,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,0.0
stats.jensenshannon_dist.marginal,0.011131835799977374,0.01296651793635882,0.012049176868168098,0.0012973161799571431
stats.chi_squared_test.marginal,0.6147121036348145,0.772168147927397,0.6934401257811058,0.1113382366580944
stats.inv_kl_divergence.marginal,0.7951079393760052,0.8589474238958408,0.827027681635923,0.045141332411429355
stats.ks_test.marginal,0.8847722613550112,0.9184958289885298,0.9016340451717705,0.02384616335946416
stats.max_mean_discrepancy.joint,0.010766423357617079,0.022841253289622204,0.01680383832361964,0.008538194126595122
stats.wasserstein_dist.joint,1.7204734185332002,2.255733671257132,1.988103544895166,0.37848615440071726
stats.alpha_precision.delta_precision_alpha_OC,0.6238888888888889,0.654421768707483,0.6391553287981859,0.021590006368881767
stats.alpha_precision.delta_coverage_beta_OC,0.2827777777777778,0.34013605442176875,0.3114569160997733,0.04055842637213997
stats.alpha_precision.authenticity_OC,0.4489795918367347,0.5916666666666667,0.5203231292517007,0.10089499819991725
stats.alpha_precision.delta_precision_alpha_naive,0.8982375478927204,0.9254515599343185,0.9118445539135194,0.019243212457906392
stats.alpha_precision.delta_coverage_beta_naive,0.4802721088435373,0.5144444444444445,0.4973582766439909,0.024163490232383924
stats.alpha_precision.authenticity_naive,0.43333333333333335,0.5714285714285714,0.5023809523809524,0.09764807930671367
stats.prdc.precision,0.9795918367346939,1.0,0.9897959183673469,0.01443075063646017
stats.prdc.recall,0.9683698296836983,0.9781021897810219,0.9732360097323601,0.006881817821766877
stats.prdc.density,1.0233333333333332,1.03265306122449,1.0279931972789116,0.006590042790650346
stats.prdc.coverage,0.45255474452554745,0.6496350364963503,0.551094890510949,0.13935681089077942
performance.linear_model.gt,0.6206028125133184,0.6206028125133184,0.6206028125133184,0.0
performance.linear_model.syn_id,0.5226047689906321,0.5428212310221678,0.5327130000064,0.014295197394099266
performance.linear_model.syn_ood,0.5226069080037752,0.5432975648002509,0.5329522364020131,0.01463050372799153
performance.mlp.gt,0.5352738673348971,0.5352738673348971,0.5352738673348971,0.0
performance.mlp.syn_id,0.4995670905346684,0.5385809234207201,0.5190740069776942,0.027586945793805853
performance.mlp.syn_ood,0.5031011230024149,0.5335119228282241,0.5183065229153195,0.021503682778136354
performance.xgb.gt,0.7001123343115712,0.7001123343115712,0.7001123343115712,0.0
performance.xgb.syn_id,0.5113804443096711,0.5313815622309261,0.5213810032702986,0.014142926113431214
performance.xgb.syn_ood,0.5114300634019843,0.5303322824231541,0.5208811729125692,0.01336588724934254
performance.feat_rank_distance.corr,-0.032088476577984096,0.04723720022971198,0.007574361825863941,0.056091723992934335
performance.feat_rank_distance.pvalue,0.02567030349028048,0.12949906410928655,0.07758468379978352,0.07341802071589394
detection.detection_xgb.mean,0.7324037613870115,0.7536903712410619,0.7430470663140367,0.015051906176271421
detection.detection_mlp.mean,0.4951807228915662,0.49879518072289153,0.4969879518072289,0.002555807642842943
detection.detection_gmm.mean,0.46939889639860255,0.49972267117249486,0.4845607837855487,0.021442146773792817
detection.detection_linear.mean,0.4702625134685082,0.4970944754628269,0.4836784944656676,0.01897306227872247
privacy.delta-presence.score,6.999999965000001,11.13333332591111,9.066666645455555,2.9227080484048287
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,7.00000001,4.00000001,4.242640687119285
privacy.k-map.score,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,7.00000001,4.00000001,4.242640687119285
privacy.identifiability_score.,0.10218978102189781,0.22627737226277372,0.16423357664233576,0.0877431772275278
privacy.identifiability_score._privacy.identifiability_score.OC,0.1070559610705596,0.22871046228710462,0.1678832116788321,0.08602272277208607
