,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.05794981899575975,0.14100159929899486,0.10413318672965469,0.04036941560732379
sanity.close_values_probability.score,0.8033707865168539,0.9775280898876404,0.889887640449438,0.08580989431515741
sanity.distant_values_probability.score,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875,0.0
stats.jensenshannon_dist.marginal,0.009246477833870477,0.01375425669140887,0.01102677352499467,0.001657782837879999
stats.chi_squared_test.marginal,0.21370144803311744,0.7138403488209734,0.41387046535948047,0.19824386601238342
stats.inv_kl_divergence.marginal,0.7057789884117824,0.8867839813777743,0.8103165259821907,0.06830159121786633
stats.ks_test.marginal,0.8775664215040367,0.91811797752809,0.9049197486230021,0.016147820790926
stats.max_mean_discrepancy.joint,0.01392125241161689,0.0205402741658133,0.015718271968462507,0.00271713725533667
stats.wasserstein_dist.joint,2.9464999416159428,5.866972013694186,3.84882604040297,1.1513183724032183
stats.alpha_precision.delta_precision_alpha_OC,0.8788471435923829,0.9399582027168234,0.908909101306425,0.022549159414633296
stats.alpha_precision.delta_coverage_beta_OC,0.5060606060606061,0.6270219435736677,0.5874612309403868,0.051983853046434006
stats.alpha_precision.authenticity_OC,0.3333333333333333,0.5636363636363636,0.4493260967887833,0.1017229004266211
stats.alpha_precision.delta_precision_alpha_naive,0.6564419282895866,0.7852037617554859,0.7375120011229122,0.05404869388304662
stats.alpha_precision.delta_coverage_beta_naive,0.6463887459255446,0.8237408568443051,0.729056223584273,0.06887842629944557
stats.alpha_precision.authenticity_naive,0.2,0.373134328358209,0.2844753505201266,0.06698093588968454
stats.prdc.precision,0.9850746268656716,1.0,0.9970149253731343,0.006674829783581482
stats.prdc.recall,0.9719101123595506,0.9943820224719101,0.9876404494382023,0.009231279059075809
stats.prdc.density,1.0597014925373134,1.1327272727272728,1.1042433288104931,0.02819224803680902
stats.prdc.coverage,0.7752808988764045,0.9662921348314607,0.9168539325842697,0.08047642507626958
performance.linear_model.gt,0.9858585285966239,0.9858585285966239,0.9858585285966239,0.0
performance.linear_model.syn_id,0.9868648676044464,0.9968280654649286,0.9913107323604325,0.003725858039678977
performance.linear_model.syn_ood,0.9860463592844544,0.9958814562862182,0.9902937389770724,0.0038318674824749507
performance.mlp.gt,0.5422987090198743,0.5422987090198743,0.5422987090198743,0.0
performance.mlp.syn_id,0.46168585745832214,0.5556420472469605,0.5306679517823776,0.03908235618218969
performance.mlp.syn_ood,0.43344907407407407,0.5416666666666666,0.5130401234567901,0.04502056118066357
performance.xgb.gt,0.9968163265306123,0.9968163265306123,0.9968163265306123,0.0
performance.xgb.syn_id,0.9919698018524009,1.0,0.9966159441816675,0.003778433841306886
performance.xgb.syn_ood,0.991271982867221,1.0,0.9964135172587554,0.003972068729631158
performance.feat_rank_distance.corr,0.45777985301876606,0.6712570283345165,0.5979278946709737,0.08922094244399155
performance.feat_rank_distance.pvalue,1.3583454610607062e-24,2.7548186837054958e-12,5.509645874858517e-13,1.2319918929109975e-12
detection.detection_xgb.mean,0.34352813852813857,0.46986291486291487,0.4132474284974285,0.049919101744929945
detection.detection_mlp.mean,0.4929292929292929,0.5504273504273505,0.5061561771561772,0.02483623756873477
detection.detection_gmm.mean,0.507070707070707,0.701739417989418,0.5711315443815443,0.07821344686906846
detection.detection_linear.mean,0.13973304473304474,0.24840397697540553,0.19898033844462412,0.041736457386998604
privacy.delta-presence.score,2.4999999875000003,7.999999920000001,4.899999953500002,2.012461155898419
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,2.00000001,6.00000001,3.4000000100000003,1.6733200530681511
privacy.k-map.score,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,2.00000001,6.00000001,3.4000000100000003,1.6733200530681511
privacy.identifiability_score.,0.29775280898876405,0.5280898876404494,0.4258426966292134,0.0846806457591765
privacy.identifiability_score._privacy.identifiability_score.OC,0.33707865168539325,0.449438202247191,0.40786516853932586,0.04215355389281813
