,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.039999999996,0.13999999998600002,0.0859999999914,0.03322649544834966,0.079999999992,0.029999999996999996,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.38958898801242653,0.5535910304981336,0.488782177654467,0.06451152367396445,0.5076784050131512,0.11218020306640164,5,0,0.0,minimize
sanity.close_values_probability.score,0.05,0.16,0.11000000000000001,0.0363318042491699,0.11,0.03,5,0,0.0,maximize
sanity.distant_values_probability.score,0.01,0.09,0.054000000000000006,0.032619012860600184,0.07,0.06,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.009872183630441286,0.01906806770343416,0.014612839505048542,0.002988613772715028,0.014438300608608281,0.002097587443143846,5,0,0.02,minimize
stats.chi_squared_test.marginal,0.6571940775066102,0.9660571935358533,0.8121731665557205,0.0989665558264581,0.8209661653006257,0.04829364590050589,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.8235832980968633,0.951227678858599,0.8943457122896155,0.040777537373230796,0.8980561632062543,0.0033700223940758,5,0,0.01,maximize
stats.ks_test.marginal,0.8942857142857142,0.942857142857143,0.9197142857142857,0.016273178132455067,0.9171428571428571,0.01571428571428579,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.0258353968548297,0.030880749027508692,0.027663284956280437,0.0017780360669063544,0.027583285058686763,0.0015810860741882447,5,0,0.0,minimize
stats.wasserstein_dist.joint,0.11332689898587096,0.18993907533034843,0.1516772286622011,0.030209058510023094,0.1531524196220983,0.05701020462566561,5,0,0.01,minimize
stats.prdc.precision,0.92,0.98,0.9559999999999998,0.02059126028197398,0.96,0.020000000000000018,5,0,0.01,maximize
stats.prdc.recall,0.93,0.98,0.952,0.01720465053408524,0.95,0.020000000000000018,5,0,0.01,maximize
stats.prdc.density,0.5820000000000001,0.6900000000000001,0.6336000000000002,0.038995384342252595,0.646,0.05399999999999994,5,0,0.01,maximize
stats.prdc.coverage,0.68,0.82,0.756,0.05885575587824864,0.79,0.1100000000000001,5,0,0.01,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.3566666666666667,0.482,0.4065333333333333,0.042149785817302124,0.4026666666666666,0.029999999999999916,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.3626666666666668,0.44466666666666665,0.4102666666666666,0.033342931951331284,0.42533333333333334,0.06133333333333335,5,0,0.1,maximize
stats.alpha_precision.authenticity_OC,0.47,0.69,0.6039999999999999,0.07418894796396563,0.63,0.050000000000000044,5,0,0.1,maximize
