age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
42,5,337043,14,10,2,13,0,4,1,0,5,99,38,1
32,2,229350,7,11,4,6,3,4,0,0,0,39,38,0
37,1,186354,14,10,0,13,1,4,1,0,0,99,38,0
32,4,386254,10,9,2,2,0,4,1,0,8,42,38,1
50,0,337043,14,10,2,0,0,4,1,0,5,23,38,1
46,2,278345,10,9,3,11,1,4,1,0,9,43,23,0
25,5,337043,0,11,4,0,1,4,0,0,0,21,38,0
50,2,186354,11,14,0,9,4,4,0,0,4,52,38,1
50,1,41401,10,9,0,9,4,4,1,0,6,25,38,0
46,2,229350,10,9,0,7,1,2,0,0,8,39,38,0
50,1,109546,14,10,2,3,0,4,1,0,3,40,38,0
46,2,278345,8,13,0,3,1,4,0,0,6,35,38,1
32,2,229350,10,9,5,9,1,4,0,0,7,39,38,0
63,4,109546,14,10,0,2,3,4,1,0,2,40,38,0
25,2,109546,14,10,4,6,3,4,1,0,0,40,38,0
37,2,109546,0,6,4,6,1,4,1,0,3,30,38,0
32,2,186354,0,8,4,2,1,4,0,0,1,39,38,0
57,2,186354,14,10,0,7,4,4,1,0,2,28,38,0
50,4,278345,0,6,2,6,0,4,1,0,6,61,38,0
46,2,229350,0,7,0,7,1,2,0,0,4,39,23,0
25,2,278345,8,13,4,11,1,4,0,0,0,48,38,0
32,2,229350,14,10,4,6,3,4,1,0,1840,40,38,0
25,2,41401,14,10,4,9,3,4,0,0,0,46,38,0
42,2,278345,14,10,2,2,0,4,1,0,4,52,38,1
50,2,229350,8,13,2,0,0,4,1,0,6,45,38,0
25,3,278345,10,9,4,2,3,4,1,0,4,39,38,0
32,2,41401,10,9,0,11,4,4,0,0,6,39,38,0
32,2,337043,0,6,2,6,5,4,0,0,6,40,38,0
37,2,278345,8,13,0,7,4,2,0,0,3,39,38,0
57,0,278345,10,9,0,0,4,4,0,0,7,44,38,0
32,0,109546,10,9,4,3,1,1,1,0,4,39,38,0
25,5,186354,8,13,2,10,0,4,1,0,5,66,38,0
25,0,154985,14,10,4,13,3,4,1,0,0,95,38,0
25,2,337043,8,9,4,7,3,4,0,0,0,39,38,0
37,4,186354,14,10,2,6,0,4,1,0,2290,40,38,0
50,2,186354,10,9,6,0,1,4,0,0,2425,39,38,0
25,2,109546,8,14,2,2,0,2,1,0,5,40,38,1
42,2,109546,8,14,4,9,4,4,1,0,4,39,38,0
19,2,154985,10,9,4,10,3,4,0,0,0,16,38,0
25,2,41401,8,13,2,7,0,2,1,0,3,20,38,0
37,2,186354,0,14,6,6,4,2,0,0,4,40,31,0
50,2,229350,10,9,2,7,0,4,1,0,8,51,38,0
50,2,229350,10,9,5,10,4,2,1,0,5,22,38,0
37,2,109546,10,9,0,0,4,4,0,0,9,25,38,0
37,2,229350,0,8,6,6,4,4,0,0,0,24,38,0
32,2,154985,8,14,4,11,4,2,0,0,3,39,38,0
50,2,278345,7,11,0,0,4,2,0,0,5,40,38,0
57,2,337043,7,11,2,11,5,2,0,0,7,40,38,0
42,4,337043,8,13,4,6,1,4,1,0,3,33,38,0
25,1,186354,8,13,2,0,5,4,0,0,5,47,38,0
37,3,109546,10,9,2,11,0,4,1,5015,9,64,38,1
37,2,229350,8,13,2,6,0,4,1,0,8,51,38,1
42,2,229350,0,6,2,6,0,4,1,0,7,40,38,0
37,1,337043,10,9,0,2,0,4,1,0,5,40,38,0
42,2,229350,0,6,2,13,0,4,1,0,7,40,38,0
46,5,229350,10,9,0,3,5,4,0,0,8,32,38,0
57,4,109546,14,9,2,13,0,4,1,0,8,69,38,1
19,2,337043,0,9,4,7,3,4,1,0,0,1,38,0
42,2,278345,14,10,2,11,0,2,1,0,4,40,31,1
25,4,229350,5,5,4,7,2,2,1,0,0,34,38,0
32,2,337043,10,9,2,6,0,4,1,0,9,40,38,1
19,2,109546,14,10,4,6,3,4,1,0,0,26,38,0
19,2,109546,7,8,4,9,3,4,1,0,0,39,38,0
37,2,278345,14,10,0,6,1,2,0,0,2,40,38,0
42,2,41401,10,9,2,13,0,4,1,0,9,23,38,0
63,1,278345,0,13,0,2,1,4,1,0,3,40,38,0
25,2,278345,7,11,4,6,3,4,1,0,0,49,38,0
50,2,109546,10,9,2,6,0,4,1,0,9,40,23,1
50,2,186354,14,10,2,2,0,4,1,0,2316,40,38,0
57,4,386254,11,13,4,9,1,4,0,0,3,39,38,0
37,2,337043,10,9,0,6,1,4,0,0,6,40,38,0
25,2,186354,14,10,4,7,3,4,0,0,0,27,38,0
50,3,154985,8,13,2,2,0,4,1,0,9,98,38,1
37,2,109546,14,10,0,0,4,4,0,0,0,46,38,0
42,5,109546,11,14,0,3,4,2,0,0,2,68,38,0
50,4,154985,10,9,2,6,0,4,1,0,7,59,38,0
25,5,337043,0,8,4,13,3,4,1,0,0,2,38,0
50,5,109546,11,14,2,13,0,4,1,0,6,69,38,1
42,2,186354,10,9,4,6,3,4,0,0,7,18,38,0
32,2,337043,14,10,0,11,4,4,0,0,2,40,38,0
25,2,337043,4,6,4,13,4,4,1,0,0,26,38,0
37,2,154985,11,11,0,0,1,4,0,0,1,68,38,1
32,2,186354,8,13,2,9,0,4,1,0,8,39,38,0
19,2,109546,10,9,4,7,1,4,1,0,2,18,23,0
19,3,109546,10,9,4,6,3,4,1,0,1,39,38,0
19,2,186354,10,9,4,6,1,4,1,0,4,19,38,0
19,2,229350,10,9,4,10,1,4,0,0,3,20,38,0
57,2,186354,8,12,2,3,5,4,0,0,9,64,38,1
42,3,186354,14,10,2,11,0,4,1,0,4,40,38,0
57,4,154985,4,3,2,2,0,4,1,10980,10,40,38,1
