age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
25,2,109546,7,11,0,11,1,2,0,0,0,40,38,0
46,2,229350,10,6,0,6,2,4,1,0,6,26,38,0
32,4,229350,10,9,2,6,0,4,1,0,9,39,38,1
50,4,109546,10,9,2,0,5,1,0,0,8,40,38,0
37,0,109546,10,9,4,3,1,4,0,0,4,48,38,0
37,4,337043,10,9,2,7,0,4,1,0,6,39,38,0
42,0,337043,0,6,2,2,0,4,1,10978,9,40,38,1
37,2,109546,14,10,0,7,1,4,0,0,1,40,38,0
42,2,489715,10,9,0,2,5,4,0,0,7,24,38,0
25,2,186354,0,8,4,6,3,4,1,0,0,39,38,0
25,5,229350,11,14,4,7,3,4,1,0,0,11,38,0
57,2,337043,0,5,2,9,0,4,1,0,8,19,38,0
25,2,229350,8,14,4,3,3,4,1,0,0,6,38,0
50,2,154985,10,9,2,13,0,4,1,0,9,39,38,1
32,2,186354,10,9,4,2,3,4,0,0,3,40,38,0
37,2,186354,14,10,2,11,0,4,1,0,7,40,38,0
37,1,278345,8,13,0,9,1,4,0,0,6,44,38,0
37,0,186354,7,11,2,3,0,4,1,0,6,40,38,1
37,2,154985,11,14,2,3,0,4,1,0,2,40,38,1
50,2,154985,11,14,0,9,0,4,1,0,6,40,38,0
42,4,186354,14,10,2,10,0,2,1,0,4,48,38,1
50,5,489715,10,8,2,13,5,2,0,0,9,21,38,1
25,3,41401,10,9,2,11,0,4,1,0,8,49,38,0
32,2,186354,8,14,4,3,1,4,1,0,2,53,38,1
32,2,186354,10,9,0,13,4,4,0,0,6,39,38,0
50,2,186354,8,13,2,11,0,1,1,0,8,22,35,1
50,4,386254,11,14,0,3,1,4,1,0,2042,40,38,0
37,2,186354,8,13,6,13,1,4,0,0,3,59,38,0
32,2,109546,10,9,0,2,3,4,1,0,5,40,38,0
25,2,109546,8,13,6,7,4,1,0,0,2,13,38,0
32,2,154985,10,9,2,0,0,4,1,0,2552,29,38,0
50,4,186354,0,9,3,6,3,4,1,0,4,34,35,0
25,2,109546,8,13,0,3,1,4,0,0,4,54,38,0
