age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
46,2,337043,0,8,0,2,3,4,0,0,6,40,38,0
19,2,109546,10,9,4,0,1,4,0,0,4,28,38,0
57,3,109546,11,16,3,9,1,4,1,0,5,40,31,0
25,2,229350,6,14,4,11,1,4,0,0,0,40,38,1
19,2,154985,0,9,4,7,3,4,0,0,0,21,27,0
37,4,337043,8,14,0,2,1,4,1,0,4,63,38,0
37,1,386254,0,6,2,13,0,4,1,0,4,51,38,0
37,2,229350,7,16,4,9,4,4,0,0,1,44,23,0
42,4,186354,10,9,2,6,0,4,1,0,7,40,35,0
32,1,278345,8,13,0,9,1,4,0,0,3,46,38,1
42,1,186354,11,14,2,9,0,4,1,0,3,99,38,1
37,2,186354,10,9,4,6,3,4,1,0,3,39,38,0
42,4,186354,10,9,0,6,1,4,1,0,5,29,38,0
57,2,229350,5,5,6,13,1,4,0,0,2,26,38,0
37,3,186354,10,9,2,11,0,4,1,0,8,54,38,0
42,2,186354,8,13,2,3,5,4,0,0,8,46,38,1
25,5,154985,11,16,5,10,1,4,1,0,0,50,38,0
63,5,109546,8,13,2,3,5,4,0,0,8,40,38,0
50,5,278345,0,6,2,7,0,4,1,0,7,40,38,0
25,2,109546,8,14,4,0,3,4,1,0,0,39,38,0
46,2,186354,6,14,4,0,1,2,0,0,1,45,38,1
37,2,186354,0,6,2,6,0,4,1,0,7,18,38,0
42,2,109546,14,10,2,3,0,4,1,5005,8,40,38,1
37,2,278345,8,14,6,11,1,4,0,0,4,40,38,0
46,2,109546,14,10,0,9,0,4,1,0,5,68,38,0
63,2,229350,10,9,0,7,1,4,0,0,5,24,38,0
25,2,154985,0,6,4,13,3,4,0,0,0,7,38,0
50,1,154985,7,11,2,13,0,4,1,0,7,40,38,1
37,2,337043,10,9,4,6,1,4,1,0,6,46,38,0
42,2,186354,10,9,2,3,0,4,1,0,10,39,38,0
37,2,41401,11,15,2,7,0,4,1,0,6,59,38,0
19,2,186354,10,9,4,9,3,4,0,0,4,16,38,0
46,2,154985,7,10,2,9,0,4,1,0,8,68,38,1
37,1,41401,10,9,5,6,1,4,1,0,2,52,38,0
19,2,41401,10,9,4,9,3,4,1,0,4,39,38,0
42,2,154985,8,12,2,9,0,4,1,0,8,62,38,1
32,2,337043,14,14,0,3,1,4,1,0,0,68,38,0
25,2,186354,10,9,5,6,4,4,0,0,5,21,38,0
25,2,337043,14,10,5,2,3,4,0,0,0,28,38,0
32,2,41401,14,10,4,11,1,4,0,0,0,46,38,0
25,2,337043,8,9,4,3,1,4,0,0,0,23,38,0
37,2,186354,10,9,5,3,4,4,0,0,7,39,38,0
37,2,41401,0,8,4,7,1,4,0,0,0,39,38,0
37,4,41401,0,9,0,13,4,4,1,0,4,45,38,0
50,2,41401,10,9,0,13,4,4,0,0,6,59,38,0
37,2,41401,7,11,0,6,1,4,1,0,3,40,38,0
25,2,154985,14,10,2,3,0,2,1,0,3,40,38,1
25,2,278345,6,13,5,7,4,2,0,0,0,40,38,0
19,2,337043,10,9,4,7,1,2,0,0,0,21,38,0
42,2,154985,8,13,2,6,1,4,1,0,7,58,38,1
19,2,489715,4,6,4,2,1,2,0,0,0,40,27,0
57,4,109546,14,10,2,6,0,4,1,0,3,23,38,0
25,2,41401,8,14,4,13,4,4,0,0,1,39,38,0
32,3,41401,0,7,2,6,0,4,1,0,7,51,27,0
57,2,186354,14,9,2,6,0,4,1,0,8,69,27,0
42,2,186354,10,9,2,6,0,4,1,0,9,40,27,0
37,4,109546,10,6,2,7,0,4,1,716,7,40,38,1
32,2,337043,8,14,0,2,3,4,1,0,7,40,38,0
32,2,337043,8,13,2,3,0,4,1,0,6,38,38,0
