beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
7,1.0026703992570374,250,0,2119.9002375794335,1,98101,159000
7,1.0026703992570374,250,0,2287.2777744953746,1,98101,159000
7,0.5,250,0,839.2259191013734,1,98101,159000
7,1.0026703992570374,250,0,9212.56951682545,1,98101,159000
7,1.0026703992570374,250,0,0.23,0,98101,159000
7,1.0026703992570374,250,0,3072.379987286936,1,98101,159000
7,1.0026703992570374,250,0,4823.55209126538,1,98101,159000
7,1.0026703992570374,250,0,9998.0,0,98101,159000
7,1.0026703992570374,250,0,4998.728493990033,1,98101,159000
7,1.0026703992570374,250,0,0.23,0,98101,159000
7,1.0026703992570374,250,0,6634.48581678978,1,98101,159000
7,1.0026703992570374,250,0,0.23,0,98101,159000
7,1.0026703992570374,250,0,789.0039100315626,1,98101,159000
7,1.0026703992570374,250,0,0.23,0,98101,159000
7,1.0026703992570374,250,0,2443.938342032672,0,98101,159000
7,1.0026703992570374,250,0,0.23,1,98101,159000
5,1.0026703992570374,250,0,93.20689934721258,0,98101,159000
7,1.0026703992570374,250,0,0.23,1,98101,159000
7,0.5,250,0,8272.466433338737,1,98101,159000
7,1.0026703992570374,250,0,8076.8732361304355,0,98101,159000
7,1.0026703992570374,250,0,4087.895006779599,1,98101,159000
7,1.0026703992570374,250,0,9926.862664480588,0,98101,159000
7,1.0026703992570374,250,0,1240.5262673829493,1,98101,159000
7,1.0026703992570374,250,0,8447.500553077609,1,98101,159000
7,1.0026703992570374,250,0,1013.4131561495715,1,98101,159000
7,1.0026703992570374,250,0,7191.477797881251,1,98101,159000
7,1.0026703992570374,250,0,2654.92007905436,1,98101,159000
7,1.0026703992570374,250,0,6419.35475626514,0,98101,159000
7,1.0026703992570374,250,0,1302.428412897933,1,98101,159000
7,1.0026703992570374,250,0,2456.9816545083486,1,98101,159000
7,1.0026703992570374,250,0,1982.5462014101972,1,98101,159000
7,0.5774015544824935,250,0,0.23,1,98101,159000
7,1.0026703992570374,250,0,1688.2988005987818,1,98101,159000
7,1.0026703992570374,250,0,5626.882154573992,1,98101,159000
7,1.0026703992570374,250,0,6811.569202232323,1,98101,159000
7,1.0026703992570374,250,0,5606.435405777546,0,98101,159000
7,1.0026703992570374,250,0,7147.495750166811,1,98101,159000
7,1.0026703992570374,250,0,6388.537466229343,1,98101,159000
7,1.0026703992570374,250,0,8472.357423252546,0,98101,159000
7,1.0026703992570374,250,0,7155.279313228768,1,98101,159000
7,1.0026703992570374,250,0,5719.367397692922,1,98101,159000
7,1.0026703992570374,250,0,5430.417677571755,1,98101,159000
7,1.0026703992570374,250,0,6297.327560536737,1,98101,159000
7,1.0026703992570374,250,0,2591.681803681935,1,98101,159000
7,1.0026703992570374,250,0,9562.117462913542,0,98101,159000
7,1.0026703992570374,250,0,0.23,1,98101,159000
7,1.0026703992570374,250,0,5629.253917525754,1,98101,159000
7,1.0026703992570374,250,0,0.23,1,98101,159000
7,1.0026703992570374,250,0,4976.259177899146,0,98101,159000
7,1.0026703992570374,250,0,129.103887329597,0,98101,159000
7,1.0026703992570374,250,0,9998.0,0,98101,159000
7,1.0026703992570374,250,0,4530.539084892961,1,98101,159000
7,1.0026703992570374,250,0,0.23,1,98101,159000
7,1.0026703992570374,250,0,6335.712872818503,1,98101,159000
7,1.0026703992570374,250,0,4631.9377710084145,1,98101,159000
7,0.5774015544824935,250,0,1490.6359882895285,0,98101,159000
7,1.0026703992570374,250,0,0.23,0,98101,159000
7,1.0026703992570374,250,0,4195.355534151955,0,98101,159000
7,1.0026703992570374,250,0,0.23,1,98101,159000
7,1.0026703992570374,250,0,0.23,0,98101,159000
7,1.0026703992570374,250,0,0.23,1,98101,159000
7,1.0026703992570374,250,0,733.0720450536769,1,98101,159000
7,1.058784518695031,250,0,6324.5086574713905,0,98101,159000
9,1.0026703992570374,250,0,0.23,0,98101,159000
7,1.0026703992570374,250,0,0.23,0,98101,159000
7,1.0026703992570374,250,0,2325.1501191705092,1,98101,159000
7,1.0026703992570374,250,0,3122.672627290627,1,98101,159000
7,1.0026703992570374,250,0,2568.1836220645796,1,98101,159000
7,1.0026703992570374,250,0,5724.467933422324,1,98101,159000
7,1.0026703992570374,250,0,837.0213246241879,1,98101,159000
7,1.0026703992570374,250,0,4813.446254985846,1,98101,159000
7,1.0026703992570374,250,0,6661.332369633154,0,98101,159000
7,1.0026703992570374,250,0,1916.3421234806165,1,98101,159000
5,1.0026703992570374,250,0,1268.35284719932,1,98101,159000
7,1.0026703992570374,250,0,9998.0,0,98101,159000
5,1.0026703992570374,250,0,9998.0,1,98101,159000
7,1.0026703992570374,250,0,4116.550865233919,1,98101,159000
7,1.0026703992570374,250,0,4129.717739249878,1,98101,159000
7,1.0026703992570374,250,0,0.23,1,98101,159000
7,1.0026703992570374,250,0,3394.1220285462928,1,98101,159000
7,1.0026703992570374,250,0,4171.3261518680065,0,98101,159000
7,1.0026703992570374,250,0,3137.750524113553,1,98101,159000
7,1.0026703992570374,250,0,6778.6507148309975,1,98101,159000
7,1.0026703992570374,250,0,5894.808668172568,1,98101,159000
7,1.0026703992570374,250,0,351.54721887519327,0,98101,159000
7,1.0026703992570374,250,0,8430.77367410392,0,98101,159000
7,1.0026703992570374,250,0,800.6125086014204,0,98101,159000
7,1.0026703992570374,250,0,7766.191010895092,0,98101,159000
7,1.0026703992570374,250,0,4754.788466145939,1,98101,159000
7,1.0026703992570374,250,0,8610.308103750027,1,98101,159000
7,0.5,250,0,4611.025102411849,1,98101,159000
7,1.0026703992570374,250,0,0.23,0,98116,159000
7,1.0026703992570374,250,0,0.23,0,98101,159000
7,2.6147165253734252,250,0,9998.0,0,98101,159000
7,1.0026703992570374,250,0,0.23,0,98101,159000
7,1.0026703992570374,250,0,0.23,1,98101,159000
7,1.0026703992570374,1352,0,0.23,0,98101,159000
7,1.0026703992570374,250,0,1447.7280631611088,1,98101,159000
7,1.0026703992570374,250,0,5297.677256753808,0,98101,159000
7,1.0026703992570374,250,0,1035.1821273836736,1,98101,159000
7,1.0026703992570374,250,0,0.23,0,98101,159000
7,2.6147165253734252,250,0,5473.126666992367,1,98101,159000
7,1.0026703992570374,250,0,5313.426387886993,1,98101,159000
