input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,target
100.0,83.57022792489637,100.0,100.0,0.0,100.0,54.20279908490308,5.457204651979687,100.0,33.825656089702214,0.0,100.0,30.5530060926148,7.017779869105416,5.733153144290558,21.8283768601953,4
62.817110261432845,2.108382489488193,100.0,100.0,26.404912077856302,79.36754470359949,0.0,2.2912390983190463,12.346065626832413,100.0,0.0,100.0,30.5469533524319,100.0,48.46069447399704,21.828375955550325,4
100.0,83.57020216309617,100.0,100.0,93.49531858562423,79.36762202055021,54.18491267549233,85.46771065855906,80.93108059238739,100.0,0.0,100.0,35.16879994459674,57.76565578160745,88.30911052560667,16.768375462087842,7
0.0,83.57020216309617,5.41101592113964,0.0,26.404912077856302,91.7055043008882,0.0,0.0,80.93114298210229,0.0,0.0,18.051460736200006,85.31888881297206,56.07937028282224,0.0,0.0,4
89.13585862044255,83.57020216309617,100.0,0.0,0.0,67.39511004200085,54.184907313858815,85.46770987250238,80.93114298210229,0.0,0.0,100.0,30.5469533524319,56.07937028282224,0.0,0.0,4
0.0,83.57020216309617,100.0,0.0,26.404912077856302,17.259635579287888,0.0,2.29123029268807,12.346038539936602,0.0,0.0,0.0,85.31888881297206,0.0,0.0,0.0,5
100.0,83.57020216309617,100.0,0.0,0.0,0.0,0.0,2.29123029268807,100.0,33.8255352607078,44.9936666617086,100.0,30.5469533524319,100.0,2.2952524572584068,0.0,4
0.0,83.5702041447731,100.0,0.0,26.405202773838823,99.47283028879593,0.0,5.6975513809574245,100.0,0.0,69.19916472345534,100.0,30.5469533524319,100.0,26.875725728867444,0.0,4
0.0,83.57020216309617,9.917490622579344,0.0,26.404912077856302,82.6366724252837,0.0,2.29123029268807,37.753778767828415,36.62163878051645,0.0,24.825235470386506,35.16879994459674,100.0,0.0,0.0,4
5.053439495545147,83.57020216309617,100.0,0.0,26.404912077856302,100.0,54.184907313858815,85.46770987250238,80.93114298210229,0.0,69.19916472345534,100.0,14.145768122497039,7.017779869105416,0.0,0.0,4
0.0,83.57025104446068,100.0,0.0,26.404912077856302,96.14916551727895,88.95294840351573,2.29123029268807,100.0,0.0,0.0,78.74309903406123,85.31888881297206,56.07937028282224,0.0,0.0,4
0.0,37.829106300419,35.670007425328706,0.0,0.0,0.0,33.65096043738736,85.46770987250238,38.36378928894251,0.0,69.19916472345534,61.07255520103617,30.5469533524319,0.0,0.0,0.0,7
0.0,83.57020216309617,89.02542294793004,0.0,26.404912077856302,100.0,0.0,2.29123029268807,12.346065626832413,0.0,0.0,18.097824313880487,32.36284349180847,72.24647408889801,94.05053172293043,0.0,4
62.96524338839173,84.0501081702972,100.0,100.0,76.71437186957164,100.0,100.0,76.15820132355023,100.0,33.825656089702214,0.0,100.0,83.65964480067706,57.76565578160745,5.7331551390019415,21.8283768601953,0
100.0,83.57020216309617,68.40624053652645,0.0,26.404912077856302,89.91676501356744,15.881604520486682,2.29123029268807,28.59323911242079,3.905068394975745,0.0,27.136184966900068,35.16879994459674,56.07937028282224,94.05087913558668,0.0,4
100.0,83.57217261053287,100.0,100.0,89.5094298239923,100.0,54.18536662713005,17.838619547075425,100.0,33.825656089702214,69.19916472345534,100.0,14.145770038430896,56.07937028282224,37.40558687108884,21.8283768601953,0
62.96524338839173,83.57021008980392,9.511218473109345,100.0,0.0,23.10857947531903,0.0,48.639500798837894,100.0,74.20724988774708,0.0,100.0,30.5469533524319,100.0,37.11828734477898,21.804048242885887,4
100.0,100.0,100.0,100.0,0.0,100.0,54.187273581450725,100.0,100.0,33.825656089702214,69.1991659605924,100.0,30.54695538491685,100.0,5.7331478250602,21.8283732416154,9
88.89693561560057,83.57020216309617,92.2912765171867,0.0,0.0,19.831202981184333,54.184907313858815,2.29123029268807,96.03739251680351,0.0,0.0,0.0,0.0,57.75657190966817,1.8164642160780957,0.0,4
62.9641530056775,83.57020216309617,100.0,100.0,0.0,99.47264407028305,54.184907313858815,48.392784181301245,100.0,33.82539949779272,0.0,100.0,30.5469533524319,100.0,4.430186391419586,0.0,4
0.0,83.57020216309617,100.0,0.0,0.0,58.86550528728729,0.0,2.29123029268807,100.0,0.0,0.0,18.25934102276534,30.5469533524319,0.0,0.0,0.0,7
62.96518820708029,83.57020348421412,100.0,100.0,0.0,100.0,54.18492518597054,85.6425367356899,100.0,33.825656089702214,0.0,100.0,30.5469533524319,100.0,100.0,21.8283768601953,4
62.96524338839173,100.0,100.0,100.0,66.46616458541003,100.0,0.0,89.34290822688696,100.0,33.825656089702214,0.0,61.29085640992608,35.16960390979166,7.017779869105416,5.7331551390019415,20.710147016037727,3
100.0,83.57020876868596,100.0,100.0,0.0,79.36761012563473,33.65097102590212,2.291741019284615,100.0,33.825656089702214,0.0,100.0,30.5469533524319,56.07937028282224,100.0,21.24161598768422,4
5.469892380780378,83.57020216309617,100.0,0.0,89.5093926726482,60.31286075423032,0.0,29.4414758081139,100.0,33.520443407437,0.0,70.9339413706735,30.5469533524319,7.017779869105416,0.0,0.0,7
0.0,83.57020216309617,100.0,100.0,0.0,79.36762202055021,54.184907313858815,11.515548863020555,100.0,33.799262421382686,69.19916472345534,100.0,12.09944139962943,100.0,0.0,21.82701265557318,4
