,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.16,0.16,0.16,0.0,0.16,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.08434309365715315,0.13681703706841974,0.1204790758192638,0.019474052087388,0.1307500829663067,0.01857846901386989,5,0,0.01,minimize
sanity.close_values_probability.score,0.83,0.91,0.8699999999999999,0.034058772731852836,0.86,0.07000000000000006,5,0,0.01,maximize
sanity.distant_values_probability.score,0.01,0.03,0.018000000000000002,0.0074833147735478825,0.02,0.01,5,0,0.01,minimize
stats.jensenshannon_dist.marginal,0.01876938067199144,0.021019292332697642,0.019868636293459176,0.0008995887471860282,0.019701893053595303,0.0017201581537810776,5,0,0.09,minimize
stats.chi_squared_test.marginal,0.19591526410542093,0.24727050509141243,0.21271750316599447,0.017820836314272916,0.20751001695770346,0.0034354178619141196,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.5189056702537947,0.6016066699458102,0.5553980519026271,0.0274783770206994,0.5553860529510404,0.022859985233856572,5,0,0.01,maximize
stats.ks_test.marginal,0.7779166666666667,0.7920833333333333,0.78375,0.005316379302578837,0.7837500000000001,0.008333333333333415,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.019999999996600674,0.019999999998183922,0.019999999997466805,5.996725076034004e-13,0.019999999997485432,1.0244513570789593e-12,5,0,0.01,minimize
stats.wasserstein_dist.joint,1.3155380970365873,1.858383343579488,1.525694282749189,0.2188645334199745,1.3904412007961193,0.3641057218653081,5,0,0.01,minimize
stats.prdc.precision,0.95,0.97,0.962,0.00979795897113272,0.97,0.020000000000000018,5,0,0.01,maximize
stats.prdc.recall,0.81,0.94,0.866,0.04223742416388572,0.86,0.020000000000000018,5,0,0.01,maximize
stats.prdc.density,1.074,1.184,1.1320000000000001,0.035440090293338646,1.1340000000000001,0.019999999999999796,5,0,0.01,maximize
stats.prdc.coverage,0.85,0.94,0.892,0.029257477676655576,0.89,0.020000000000000018,5,0,0.01,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.06466666666666654,0.4479310344827585,0.2791862068965517,0.15140539322680538,0.3593333333333334,0.2573333333333333,5,0,2.35,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.036666666666666736,0.33666666666666667,0.23880000000000007,0.10674114066802505,0.26666666666666683,0.07533333333333347,5,0,2.35,maximize
stats.alpha_precision.authenticity_OC,0.57,1.0,0.69,0.15722595205626838,0.64,0.040000000000000036,5,0,2.35,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.754735632183908,0.8871034482758621,0.8398298850574714,0.052122121708634395,0.871448275862069,0.07859770114942521,5,0,2.35,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.21133333333333326,0.35726436781609194,0.281719540229885,0.05553917255597056,0.2873333333333332,0.09666666666666646,5,0,2.35,maximize
stats.alpha_precision.authenticity_naive,0.61,0.76,0.6679999999999999,0.05418486873657627,0.66,0.06999999999999995,5,0,2.35,maximize
performance.linear_model.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.13,maximize
performance.linear_model.syn_id,0.0,0.27317554240631164,0.15643342932889004,0.12833206397773528,0.23804012345679013,0.27095148078134845,5,0,0.13,maximize
performance.linear_model.syn_ood,0.0,0.707035755478662,0.2590542099192618,0.31949175337917324,0.0,0.5882352941176471,5,0,0.13,maximize
performance.mlp.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3.13,maximize
performance.mlp.syn_id,0.0,0.2463768115942029,0.12648333952681778,0.10934285827534117,0.14529914529914528,0.24074074074074078,5,0,3.13,maximize
performance.mlp.syn_ood,0.0,0.6470588235294118,0.21176470588235294,0.26981988096893444,0.0,0.411764705882353,5,0,3.13,maximize
performance.xgb.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.6,maximize
performance.xgb.syn_id,0.0,0.25624589086127547,0.1456670029756344,0.11928241367434343,0.22768325981936569,0.24440586419753088,5,0,0.6,maximize
performance.xgb.syn_ood,0.0,0.629757785467128,0.2290657439446367,0.28286133753539866,0.0,0.5155709342560553,5,0,0.6,maximize
detection.detection_xgb.mean,0.9859558148328201,0.9979023749077225,0.9928770773690558,0.004117482657869471,0.9923477196204469,0.004096220673760698,5,0,0.13,minimize
detection.detection_mlp.mean,0.4825663047588182,0.6293730531698446,0.5573840004321288,0.05759226771444087,0.5837519580835089,0.09830479482885895,5,0,1.28,minimize
detection.detection_gmm.mean,0.5,0.5476827094474154,0.5142386431156485,0.017533242693283012,0.5111408199643493,0.0123696861664776,5,0,0.08,minimize
detection.detection_linear.mean,0.7756621473199014,0.8460361187633915,0.8107942166765696,0.025584691033008127,0.8215938349628189,0.035227497794342644,5,0,2.01,minimize
privacy.delta-presence.score,1.9999999800000003,12.999999870000002,4.533333297888889,4.251012904041334,2.666666657777778,0.9999999883333335,5,0,0.04,maximize
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.05,maximize
privacy.k-anonymization.syn,1.00000001,2.00000001,1.20000001,0.4000000000000001,1.00000001,0.0,5,0,0.05,maximize
privacy.k-map.score,1.0,4.0,1.8,1.1661903789690602,1.0,1.0,5,0,0.04,maximize
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.08,maximize
privacy.distinct l-diversity.syn,1.00000001,2.00000001,1.20000001,0.4000000000000001,1.00000001,0.0,5,0,0.08,maximize
privacy.identifiability_score.score,0.46,0.55,0.504,0.0326190128606002,0.5,0.050000000000000044,5,0,0.09,minimize
privacy.identifiability_score.score_OC,0.03,0.38,0.25,0.12280065146407002,0.31,0.11000000000000001,5,0,0.09,minimize
