Unnamed: 0,min,max,mean,stddev,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.027902475182564,0.0701066601169139,0.0502329684202863,0.0195562790247829,minimize
sanity.close_values_probability.score,0.948,0.988,0.964,0.0201494416796099,maximize
sanity.distant_values_probability.score,0.002,0.004,0.0024,0.0008944271909999,minimize
stats.jensenshannon_dist.marginal,0.0040928276157603,0.005081538225854,0.0047418249244893,0.0003929363673741,minimize
stats.chi_squared_test.marginal,0.3215628442144179,0.5469168357856097,0.450482777986292,0.0882629010995336,maximize
stats.inv_kl_divergence.marginal,0.9442907907688808,0.96465444018278,0.9552201444748156,0.0076701801342337,maximize
stats.ks_test.marginal,0.9386214312198742,0.9461105779877464,0.9418053437331648,0.0032772722402539,maximize
stats.max_mean_discrepancy.joint,0.0042678737360243,0.0043020459807543,0.0042890244783442,1.3246426315551686e-05,minimize
stats.wasserstein_dist.joint,0.469314631546069,0.5023763222927319,0.488076931135291,0.0132766435028752,minimize
stats.alpha_precision.delta_precision_alpha_OC,0.7094252873563218,0.9095378407793794,0.7876021762223706,0.0822065803407202,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.4385964912280702,0.5216858237547893,0.4694772199006449,0.0319772913040864,maximize
stats.alpha_precision.authenticity_OC,0.464367816091954,0.5057471264367817,0.4841155258034043,0.0182544644445806,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.8553256704980843,0.9113864120571292,0.8753382930916132,0.0227454584202974,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.7950731331793688,0.8259003831417625,0.8094215387342997,0.0135109861110932,maximize
stats.alpha_precision.authenticity_naive,0.137299771167048,0.2068965517241379,0.1809010627784442,0.0261868362407662,maximize
stats.prdc.precision,0.9954022988505749,1.0,0.9981651279623346,0.0025125130270684,maximize
stats.prdc.recall,0.976,0.992,0.9864,0.0062289646009589,maximize
stats.prdc.density,1.0840646651270207,1.0988452655889147,1.0914867442904297,0.0070428297723833,maximize
stats.prdc.coverage,0.974,0.992,0.9836,0.008173126696681,maximize
performance.linear_model.gt,0.9875653606553436,0.9875653606553436,0.9875653606553436,0.0,maximize
performance.linear_model.syn_id,0.9863283511516084,0.9918715747658368,0.989221972580886,0.0024821405017871,maximize
performance.linear_model.syn_ood,0.9864636161749912,0.991855364945348,0.9891499090650194,0.0025406833832188,maximize
performance.mlp.gt,0.6798,0.6798,0.6798,0.0,maximize
performance.mlp.syn_id,0.5,0.978314401622718,0.5956628803245436,0.2139087033291066,maximize
performance.mlp.syn_ood,0.5,0.966108966108966,0.5932217932217932,0.2084502666283587,maximize
performance.xgb.gt,0.9914218123046646,0.9914218123046646,0.9914218123046646,0.0,maximize
performance.xgb.syn_id,0.9967358425987,0.9992189498536592,0.9975042442640508,0.0010079240081933,maximize
performance.xgb.syn_ood,0.9965707278950064,0.9993181515252824,0.9976173068533,0.0010972392108069,maximize
performance.feat_rank_distance.corr,0.3026262626262626,0.4416161616161617,0.388929292929293,0.0521889779498219,minimize
performance.feat_rank_distance.pvalue,7.506915288460303e-11,8.149477487073478e-06,1.6330293515252444e-06,3.642807623614469e-06,minimize
detection.detection_xgb.mean,0.4591601176156108,0.5700906478578892,0.5172218718864668,0.0495964196674683,minimize
detection.detection_mlp.mean,0.4875977011494253,0.5070830721003136,0.4977761172267988,0.0077041281445068,minimize
detection.detection_gmm.mean,0.4939111807732497,0.5227356321839081,0.512034174139146,0.0113349639163015,minimize
detection.detection_linear.mean,0.5827541797283178,0.6018500400962308,0.5941805606182109,0.008375666020915,minimize
privacy.delta-presence.score,1.999999995,3.99999998,2.7238095146009074,0.7666518716546835,maximize
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0,maximize
privacy.k-anonymization.syn,1.00000001,2.00000001,1.40000001,0.5477225575051661,maximize
privacy.k-map.score,1.0,2.0,1.4,0.5477225575051661,maximize
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0,maximize
privacy.distinct l-diversity.syn,1.00000001,2.00000001,1.40000001,0.5477225575051661,maximize
privacy.identifiability_score.score,0.624,0.674,0.6528,0.0222530896731218,minimize
privacy.identifiability_score.score_OC,0.42,0.488,0.4655999999999999,0.0280855834904671,minimize
