,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.5,0.5,0.5,0.0,0.5,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.019999999998,0.0059999999994,0.0079999999992,0.0,0.009999999999,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.01253605716548068,0.09783895045367032,0.038214628138631336,0.0316356673907774,0.021903292146100886,0.027132359032367246,5,0,0.0,minimize
sanity.close_values_probability.score,0.91,0.99,0.966,0.0300665927567458,0.98,0.030000000000000027,5,0,0.0,maximize
sanity.distant_values_probability.score,0.01,0.02,0.014000000000000002,0.004898979485566357,0.01,0.01,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.006196093358307484,0.009934411864158926,0.00783080501621562,0.0012837851644543572,0.007548309236483286,0.0014463066974217944,5,0,0.04,minimize
stats.chi_squared_test.marginal,0.0,0.0909090863075735,0.07270354933092184,0.036351803403529004,0.09090866361547945,0.00011815463614071875,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.6259922845781551,0.7237082960633947,0.6724819104526192,0.04319773962306754,0.6618763015568458,0.09396909077714677,5,0,0.01,maximize
stats.ks_test.marginal,0.8572727272727274,0.8945454545454546,0.8778181818181819,0.013168959245259477,0.8763636363636365,0.017272727272727217,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.020000066238648286,0.021400494886105185,0.020564549688175025,0.0005476189143985025,0.020199504944325212,0.0008298793704775848,5,0,0.01,minimize
stats.wasserstein_dist.joint,0.0436958138634797,0.11534749599892788,0.0688695415975771,0.025201307489639925,0.061050022664048305,0.02142657858308688,5,0,0.01,minimize
stats.prdc.precision,0.97,1.0,0.9799999999999999,0.010954451150103333,0.98,0.010000000000000009,5,0,0.0,maximize
stats.prdc.recall,0.87,0.97,0.916,0.03498571136907179,0.9,0.039999999999999925,5,0,0.0,maximize
stats.prdc.density,0.934,1.25,1.0924,0.10576502257362777,1.082,0.10799999999999987,5,0,0.0,maximize
stats.prdc.coverage,0.93,1.0,0.974,0.024166091947189126,0.98,0.020000000000000018,5,0,0.0,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.4106666666666666,0.789264367816092,0.6072643678160919,0.12602504915138157,0.5919310344827586,0.11793103448275866,5,0,2.52,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.32600000000000007,0.5546666666666666,0.3923862068965518,0.08238123969520678,0.36393103448275876,0.014666666666666606,5,0,2.52,maximize
stats.alpha_precision.authenticity_OC,0.42,0.57,0.492,0.04874423042781575,0.5,0.030000000000000027,5,0,2.52,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.8828045977011494,0.9536781609195403,0.9190068965517242,0.031097820085294388,0.9249425287356321,0.06749425287356314,5,0,2.52,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.42933333333333346,0.554,0.4976,0.046185327155325445,0.4919999999999999,0.07266666666666666,5,0,2.52,maximize
stats.alpha_precision.authenticity_naive,0.46,0.51,0.488,0.019390719429665318,0.5,0.030000000000000027,5,0,2.52,maximize
performance.linear_model.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.13,maximize
performance.linear_model.syn_id,0.0,0.9722222222222222,0.5833051950335901,0.31804100709552996,0.6631656128332292,0.051244849203063936,5,0,0.13,maximize
performance.linear_model.syn_ood,0.0,1.0,0.2,0.4,0.0,0.0,5,0,0.13,maximize
performance.mlp.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3.27,maximize
performance.mlp.syn_id,0.0,0.6351237002946405,0.47078662781416813,0.24299728760795683,0.6172575709612746,0.1571074233704814,5,0,3.27,maximize
performance.mlp.syn_ood,0.0,0.7777777777777778,0.15555555555555556,0.3111111111111111,0.0,0.0,5,0,3.27,maximize
performance.xgb.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.43,maximize
performance.xgb.syn_id,0.0,0.9895833333333334,0.5935575976114913,0.32318387239639895,0.6615473223972749,0.012560774669036823,5,0,0.43,maximize
performance.xgb.syn_ood,0.0,1.0,0.2,0.4,0.0,0.0,5,0,0.43,maximize
detection.detection_xgb.mean,0.4907092313509425,0.6299582275518104,0.5608815426997246,0.05880143695903705,0.5562487621311151,0.1229181296026216,5,0,0.16,minimize
detection.detection_mlp.mean,0.46910279263220445,0.5619429590017825,0.5161157024793388,0.0333897754977582,0.5043032823781487,0.045607591062136466,5,0,1.34,minimize
detection.detection_gmm.mean,0.5,0.5325311942959002,0.5117052881758765,0.014121365177354404,0.5010398098633393,0.024955436720142554,5,0,0.17,minimize
detection.detection_linear.mean,0.5096508759610363,0.6684627018851618,0.5756360395397828,0.06388829669777227,0.5323376366157114,0.1041880480383155,5,0,0.57,minimize
privacy.delta-presence.score,1.7999999982,3.9999999600000007,2.7599999756400004,1.0150861900209267,1.9999999800000003,1.9999999800000003,5,0,0.04,maximize
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.05,maximize
privacy.k-anonymization.syn,1.00000001,1.00000001,1.00000001,0.0,1.00000001,0.0,5,0,0.05,maximize
privacy.k-map.score,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.04,maximize
