sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.104693157522582,3.0343924982238493,1.5437383666483193,0.1,1
6.503019389631594,3.3663319585901306,3.046176016810373,2.1735419858335785,0
5.758933492034113,2.6950787689841578,4.376128520766078,0.1906838772550259,1
6.937812615585269,2.902473760270654,4.934600238262264,1.5777113021472091,0
5.520518457471636,3.2688663393436603,1.8709220847934607,0.21756453555802985,2
4.4,3.1201470504437308,4.991064705190285,0.4423932204900769,0
6.876843582448429,3.624431262216426,2.8968754915155834,2.5,2
6.925493177015747,3.228365936477554,5.562309219948219,1.3666948635635214,1
5.00405511951216,2.9032045864664617,2.945421535687562,2.1961849252423065,2
6.20230168598815,2.9811827304155756,1.0,0.6082921505573857,0
6.3561359509960145,3.730989274725525,5.460957051839235,2.245958049200344,1
5.461253577170033,3.465040158048687,1.7505926144531962,1.4117815129981701,0
5.239016010644656,2.629186578128798,1.0,1.5167471024309,1
6.247125124622119,3.4738146339321303,3.31740741169917,1.856725181866946,1
4.9104022874052875,3.0268872964817755,1.0,1.7389238844604429,0
6.316390638416201,3.1364930959138917,4.831570953580269,1.6325253930594552,2
5.146034977547308,2.976248430157432,1.776008415509142,1.1257800111695064,2
7.899848599185088,2.6797405667118657,6.640665573166732,1.2586780704990754,1
5.668569173901244,2.839233878291454,3.825156070942634,1.6786180639892923,0
6.349711977827281,3.0456925474689815,2.028038905286185,0.6254852641622002,1
5.341835360646362,3.3485180198991498,6.104922348156529,1.133193007611643,2
5.129103510983386,3.048939318504822,6.143132494041455,1.826257569459903,2
6.663333222991685,2.0,1.7377035697220693,0.3798997603289082,0
6.180295800660733,2.4724906536894933,4.790897061264999,0.1,0
6.5313535640549265,3.7028677991293817,1.0,1.0399412206720118,1
7.9,2.814071070766109,2.1176981424108843,1.9619063241793702,0
6.155380243919348,3.140644613174313,1.2541460635125528,1.7735263420738707,0
4.4,2.8270202023253486,4.441320241527712,2.467595850683762,2
6.3470977983480745,2.9208396571350788,4.141641204857255,1.166771180099225,1
6.620564743273854,2.611135889226235,3.422524809912902,1.177733453143449,1
