sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
5.398299088910966,2.9799655948411146,5.033960067701222,0.23558534487329644,2
5.326591061970318,3.5128764539671553,1.425498645572111,0.20235640181519732,0
6.1469138531832845,3.302163918504986,4.885303508115912,1.484406123531252,2
6.674314375323442,2.4913828042629453,2.1621968953930892,1.4333072708417747,0
5.735634292825568,3.0755650320938215,4.2747628678023695,0.9469969700260558,1
5.110515573858801,3.411066388931015,1.6631895657493594,0.2768244853740225,0
5.771266390475606,3.5223457544908867,4.31936975015349,0.37045041786773203,1
5.124195520332794,3.286131357371829,1.108533452609716,0.3125081278889623,1
5.680851525956324,3.249934177106307,1.4504048389227746,0.6774260701233543,2
6.210783776208202,3.5020060685776886,4.719144469271307,1.473473092489052,2
6.078308703336956,2.477776507929732,2.962022347472989,2.5,0
6.009065412189235,2.916028430040696,2.6709848863927252,1.4300310662168307,2
5.778480629738154,2.7037453742874296,1.420994188444132,1.1130929123292719,2
6.119650520095114,3.009206168542316,6.5065380564534365,0.41709052307147854,0
5.436046339632089,2.559349892374513,1.4750811445297523,1.2477402451274155,1
5.405724688352249,4.1968996329102914,6.24768963674167,2.3820251690071945,2
4.719798465980674,3.6338035805640945,4.299691615473909,1.3916565866522541,1
7.3176389824431425,2.9309111852481613,5.160800951631055,1.9171342360365997,0
5.520227763796299,3.41953243583713,6.29398049480484,0.5419180278667782,2
5.106561297276553,2.7902395641488957,4.103576336689664,1.5050111049004953,0
7.484805970568279,3.087553452201586,4.988783695682993,1.1571337019406676,2
6.703610699048275,3.079135325697617,5.492355838255471,1.348337852047891,0
4.76813768218228,3.0554087652996276,4.262179082750401,1.1564121251043724,0
5.661106541137902,2.3391096123358075,5.953591634608339,1.581409264848596,1
7.083696760693286,3.6389600976562657,5.71108395739427,1.834807241780503,0
6.531614900753187,3.1599973108702186,5.360236439432469,0.22653828469497833,1
4.580384426326119,3.045221553169008,1.0,1.7081851693404833,1
4.864884260909744,3.756192430348067,2.1275259162448563,1.4538233819160506,1
5.419358772380006,3.0504710221975357,2.9032413348293087,1.6285498769069797,1
4.4937915318391,3.1232508028710146,1.5560666856960146,2.0656609167130533,2
