,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.03349254116836102,0.04866059991628304,0.038649762344197106,0.005280385660834546,0.037462554754275255,0.0029892560463861337,5,0,0.0,minimize
sanity.close_values_probability.score,0.972,0.99,0.9823999999999999,0.006118823416311347,0.984,0.006000000000000005,5,0,0.0,maximize
sanity.distant_values_probability.score,0.002,0.004,0.0032,0.0009797958971132711,0.004,0.002,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.006906477091638614,0.007759415624038525,0.007243861238444655,0.0003051489148246919,0.007165689475654295,0.0003868959601072662,5,0,0.05,minimize
stats.chi_squared_test.marginal,0.30769222056057227,0.3846153603568947,0.353846090891192,0.037684470978774164,0.3846153167506484,0.07692308459363978,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.9129966715712621,0.9292648782913436,0.923824888923274,0.006143486002706555,0.9276724906927746,0.007194097863826632,5,0,0.01,maximize
stats.ks_test.marginal,0.8618461538461539,0.8726153846153846,0.8661538461538463,0.003635459812367217,0.864923076923077,0.002769230769230968,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.003999834994416795,0.003999898477303896,0.0039998635492237405,2.1876887086898276e-08,0.003999857598447466,2.538275674281859e-08,5,0,0.02,minimize
stats.wasserstein_dist.joint,0.029762939774615253,0.03585627028925525,0.032202872219244574,0.0023706217141519696,0.030914985608767598,0.00377815500020166,5,0,0.03,minimize
stats.prdc.precision,0.952,0.98,0.966,0.008944271909999166,0.966,0.0040000000000000036,5,0,0.02,maximize
stats.prdc.recall,0.974,0.99,0.9836,0.00542586398650022,0.986,0.0040000000000000036,5,0,0.02,maximize
stats.prdc.density,0.8576000000000001,0.9204000000000001,0.8776000000000002,0.022489819919243467,0.8688000000000001,0.015600000000000058,5,0,0.02,maximize
stats.prdc.coverage,0.838,0.918,0.8804000000000001,0.027666586345264955,0.874,0.03200000000000003,5,0,0.02,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.8951632183908046,0.9141149425287356,0.9036073563218391,0.007858734037604311,0.8993057471264368,0.014565517241379222,5,0,0.52,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.6152,0.6468045977011494,0.6332809195402299,0.010735808253743366,0.6361333333333334,0.010666666666666602,5,0,0.52,maximize
stats.alpha_precision.authenticity_OC,0.454,0.488,0.47919999999999996,0.012687001221722952,0.484,0.0020000000000000018,5,0,0.52,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.9632367816091955,0.9845333333333334,0.970944367816092,0.007157991157844144,0.9691080459770115,0.0010620689655173043,5,0,0.52,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.3402666666666666,0.4216,0.37573333333333336,0.030738235328514094,0.3784000000000002,0.0504,5,0,0.52,maximize
stats.alpha_precision.authenticity_naive,0.506,0.602,0.5479999999999999,0.031999999999999994,0.55,0.026000000000000023,5,0,0.52,maximize
performance.linear_model.gt,0.38597013137748304,0.5930762154782315,0.4949314286481532,0.08106136929103745,0.46168798957622464,0.1361910324140979,5,0,0.02,maximize
performance.linear_model.syn_id,0.6216072262914342,0.6899908243906451,0.646625009861226,0.02461865312531015,0.6324498271706135,0.02507049693669605,5,0,0.02,maximize
performance.linear_model.syn_ood,0.644607105795775,0.7360435871906459,0.6680508723527643,0.03416790521820014,0.6538096525627801,0.0022439827760092346,5,0,0.02,maximize
performance.mlp.gt,-26733.83878900802,-7102.832954159425,-18387.488044575737,6936.113106662569,-19278.170049069853,9017.052824900533,5,0,4.31,maximize
performance.mlp.syn_id,-12476.005762944225,-3937.917442779131,-7446.996180337349,3788.2592362006176,-4926.826183058253,7388.974656736674,5,0,4.31,maximize
performance.mlp.syn_ood,-11952.352976236309,-2992.1987680077204,-5915.506777313136,3503.7445533943173,-3837.699844822949,4803.797760788764,5,0,4.31,maximize
performance.xgb.gt,0.81995740366527,0.9109529357332682,0.8711366266312386,0.035744193845042835,0.8705183643080665,0.06498352244281236,5,0,1.13,maximize
performance.xgb.syn_id,0.4213658051246811,0.8366061994652755,0.6919346443427241,0.14465202581764736,0.7160983093032641,0.09721049236473345,5,0,1.13,maximize
performance.xgb.syn_ood,0.4279898844339322,0.8536910920361528,0.6219103213862273,0.15352138310911684,0.6242814546817156,0.22672320616348268,5,0,1.13,maximize
performance.feat_rank_distance.corr,0.2424242424242424,0.5151515151515151,0.35151515151515145,0.091110887141654,0.3333333333333333,0.06060606060606061,5,0,0.28,minimize
performance.feat_rank_distance.pvalue,0.020980351631393297,0.3108100139957779,0.1594563291646625,0.09531964104246406,0.15259045898802842,0.0809990655563572,5,0,0.28,minimize
detection.detection_xgb.mean,0.9591761574607082,0.9719877754051093,0.9670178580865828,0.004411386736528251,0.968979867262085,0.003700268462425993,5,0,0.22,minimize
detection.detection_mlp.mean,0.5,0.5,0.5,0.0,0.5,0.0,5,0,2.29,minimize
detection.detection_gmm.mean,0.47163482716408317,0.5113066558607768,0.4947664281134002,0.014420326291850891,0.49806211471437045,0.011177441308134806,4,0,0.23,minimize
detection.detection_linear.mean,0.5146371278797287,0.581415842292761,0.5465514537622684,0.027696696420244842,0.5427651298658004,0.056334700917766156,5,0,2.47,minimize
privacy.delta-presence.score,1.62499999796875,3.249999991875,2.4297618998528208,0.6914238133981659,2.1666666630555556,1.3928571373852043,5,0,0.04,maximize
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.06,maximize
privacy.k-anonymization.syn,1.00000001,4.00000001,3.00000001,1.0954451150103321,3.00000001,1.0,5,0,0.06,maximize
privacy.k-map.score,1.0,6.0,3.4,1.8547236990991407,3.0,3.0,5,0,0.04,maximize
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.08,maximize
privacy.distinct l-diversity.syn,1.00000001,4.00000001,3.00000001,1.0954451150103321,3.00000001,1.0,5,0,0.08,maximize
privacy.identifiability_score.score,0.37,0.424,0.4,0.017663521732655688,0.402,0.011999999999999955,5,0,0.03,minimize
privacy.identifiability_score.score_OC,0.29,0.328,0.3144,0.014051334456200248,0.316,0.018000000000000016,5,0,0.03,minimize
