Unnamed: 0,min,max,mean,stddev,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,minimize
sanity.common_rows_proportion.score,0.0259999999994799,0.04399999999912,0.037199999999256,0.0070142711665597,minimize
sanity.nearest_syn_neighbor_distance.mean,0.5259958830028889,0.6294656667903087,0.5851237135349151,0.0413311201741565,minimize
sanity.close_values_probability.score,0.026,0.044,0.0372,0.0070142711667,maximize
sanity.distant_values_probability.score,0.012,0.078,0.0552,0.0263286915740224,minimize
stats.jensenshannon_dist.marginal,0.0125127025397791,0.0135280961692631,0.0130323072782086,0.0004426602104172,minimize
stats.chi_squared_test.marginal,0.9920395699837038,0.9959510462752904,0.9939293647533232,0.0015609166456395,maximize
stats.inv_kl_divergence.marginal,0.9903063447748184,0.9922157953663536,0.9909258637158114,0.00075390255493,maximize
stats.ks_test.marginal,0.9371063321385902,0.94700051203277,0.9406574465248764,0.0040578109286258,maximize
stats.max_mean_discrepancy.joint,0.0044697693490133,0.0047007657055049,0.004596606102972,0.0001122045514912,minimize
stats.wasserstein_dist.joint,0.2169139671386536,0.2446087331311155,0.2267840207636873,0.0110381572003887,minimize
stats.alpha_precision.delta_precision_alpha_OC,0.5215099715099716,0.7499641577060931,0.6591652282047555,0.0920670171043518,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.3944444444444444,0.4964874551971326,0.4556609637407652,0.0398549078074851,maximize
stats.alpha_precision.authenticity_OC,0.4881720430107527,0.5811965811965812,0.521255640109583,0.0371434602970585,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.781057268722467,0.8116448326055312,0.7964989324821763,0.0108193980041534,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.550367107195301,0.6116743471582182,0.5897419388424698,0.0234597142363217,maximize
stats.alpha_precision.authenticity_naive,0.3876651982378855,0.4236559139784946,0.3996298697398995,0.0148816734973214,maximize
stats.prdc.precision,0.905982905982906,0.9423963133640552,0.9234803279242496,0.0134145389383099,maximize
stats.prdc.recall,0.914,0.956,0.9404,0.0158996855314814,maximize
stats.prdc.density,0.5759139784946237,0.6290322580645161,0.59608955706135,0.0210872290717804,maximize
stats.prdc.coverage,0.8,0.85,0.8176,0.0191520233917985,maximize
performance.linear_model.gt,0.9570866666666668,0.9570866666666668,0.9570866666666668,0.0,maximize
performance.linear_model.syn_id,0.8842720833333333,0.9022033333333332,0.8954084999999999,0.0080778886334428,maximize
performance.linear_model.syn_ood,0.8843333333333334,0.9030733333333334,0.895736,0.008203375457023,maximize
performance.mlp.gt,0.8153802083333334,0.8153802083333334,0.8153802083333334,0.0,maximize
performance.mlp.syn_id,0.7069010416666667,0.7399895833333334,0.72783125,0.0142021187265768,maximize
performance.mlp.syn_ood,0.7016666666666667,0.7463166666666665,0.7269533333333333,0.0171379468496731,maximize
performance.xgb.gt,0.9923333333333332,0.9923333333333332,0.9923333333333332,0.0,maximize
performance.xgb.syn_id,0.8578629166666667,0.8948195833333333,0.875154,0.0145255681801044,maximize
performance.xgb.syn_ood,0.8586866666666666,0.8945133333333333,0.87544,0.0143815638154471,maximize
performance.feat_rank_distance.corr,0.0759774215626792,0.2174499819548182,0.1120762609315333,0.0594859070647054,minimize
performance.feat_rank_distance.pvalue,1.555874160031668e-10,0.0253452545278328,0.0113263859822151,0.0106934481775991,minimize
detection.detection_xgb.mean,0.6220962309542902,0.6655016014641959,0.6444055033238556,0.0188617669937523,minimize
detection.detection_mlp.mean,0.5080430107526881,0.5948789987789989,0.5344735793200945,0.0356674052339308,minimize
detection.detection_gmm.mean,0.4742908424908424,0.5061494252873563,0.4911176774678797,0.0115260601226507,minimize
detection.detection_linear.mean,0.5155549318364073,0.532009436215958,0.5211876583513936,0.0066394563159108,minimize
privacy.delta-presence.score,1.9333333320444444,3.6249999954687495,2.7506060577986657,0.8482408656146563,maximize
privacy.k-anonymization.gt,14.0,14.0,14.0,0.0,maximize
privacy.k-anonymization.syn,13.00000001,18.00000001,16.600000010000002,2.073644135332772,maximize
privacy.k-map.score,8.0,15.0,11.4,3.5071355833500366,maximize
privacy.distinct l-diversity.gt,14.0,14.0,14.0,0.0,maximize
privacy.distinct l-diversity.syn,13.00000001,18.00000001,16.600000010000002,2.073644135332772,maximize
privacy.identifiability_score.score,0.252,0.268,0.2616,0.0071274118724821,minimize
privacy.identifiability_score.score_OC,0.396,0.47,0.4476,0.0301794632159022,minimize
