Unnamed: 0,min,max,mean,stddev,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.0701831896526624,0.0709210040063763,0.0705520968295193,0.0005217135327678,minimize
sanity.close_values_probability.score,0.94,0.94,0.94,0.0,maximize
sanity.distant_values_probability.score,0.01,0.01,0.01,0.0,minimize
stats.jensenshannon_dist.marginal,0.0195949075919386,0.0230015783853257,0.0212982429886322,0.0024088800192741,minimize
stats.chi_squared_test.marginal,0.0760713913126393,0.0769230195688712,0.0764972054407552,0.0006021921150316,maximize
stats.inv_kl_divergence.marginal,0.545292740346164,0.5878557810178745,0.5665742606820192,0.0300966146868852,maximize
stats.ks_test.marginal,0.6661538461538462,0.6900000000000001,0.6780769230769231,0.016861777089833,maximize
stats.max_mean_discrepancy.joint,0.02,0.02,0.02,0.0,minimize
stats.wasserstein_dist.joint,0.0894331516205523,0.1017135461162182,0.0955733488683852,0.0086835502235313,minimize
stats.alpha_precision.delta_precision_alpha_OC,0.2521379310344827,0.6467356321839082,0.4494367816091954,0.2790227103233815,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.0739310344827586,0.6325517241379311,0.3532413793103449,0.3950044777662783,maximize
stats.alpha_precision.authenticity_OC,0.07,0.33,0.2,0.1838477631085023,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.624,0.6839999999999999,0.6539999999999999,0.0424264068711928,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.4526666666666668,0.5026666666666667,0.4776666666666667,0.0353553390593273,maximize
stats.alpha_precision.authenticity_naive,0.54,0.55,0.545,0.0070710678118654,maximize
stats.prdc.precision,0.96,0.99,0.975,0.0212132034355964,maximize
stats.prdc.recall,0.92,0.95,0.935,0.0212132034355963,maximize
stats.prdc.density,0.878,0.9460000000000002,0.912,0.0480832611206853,maximize
stats.prdc.coverage,0.81,0.86,0.835,0.0353553390593273,maximize
performance.linear_model.gt,0.6517584720284597,0.6517584720284597,0.6517584720284597,0.0,maximize
performance.linear_model.syn_id,0.5246721030928845,0.6936759917759083,0.6091740474343964,0.1195037957346625,maximize
performance.linear_model.syn_ood,0.7027581524574111,0.7469279959925139,0.7248430742249625,0.0312327958876199,maximize
performance.mlp.gt,-66763.1080354725,-66763.1080354725,-66763.1080354725,0.0,maximize
performance.mlp.syn_id,-72441.6803105812,-40601.18374760872,-56521.432029094954,22514.631036024803,maximize
performance.mlp.syn_ood,-23836.35363859365,-10690.112055650916,-17263.232847122283,9295.79657041538,maximize
performance.xgb.gt,0.4635802018078976,0.4635802018078976,0.4635802018078976,0.0,maximize
performance.xgb.syn_id,0.3848955154316956,0.4450325073555161,0.4149640113936059,0.0425232747894941,maximize
performance.xgb.syn_ood,0.5470266680214759,0.5754734793022246,0.5612500736618502,0.0201149331597513,maximize
performance.feat_rank_distance.corr,0.4545454545454545,0.4848484848484848,0.4696969696969696,0.0214274782177741,minimize
performance.feat_rank_distance.pvalue,0.0310502428384372,0.0447368985823846,0.0378935707104109,0.009677927088311,minimize
detection.detection_xgb.mean,0.882,0.907,0.8945000000000001,0.0176776695296637,minimize
detection.detection_mlp.mean,0.505,0.505,0.505,0.0,minimize
detection.detection_gmm.mean,0.50925,0.56325,0.53625,0.0381837661840736,minimize
detection.detection_linear.mean,0.7060000000000001,0.717,0.7115,0.0077781745930519,minimize
privacy.delta-presence.score,1.99999999,1.999999995,1.9999999925,3.535533884445633e-09,maximize
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0,maximize
privacy.k-anonymization.syn,2.00000001,3.00000001,2.50000001,0.7071067811865476,maximize
privacy.k-map.score,2.0,2.0,2.0,0.0,maximize
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0,maximize
privacy.distinct l-diversity.syn,2.00000001,3.00000001,2.50000001,0.7071067811865476,maximize
privacy.identifiability_score.score,0.32,0.42,0.37,0.0707106781186547,minimize
privacy.identifiability_score.score_OC,0.0,0.02,0.01,0.0141421356237309,minimize
