sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.135539236208503,2.946274545407903,4.936449153720755,1.7620281045316664,2
5.832260774508067,2.8290264479898104,1.0671990415421755,1.74004610010407,0
6.845366911234298,3.4707161518532845,6.438203518100669,2.3956348174497166,2
5.610498795147459,2.839985642732389,4.642426014134056,2.5,0
7.226280566233206,3.15801360332957,4.359526753361025,1.2935890882207892,0
5.893754961840985,2.9424460726349753,3.971503708600981,1.2501832643939939,1
6.159008516313197,2.6326004388090354,1.9730962981408435,1.7263435699499594,0
6.758151083273064,2.6191970461720295,6.430568117287792,0.6275546118749746,1
4.714174749553768,3.331230469328607,2.744423299042134,0.14575738910358232,1
4.4,3.3174775159586627,2.9212474383649574,1.9209974459146228,1
4.765369491627476,3.3030731531637407,5.961334034741647,1.6491478628401375,0
7.195131717858003,3.075096480194894,4.028853269407174,2.214773568082896,2
4.4,3.101262852172219,2.739466818581209,1.1581681376644906,1
6.721839779186046,3.2555938620631033,6.9,0.8678157613800264,1
5.182525237815615,3.258457176287239,3.689795961930744,1.8532501056347663,2
6.213542117072129,3.1145692252987525,4.565307919325274,1.1639310739215687,0
6.549078967073537,3.3004734947459444,3.864601620243238,1.6428093974602964,0
6.771234122280602,2.9231324307704782,1.5018343549978208,2.4405972949100128,2
5.409932451053399,2.9813172754226476,4.02147285976454,1.0803627013694,1
5.387618359163399,3.6840670948643286,6.438788994391619,1.542985292552288,1
5.207518430550216,3.1212037324401254,5.077283573126757,0.7938970924941592,2
6.296534574991348,2.866738997225981,1.0,0.48870946402668247,1
4.979797095377462,2.9424935601623954,2.3042423890898007,2.095878393359317,2
5.8775536242067306,3.510768997350225,1.0,0.4768096961161733,2
5.735145837716856,2.9059245255616175,5.125714113373046,0.31933848214656546,0
4.838618470634714,2.925685689697329,5.010024197974466,0.9088788360506578,2
7.274464969463639,3.453492089887743,2.2180450740919326,0.7430387611658827,0
5.560992410729139,3.2317996158006714,5.709822502899471,2.5,1
6.458134514125062,2.8805172593760657,3.97054560701831,1.7891495879036796,2
6.235361997302687,2.987524472270377,4.999781709600348,1.6598466071911093,2
