sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
5.772173535915065,3.700344635292948,1.0,1.3421159657252535,2
5.264449093195772,2.7178918627841826,1.8159646124539344,2.4271377381046726,1
6.817853418855964,3.016835328210462,2.2517359749113712,0.1,1
5.64123645640225,3.3341195688195597,2.523708293550304,0.1,1
7.6219467239068575,3.588677837408219,2.421056907469601,1.7755184496900807,1
5.427572046299593,2.6591788021316476,3.659813382888035,0.5960496583397978,0
5.057881287408862,2.6506232833373047,1.5849006009239266,1.828215841109793,0
4.939809189003943,3.0653132744666776,4.797361951554228,0.1617032177451403,1
5.361429282482499,2.4958824551488425,4.337283118583008,0.4569188921872924,2
5.570637786879271,3.552031599015019,3.178078229477562,2.5,0
7.9,3.0063017165950243,5.504956994968116,0.5916069641947421,1
6.26382946509393,2.9990808689374013,5.863666098831317,1.1615524142686071,0
5.0982324128577465,2.714983869816062,5.979058689166942,0.40465989913638845,0
7.1291483521964985,3.7910823379321386,3.6375820204478932,1.6357210852137092,2
6.66915757330766,3.64389014630741,3.704150231427564,0.1,1
6.479585452021436,3.1164329500052745,3.5345949862460024,1.9753283793817178,2
6.58860198040985,3.1246851215776843,4.473861316257073,2.244124915288146,1
4.765202538196117,3.595675994417734,1.7667187253726861,1.768231286351083,0
4.869491152431922,3.0596357948488304,2.2675547713027386,0.1,1
7.119795949989821,2.465948068081241,2.707863840464933,1.0425156478445943,0
4.805122248280735,2.7594993261614995,6.631358241214638,0.3883438313416364,0
4.644609346245153,3.4047512146452523,4.923514662857558,1.5771175154106247,2
5.835854791285499,2.839309492409724,3.73840470892152,0.4374919151694248,2
5.228486333151354,3.562980334568262,6.047279703237965,0.1595282507405819,0
6.185132526126686,2.208693425271527,3.3461435309370198,0.8491673253705251,1
6.411059215033662,3.166314865356723,3.4827051590863514,1.9890746614059862,1
5.666905839757552,2.901890647881346,3.8854142525321658,0.8995879759532602,0
5.769936840738054,3.1088419917390646,1.9572436303427276,1.532646540440905,2
6.3688740892688624,2.8396918962829054,5.978261902442585,0.42896232682370694,2
4.4,3.440918249016991,3.615306367692579,1.86218624803998,1
