,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,5,0,0.05,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.02149590033562572,0.04258375783745952,0.03332461515834953,0.007178612389666289,0.03273266886124462,0.007302624439439714,5,0,0.0,minimize
sanity.close_values_probability.score,0.94,0.97,0.958,0.011661903789690611,0.96,0.020000000000000018,5,0,0.0,maximize
sanity.distant_values_probability.score,0.01,0.02,0.012,0.004,0.01,0.0,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.016137158275462315,0.018954082928974908,0.017429868866982896,0.0009074893720649709,0.017401990543887507,0.0004513243193760494,5,0,0.0,minimize
stats.chi_squared_test.marginal,0.4261938441985337,0.4976541323145357,0.477240206776205,0.02583814192442272,0.48750219922867905,0.0023674487574296688,5,0,0.0,maximize
stats.inv_kl_divergence.marginal,0.5655124713124269,0.687417252599307,0.6365421540837373,0.040356866541779855,0.6477632947856632,0.026232601711466685,5,0,0.0,maximize
stats.ks_test.marginal,0.8442857142857143,0.8657142857142857,0.8598571428571429,0.007971889387602103,0.8635714285714284,0.004285714285714337,5,0,0.0,maximize
stats.max_mean_discrepancy.joint,0.019999999983690214,0.01999999999806387,0.019999999990527432,4.705377527471926e-12,0.019999999991286314,3.322203623312703e-12,5,0,0.0,minimize
stats.wasserstein_dist.joint,0.3184144589298935,0.40775243782716286,0.3592427813982616,0.034722310953033644,0.3634961527773052,0.06194749298083635,5,0,0.0,minimize
stats.prdc.precision,0.93,1.0,0.984,0.02727636339397169,1.0,0.010000000000000009,5,0,0.0,maximize
stats.prdc.recall,0.95,0.98,0.966,0.013564659966250548,0.97,0.030000000000000027,5,0,0.0,maximize
stats.prdc.density,0.8960000000000001,1.036,0.9516000000000002,0.04906159394067827,0.9279999999999999,0.050000000000000044,5,0,0.0,maximize
stats.prdc.coverage,0.85,0.97,0.9019999999999999,0.03969886648255841,0.9,0.030000000000000027,5,0,0.0,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.5526666666666668,0.956,0.7573425287356322,0.13454307447880795,0.762,0.13512643678160918,5,0,0.0,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.2506666666666668,0.4746666666666667,0.37426666666666664,0.0745661227815062,0.37,0.06400000000000006,5,0,0.0,maximize
