,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.12289653007077189,0.3766749152145163,0.24446881328474537,0.08264107640073139,0.23891741631628322,0.06075739619706741,5,0,0.0,minimize
sanity.close_values_probability.score,0.35,0.87,0.54,0.18220867158288598,0.49,0.16999999999999998,5,0,0.0,maximize
sanity.distant_values_probability.score,0.02,0.1,0.039999999999999994,0.03098386676965934,0.02,0.02,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.00719333524708083,0.012079790547166933,0.009392098559085588,0.001881158664064063,0.009427847057521452,0.0033156056001985706,5,0,0.02,minimize
stats.chi_squared_test.marginal,0.5999993040380487,0.9984645990855012,0.7992831528339861,0.12600676702749633,0.7994902139769398,0.0015345428070819844,5,0,0.0,maximize
stats.inv_kl_divergence.marginal,0.7461230762003019,0.9662874796191817,0.8858242756095895,0.07547423987694757,0.8931689744619848,0.04670439796479431,5,0,0.0,maximize
stats.ks_test.marginal,0.9019999999999999,0.924,0.9108,0.007652450587883629,0.908,0.008000000000000007,5,0,0.0,maximize
stats.max_mean_discrepancy.joint,0.02215806941013999,0.022805395036131288,0.02242090684107738,0.00023142511999427756,0.0224265090658149,0.0002923874042297242,5,0,0.0,minimize
stats.wasserstein_dist.joint,0.01596811113973709,0.03756790556911902,0.025515466146280114,0.007103372572575968,0.025554006929052922,0.0050278675188102535,5,0,0.01,minimize
stats.prdc.precision,0.98,1.0,0.992,0.007483314773547889,0.99,0.010000000000000009,5,0,0.0,maximize
stats.prdc.recall,0.98,1.0,0.9960000000000001,0.008000000000000007,1.0,0.0,5,0,0.0,maximize
stats.prdc.density,1.1199999999999999,1.1960000000000002,1.1532,0.028385911998736354,1.152,0.04600000000000004,5,0,0.0,maximize
stats.prdc.coverage,0.92,1.0,0.9560000000000001,0.030066592756745798,0.95,0.04999999999999993,5,0,0.0,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.6380000000000001,0.722,0.6731310344827586,0.0283195267006451,0.661264367816092,0.022137931034482694,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.29866666666666675,0.3766666666666667,0.3256,0.027804396135223734,0.32333333333333336,0.02400000000000002,5,0,0.1,maximize
stats.alpha_precision.authenticity_OC,0.56,0.67,0.608,0.047916594202843756,0.59,0.09999999999999998,5,0,0.1,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.8822758620689655,0.9528045977011494,0.9312965517241378,0.02595831531450953,0.9450114942528736,0.020988505747126407,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.18200000000000005,0.28533333333333344,0.22360000000000008,0.03653576634234216,0.21666666666666679,0.04466666666666652,5,0,0.1,maximize
stats.alpha_precision.authenticity_naive,0.68,0.85,0.762,0.0643117407632541,0.77,0.1100000000000001,5,0,0.1,maximize
performance.linear_model.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.21,maximize
performance.linear_model.syn_id,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.21,maximize
performance.linear_model.syn_ood,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.21,maximize
performance.mlp.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3.09,maximize
performance.mlp.syn_id,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3.09,maximize
performance.mlp.syn_ood,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3.09,maximize
performance.xgb.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1.21,maximize
performance.xgb.syn_id,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1.21,maximize
performance.xgb.syn_ood,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1.21,maximize
detection.detection_xgb.mean,0.5027548209366391,0.6507274167701974,0.5971758584058049,0.05156105195425796,0.6065017375177802,0.043014818415887834,5,0,0.13,minimize
detection.detection_mlp.mean,0.4599020508111417,0.5112893642305407,0.4860233349538163,0.01981085137916086,0.48484848484848486,0.035727146689713496,5,0,1.06,minimize
detection.detection_gmm.mean,0.45715623255730203,0.5493166963755199,0.5004168242136157,0.03169346392001156,0.48912475917823506,0.03510596157654983,5,0,0.07,minimize
detection.detection_linear.mean,0.4406273069374674,0.5103440825365958,0.4719710473721169,0.025525760195944883,0.47863663371684756,0.036460865337870685,5,0,0.04,minimize
privacy.delta-presence.score,1.9999999800000003,3.9999999600000007,2.4333333126111114,0.7859883990850607,1.9999999800000003,0.1666666830555552,5,0,0.02,maximize
privacy.k-anonymization.gt,2.0,2.0,2.0,0.0,2.0,0.0,5,0,0.03,maximize
privacy.k-anonymization.syn,1.00000001,3.00000001,1.8000000100000002,0.9797958971132712,1.00000001,2.0,5,0,0.03,maximize
privacy.k-map.score,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.02,maximize
privacy.distinct l-diversity.gt,2.0,2.0,2.0,0.0,2.0,0.0,5,0,0.04,maximize
privacy.distinct l-diversity.syn,1.00000001,3.00000001,1.8000000100000002,0.9797958971132712,1.00000001,2.0,5,0,0.04,maximize
privacy.identifiability_score.score,0.16,0.19,0.176,0.013564659966250536,0.18,0.03,5,0,0.02,minimize
privacy.identifiability_score.score_OC,0.36,0.42,0.39599999999999996,0.02576819745345025,0.41,0.04999999999999999,5,0,0.02,minimize
